dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	1.032878289302613	-0.3772230795722198	1.0162029030610407	-16.817823905068355	3.044522437723423	1.52116419657206e-17	gated channel activity	1. gated channel activity	['GO:0022836', 'GO:0022839', 'GO:0005261', 'GO:0005216', 'GO:0015267', 'GO:0022803', 'GO:0005267', 'GO:0022843', 'GO:0005244', 'GO:0022832', 'GO:0015271', 'GO:0099094', 'GO:0015276', 'GO:0022834', 'GO:0005231', 'GO:0004970', 'GO:0005230', 'GO:0005234', 'GO:0005227', 'GO:0015269']	GO:0022836	0
2	0.3970680195256856	0.738917892215561	1.1544285670086023	-13.707395823298013	2.9444389791664403	1.96157165246028e-14	tubulin binding	2. tubulin binding	['GO:0015631', 'GO:0008017', 'GO:0005516', 'GO:0051015', 'GO:0030165', 'GO:0097110', 'GO:0001965', 'GO:0051018', 'GO:0045503', 'GO:0051959', 'GO:0008179', 'GO:0031681', 'GO:0045504', 'GO:0031690', 'GO:0001664', 'GO:0031698', 'GO:0070700', 'GO:0033612']	GO:0015631	0
3	0.8914554253771129	0.5506512694869958	1.3151598986467854	-11.286190088195934	2.8903717578961645	5.17380327991727e-12	neurotransmitter receptor activity	3. neurotransmitter receptor activity	['GO:0030594', 'GO:0022824', 'GO:0022835', 'GO:0099528', 'GO:0099529', 'GO:0098960', 'GO:1904315', 'GO:0099583', 'GO:0008188', 'GO:0008528', 'GO:0001653', 'GO:0004983', 'GO:0005000', 'GO:0008066', 'GO:0015277', 'GO:0009881', 'GO:0008020']	GO:0030594	0
4	-1.0829574585824793	0.014310295126223066	1.0698509352641898	-9.139011304208198	1.6094379124341003	7.26087057940835e-10	cytoskeletal motor activity	4. cytoskeletal motor activity	['GO:0003774', 'GO:0003777', 'GO:0008569', 'GO:0008574']	GO:0003774	0
5	1.094015964743878	-0.10365590377676759	1.0962296859150522	-9.017007648736312	1.791759469228055	9.61595342746005e-10	potassium ion transmembrane transporter activity	5. potassium ion transmembrane transporter activity	['GO:0015079', 'GO:0005249', 'GO:0005272', 'GO:0015081', 'GO:0005248']	GO:0015079	0
6	-0.7488743564214232	0.6821561448144016	1.7825850908767262	-6.477095537243426	0.6931471805599453	3.33353072810251e-07	neurotransmitter binding	6. neurotransmitter binding	['GO:0042165']	GO:0042165	0
7	0.3064258851943482	0.0724788294005256	1.6228770563842823	-5.0718029089113585	2.1972245773362196	8.47611989297872e-06	peptide hormone binding	7. peptide hormone binding	['GO:0042277', 'GO:0017046', 'GO:0033218', 'GO:0042562', 'GO:0042923', 'GO:0016595', 'GO:0016594', 'GO:0016597']	GO:0017046	0
8	-0.2982211750043576	0.9473593775332411	1.398353749612271	-3.772870895863087	0.6931471805599453	0.000168705446703552	heparin binding	8. heparin binding	['GO:0008201']	GO:0008201	0
9	-0.5959858680193221	0.24208784625644333	1.7671783727558301	-3.2805650528532366	1.0986122886681098	0.000524125086573015	serotonin binding	9. serotonin binding	['GO:0043176', 'GO:0051378']	GO:0051378	0
10	-0.8037128841224981	-0.44564539673649695	1.8590683928105791	-2.562050809487394	0.6931471805599453	0.00274125344524128	thromboxane-A synthase activity	10. thromboxane-A synthase activity	['GO:0004796']	GO:0004796	0
11	-0.474568513828475	-0.9291141568077227	1.8638271567501254	-2.3754514364204256	0.6931471805599453	0.00421258389981079	estrogen 2-hydroxylase activity	11. estrogen 2-hydroxylase activity	['GO:0101021']	GO:0101021	0
12	0.06708666433373431	-1.0280229887591383	1.9266224185437053	-2.3143579155050213	0.6931471805599453	0.0048488872366732	all-trans retinoic acid 18-hydroxylase activity	12. all-trans retinoic acid 18-hydroxylase activity	['GO:0062183']	GO:0062183	0
13	-0.22197400735502834	-1.0135297448384526	1.817018004506186	-2.2198980446969525	0.6931471805599453	0.00602701060026918	retinoic acid 4-hydroxylase activity	13. retinoic acid 4-hydroxylase activity	['GO:0008401']	GO:0008401	0
14	-0.1129723174068266	0.314100520396143	1.3521457712044684	-2.20923357903398	0.6931471805599453	0.00617684098285894	calcium-dependent phospholipid binding	14. calcium-dependent phospholipid binding	['GO:0005544']	GO:0005544	0
15	0.06665902186327448	1.0152127323616704	1.5667057623098952	-2.0857441819235274	0.6931471805599453	0.00820834908921079	cAMP binding	15. cAMP binding	['GO:0030552']	GO:0030552	0
16	0.48367731039976347	-0.6800836371004074	1.2798483077687965	-2.0136945779220037	1.0986122886681098	0.00968959047159226	nucleoside diphosphate kinase activity	16. nucleoside diphosphate kinase activity	['GO:0016776', 'GO:0004550']	GO:0004550	0
