Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0042254	GO:0042254	ribosome biogenesis	2.319e-72	0.000e+00	2.584e+00	2.608e-03
GO:0042254	GO:0042274	ribosomal small subunit biogenesis	1.893e-29	0.000e+00	3.187e+00	6.495e-04
GO:0042254	GO:0042273	ribosomal large subunit biogenesis	3.609e-24	0.000e+00	4.037e+00	9.191e-05
GO:0042254	GO:0071103	DNA conformation change	5.702e-18	0.000e+00	2.351e+00	4.452e-03
GO:0042254	GO:0032392	DNA geometric change	8.020e-06	0.000e+00	2.560e+00	2.754e-03
GO:0042254	GO:0032508	DNA duplex unwinding	7.983e-05	0.000e+00	2.562e+00	2.741e-03
GO:0006913	GO:0006913	nucleocytoplasmic transport	2.951e-35	0.000e+00	3.084e+00	8.245e-04
GO:0006913	GO:0051169	nuclear transport	4.430e-35	0.000e+00	3.071e+00	8.491e-04
GO:0006913	GO:0051170	import into nucleus	3.339e-13	0.000e+00	3.663e+00	2.172e-04
GO:0006913	GO:0006405	RNA export from nucleus	1.735e-33	0.000e+00	3.677e+00	2.102e-04
GO:0006913	GO:0051168	nuclear export	2.148e-33	0.000e+00	3.439e+00	3.638e-04
GO:0006913	GO:0006611	protein export from nucleus	6.239e-28	0.000e+00	4.241e+00	5.744e-05
GO:0006913	GO:0006406	mRNA export from nucleus	2.249e-27	0.000e+00	3.807e+00	1.560e-04
GO:0006913	GO:0016973	poly(A)+ mRNA export from nucleus	4.914e-04	0.000e+00	4.422e+00	3.786e-05
GO:0006913	GO:0097064	ncRNA export from nucleus	5.392e-06	0.000e+00	4.316e+00	4.828e-05
GO:0006913	GO:1990542	mitochondrial transmembrane transport	5.164e-12	0.000e+00	3.935e+00	1.161e-04
GO:0006913	GO:0006839	mitochondrial transport	6.631e-08	0.000e+00	3.685e+00	2.066e-04
GO:0006913	GO:0051204	protein insertion into mitochondrial membrane	5.046e-06	0.000e+00	4.270e+00	5.370e-05
GO:0006403	GO:0006403	RNA localization	1.406e-35	0.000e+00	5.027e+00	9.398e-06
GO:0006403	GO:0008298	intracellular mRNA localization	1.023e-06	0.000e+00	5.225e+00	5.962e-06
GO:0006403	GO:0007316	pole plasm RNA localization	6.591e-03	0.000e+00	5.827e+00	1.488e-06
GO:0006403	GO:0060810	intracellular mRNA localization involved in pattern specification process	2.561e-03	0.000e+00	5.495e+00	3.201e-06
GO:0006403	GO:0060811	intracellular mRNA localization involved in anterior/posterior axis specification	7.129e-03	0.000e+00	5.520e+00	3.020e-06
GO:0006403	GO:0090671	telomerase RNA localization to Cajal body	1.119e-06	0.000e+00	6.741e+00	1.814e-07
GO:0006403	GO:0090672	telomerase RNA localization	1.119e-06	0.000e+00	6.741e+00	1.814e-07
GO:0006403	GO:0090670	RNA localization to Cajal body	1.119e-06	0.000e+00	5.958e+00	1.102e-06
GO:0006403	GO:0090685	RNA localization to nucleus	1.119e-06	0.000e+00	5.958e+00	1.102e-06
GO:0006417	GO:0006417	regulation of translation	2.421e-21	0.000e+00	2.560e+00	2.753e-03
GO:0006417	GO:0017148	negative regulation of translation	1.138e-07	0.000e+00	3.256e+00	5.545e-04
GO:0006417	GO:0045727	positive regulation of translation	1.674e-07	0.000e+00	3.517e+00	3.041e-04
GO:0006417	GO:0034250	positive regulation of amide metabolic process	9.484e-08	0.000e+00	3.506e+00	3.116e-04
GO:0006417	GO:0006446	regulation of translational initiation	2.338e-08	0.000e+00	3.848e+00	1.418e-04
GO:0006417	GO:0006448	regulation of translational elongation	6.357e-03	0.000e+00	3.420e+00	3.806e-04
GO:0006417	GO:0034249	negative regulation of amide metabolic process	2.129e-08	0.000e+00	3.252e+00	5.593e-04
GO:0006417	GO:0061157	mRNA destabilization	5.786e-05	0.000e+00	4.137e+00	7.302e-05
GO:0006417	GO:0043487	regulation of RNA stability	1.278e-10	0.000e+00	3.696e+00	2.014e-04
GO:0006417	GO:0043488	regulation of mRNA stability	3.666e-08	0.000e+00	3.706e+00	1.970e-04
GO:0006417	GO:0050779	RNA destabilization	5.786e-05	0.000e+00	4.132e+00	7.375e-05
GO:0006417	GO:0042176	regulation of protein catabolic process	3.571e-05	0.000e+00	3.521e+00	3.012e-04
GO:0006417	GO:0061136	regulation of proteasomal protein catabolic process	1.670e-03	0.000e+00	3.657e+00	2.201e-04
GO:0006417	GO:0045732	positive regulation of protein catabolic process	9.106e-04	0.000e+00	3.693e+00	2.028e-04
GO:0006417	GO:0031330	negative regulation of cellular catabolic process	1.152e-05	0.000e+00	4.383e+00	4.137e-05
GO:0006417	GO:0009895	negative regulation of catabolic process	7.236e-04	0.000e+00	4.172e+00	6.724e-05
GO:0006417	GO:0010507	negative regulation of autophagy	4.133e-03	0.000e+00	4.750e+00	1.779e-05
GO:0006417	GO:0042177	negative regulation of protein catabolic process	7.883e-03	0.000e+00	4.729e+00	1.867e-05
GO:0007059	GO:0007059	chromosome segregation	2.312e-20	0.000e+00	2.891e+00	1.284e-03
GO:0007059	GO:0032506	cytokinetic process	1.500e-07	0.000e+00	2.938e+00	1.152e-03
GO:0007059	GO:0045023	G0 to G1 transition	5.376e-03	0.000e+00	6.267e+00	5.408e-07
GO:0007059	GO:0000910	cytokinesis	3.849e-09	0.000e+00	3.164e+00	6.862e-04
GO:0007059	GO:0061640	cytoskeleton-dependent cytokinesis	1.112e-08	0.000e+00	4.203e+00	6.263e-05
GO:0007059	GO:0000819	sister chromatid segregation	5.293e-17	0.000e+00	4.718e+00	1.913e-05
GO:0007059	GO:0098813	nuclear chromosome segregation	2.723e-14	0.000e+00	4.322e+00	4.770e-05
GO:0007059	GO:0000070	mitotic sister chromatid segregation	3.337e-16	0.000e+00	4.837e+00	1.455e-05
GO:0007059	GO:0007051	spindle organization	1.613e-08	0.000e+00	3.848e+00	1.418e-04
GO:0007059	GO:0051225	spindle assembly	1.769e-07	0.000e+00	4.188e+00	6.487e-05
GO:0007059	GO:0007052	mitotic spindle organization	3.795e-07	0.000e+00	4.282e+00	5.220e-05
GO:0007059	GO:1902850	microtubule cytoskeleton organization involved in mitosis	2.926e-06	0.000e+00	4.118e+00	7.613e-05
GO:0007059	GO:0090306	meiotic spindle assembly	1.459e-04	0.000e+00	5.622e+00	2.388e-06
GO:0007059	GO:0000212	meiotic spindle organization	1.713e-03	0.000e+00	5.084e+00	8.246e-06
GO:0007059	GO:0051304	chromosome separation	3.204e-06	0.000e+00	3.916e+00	1.214e-04
GO:0007059	GO:0051306	mitotic sister chromatid separation	1.099e-05	0.000e+00	5.300e+00	5.011e-06
GO:0007059	GO:0008608	attachment of spindle microtubules to kinetochore	2.119e-05	0.000e+00	4.172e+00	6.726e-05
GO:0007059	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	7.118e-04	0.000e+00	4.530e+00	2.950e-05
