dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	-1.1956640829264322	0.6457756929890733	1.2593388457336163	-37.58550123847172	1.791759469228055	2.59716033510434e-38	preribosome	1. preribosome	['GO:0030684', 'GO:0032040', 'GO:0030686', 'GO:0030687', 'GO:0030688']	GO:0030684	0
2	-1.954019478962569	1.2936102457881822	1.1191508566314685	-31.430338060431257	2.6390573296152584	3.71246133810843e-32	spliceosomal complex	2. spliceosomal complex	['GO:0005681', 'GO:0005684', 'GO:0008023', 'GO:0008180', 'GO:0016592', 'GO:0005689', 'GO:0031298', 'GO:0005697', 'GO:0035145', 'GO:0031080', 'GO:0031523', 'GO:0044615', 'GO:0000346']	GO:0005681	0
3	-1.7817844194642918	1.1050278555550348	1.444236217556184	-28.809372423971976	1.0986122886681098	1.55105634991033e-29	catalytic step 2 spliceosome	3. catalytic step 2 spliceosome	['GO:0071013', 'GO:0071007']	GO:0071013	0
4	-1.5665099867102128	-0.4222565991996351	1.102450317740595	-27.59255111535268	2.1972245773362196	2.55534112623212e-28	mitochondrial protein-containing complex	4. mitochondrial protein-containing complex	['GO:0098798', 'GO:0098800', 'GO:0005762', 'GO:0000315', 'GO:0005763', 'GO:0000314', 'GO:0005744', 'GO:0030062']	GO:0098798	0
5	-1.5525423711420192	1.1821481796716962	1.463920119337456	-27.116008932871157	1.0986122886681098	7.65580859749367e-28	precatalytic spliceosome	5. precatalytic spliceosome	['GO:0071011', 'GO:0071005']	GO:0071011	0
6	-1.5901267521435778	0.6055717065845243	0.9085091050032322	-26.742203146224185	2.302585092994046	1.81049301565015e-27	ribosomal subunit	6. ribosomal subunit	['GO:0044391', 'GO:0015934', 'GO:0140534', 'GO:0015935', 'GO:0005844', 'GO:0022625', 'GO:0022627', 'GO:0005732', 'GO:0043614']	GO:0044391	0
7	1.1446117949564762	-0.40020502872627167	1.3060825753857248	-21.682263651635587	1.0986122886681098	2.07843452731617e-22	nuclear speck	7. nuclear speck	['GO:0016607', 'GO:0015030']	GO:0016607	0
8	1.4651819564201707	-0.5488104211862261	1.1410707210491033	-20.58978361949315	1.791759469228055	2.57167676178978e-21	chromosomal region	8. chromosomal region	['GO:0098687', 'GO:0000775', 'GO:0000779', 'GO:0000781', 'GO:0005703']	GO:0098687	0
9	0.39095142023117885	-1.8171442157402269	1.2124742371293484	-18.249418231872344	1.3862943611198906	5.63095125878948e-19	mitochondrial matrix	9. mitochondrial matrix	['GO:0005759', 'GO:0005758', 'GO:1904813']	GO:0005759	0
10	1.0970702104338845	0.9757851664616669	1.5476444809892178	-17.097153534739988	0.6931471805599453	7.99551542135718e-18	cytosolic ribosome	10. cytosolic ribosome	['GO:0022626']	GO:0022626	0
11	0.8222330216063617	-0.65487113442892	0.5316849033122849	-16.977325337024908	1.9459101490553132	1.05359733387719e-17	mitochondrial inner membrane	11. mitochondrial inner membrane	['GO:0019866', 'GO:0005743', 'GO:0031965', 'GO:0030663', 'GO:0033116', 'GO:0030867']	GO:0005743	0
12	1.4361293593306705	1.0921749171959307	1.2535083655501653	-14.870941513283476	2.0794415416798357	1.34604161413827e-15	kinetochore	12. kinetochore	['GO:0030016', 'GO:0000776', 'GO:0043292', 'GO:0035770', 'GO:0036464', 'GO:0005884', 'GO:0005876']	GO:0000776	0
13	-1.6052008043703843	0.20888831992678417	1.013281090508265	-14.783458310683939	2.1972245773362196	1.64642400424783e-15	Sm-like protein family complex	13. Sm-like protein family complex	['GO:0120114', 'GO:0030532', 'GO:0090575', 'GO:0005667', 'GO:0005686', 'GO:0005682', 'GO:0034719', 'GO:0005685']	GO:0120114	0
14	1.310312184446624	0.817430582364153	1.5286331454118087	-14.783458310683939	1.6094379124341003	1.64642400424783e-15	condensed chromosome	14. condensed chromosome	['GO:0000793', 'GO:0005700', 'GO:0001741', 'GO:0000803']	GO:0000793	0
15	-1.9166478568834182	0.06581364857359599	1.0713273202457132	-14.698129550463499	1.6094379124341003	2.00387418059656e-15	proteasome complex	15. proteasome complex	['GO:1905369', 'GO:0000502', 'GO:1905368', 'GO:0031597']	GO:0000502	0
16	1.1707356485991292	1.0130442779587776	1.4886571810973328	-12.816873924239495	1.0986122886681098	1.52449525079119e-13	mitochondrial ribosome	16. mitochondrial ribosome	['GO:0000313', 'GO:0005761']	GO:0005761	0
17	-2.1791366413545092	0.03247838017482578	0.9482747741494791	-12.09247170706061	2.302585092994046	8.08217580267753e-13	DNA-directed RNA polymerase complex	17. DNA-directed RNA polymerase complex	['GO:0030880', 'GO:0000428', 'GO:0061695', 'GO:0055029', 'GO:1990204', 'GO:0101031', 'GO:0005839', 'GO:0033202', 'GO:0017101']	GO:0000428	0
18	0.6666870119595867	-1.148539847323382	1.3290582082913347	-12.088828779733147	1.6094379124341003	8.15025543884878e-13	focal adhesion	18. focal adhesion	['GO:0030055', 'GO:0005925', 'GO:0005927', 'GO:0005912']	GO:0005925	0
19	-0.6835481927122758	0.3507551629046258	1.5959041808235843	-11.555694738437113	0.6931471805599453	2.78166778925809e-12	proteasome accessory complex	19. proteasome accessory complex	['GO:0022624']	GO:0022624	0
20	-1.7960491883520908	0.9872148793237399	1.1590198424482319	-11.394842805836792	1.0986122886681098	4.02862825321925e-12	nuclear pore	20. nuclear pore	['GO:0005643', 'GO:0097525']	GO:0005643	0
21	-0.6480256317335832	0.7154380854997779	1.5142831984964393	-11.052085346057416	0.6931471805599453	8.86981688319999e-12	proteasome regulatory particle	21. proteasome regulatory particle	['GO:0005838']	GO:0005838	0
22	-2.0755706460076855	0.9504726478592925	1.1531375669021093	-10.203766693781139	1.0986122886681098	6.25508630412076e-11	U4/U6 x U5 tri-snRNP complex	22. U4/U6 x U5 tri-snRNP complex	['GO:0046540', 'GO:0097526']	GO:0046540	0
23	1.5799862655643098	0.5062882011945723	1.6276575230142851	-9.40983315309631	0.6931471805599453	3.89194636758196e-10	proteasome storage granule	23. proteasome storage granule	['GO:0034515']	GO:0034515	0
24	1.1334915494251543	-0.7478286750869327	1.5552530445005615	-9.224764164688592	0.6931471805599453	5.95985694303574e-10	nuclear periphery	24. nuclear periphery	['GO:0034399']	GO:0034399	0
25	0.9445683339111959	-0.5153343137410428	1.3801804476824446	-7.823937426682143	0.6931471805599453	1.49990092624357e-08	midbody	25. midbody	['GO:0030496']	GO:0030496	0
26	-1.79430466013553	0.34440109640191446	1.6245537799816094	-7.740860108574859	1.3862943611198906	1.81610055618672e-08	RNA polymerase II, holoenzyme	26. RNA polymerase II, holoenzyme	['GO:0016591', 'GO:0005665', 'GO:0005736']	GO:0016591	0
27	1.2980847694155522	1.0267372880814951	1.2399862572844953	-7.5969839966956	1.3862943611198906	2.52939120018974e-08	spindle	27. spindle	['GO:0005819', 'GO:0072686', 'GO:0005840']	GO:0005819	0
28	0.5590310379097748	-1.260432336471828	1.4597720967555596	-7.110254448925392	1.0986122886681098	7.75792454174854e-08	nuclear replication fork	28. nuclear replication fork	['GO:0005657', 'GO:0043596']	GO:0043596	0
29	-1.0931550260183753	0.807550353129106	1.2672681990764194	-6.774181643240358	1.3862943611198906	1.68197043145412e-07	translation preinitiation complex	29. translation preinitiation complex	['GO:0070993', 'GO:0016282', 'GO:0033290']	GO:0070993	0
