dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	1.261315935925934	-1.0351616346941594	0.949198475583194	-71.6346242747176	1.9459101490553132	2.31940038696107e-72	ribosome biogenesis	1. ribosome biogenesis	['GO:0042254', 'GO:0042274', 'GO:0042273', 'GO:0071103', 'GO:0032392', 'GO:0032508']	GO:0042254	0
2	-1.7824323929662718	0.050574422702046415	0.7407068163811804	-53.208094301912695	3.044522437723423	6.19306585372055e-54	rRNA processing	2. rRNA processing	['GO:0016072', 'GO:0006364', 'GO:0000154', 'GO:0000466', 'GO:0000460', 'GO:0000463', 'GO:0000470', 'GO:0000375', 'GO:0008380', 'GO:0000377', 'GO:0000398', 'GO:0000380', 'GO:0045292', 'GO:0006399', 'GO:0008033', 'GO:0030490', 'GO:0000462', 'GO:0043144', 'GO:0016074', 'GO:0031126']	GO:0006364	0
3	1.3381877293133375	-1.0600652119596001	0.9882695257136717	-40.63770529921673	3.828641396489095	2.30300404512114e-41	protein-RNA complex assembly	3. protein-RNA complex assembly	['GO:0071826', 'GO:0022618', 'GO:0000387', 'GO:0000245', 'GO:0000027', 'GO:0043248', 'GO:0010257', 'GO:0006376', 'GO:0000028', 'GO:0001732', 'GO:0001731', 'GO:0051131', 'GO:0000389', 'GO:1901026', 'GO:0097343', 'GO:0000491', 'GO:0000393', 'GO:0065004', 'GO:0006334', 'GO:0070897', 'GO:0051123', 'GO:0040029', 'GO:0045814', 'GO:0034728', 'GO:0070828', 'GO:0042255', 'GO:0090307', 'GO:0006415', 'GO:0032984', 'GO:0071824', 'GO:0006325', 'GO:0006338', 'GO:0070126', 'GO:0033108', 'GO:0032981', 'GO:0034314', 'GO:0007015', 'GO:0045010', 'GO:0008154', 'GO:0030041', 'GO:0051258', 'GO:0051017', 'GO:0061572', 'GO:0046931', 'GO:0051292']	GO:0022618	0
4	0.08629419429892525	-1.1061913387746412	1.9070865251733844	-37.31513111464262	0.6931471805599453	4.84026216739808e-38	ribonucleoprotein complex localization	4. ribonucleoprotein complex localization	['GO:0071166']	GO:0071166	0
5	0.10294558717797356	-1.3647999702633031	1.6148149217903776	-34.85212645150863	2.302585092994046	1.40563819139276e-35	RNA localization	5. RNA localization	['GO:0006403', 'GO:0008298', 'GO:0007316', 'GO:0060810', 'GO:0060811', 'GO:0090671', 'GO:0090672', 'GO:0090670', 'GO:0090685']	GO:0006403	0
6	-0.11190529561662849	-1.5700511446550587	1.1261659373097574	-34.529959549870966	2.5649493574615367	2.95148411469406e-35	nucleocytoplasmic transport	6. nucleocytoplasmic transport	['GO:0006913', 'GO:0051169', 'GO:0051170', 'GO:0006405', 'GO:0051168', 'GO:0006611', 'GO:0006406', 'GO:0016973', 'GO:0097064', 'GO:1990542', 'GO:0006839', 'GO:0051204']	GO:0006913	0
7	0.9229045615846337	1.3901282461289817	1.1336184151743283	-22.702978511611583	2.4849066497880004	1.98162507189497e-23	regulation of mRNA metabolic process	7. regulation of mRNA metabolic process	['GO:1903311', 'GO:0050684', 'GO:0050686', 'GO:1903312', 'GO:0031440', 'GO:0061013', 'GO:0010506', 'GO:0061014', 'GO:1903313', 'GO:0000288', 'GO:0050685']	GO:1903311	0
8	-0.545122099847212	-0.5171738811658628	0.9177711841258247	-22.466555809120692	1.0986122886681098	3.41542057918572e-23	translational initiation	8. translational initiation	['GO:0006413', 'GO:0002183']	GO:0006413	0
9	0.23753996292233262	-1.3773540635955286	1.1581263750485973	-20.946097940217122	2.302585092994046	1.1321450179864e-21	RNA transport	9. RNA transport	['GO:0050657', 'GO:0050658', 'GO:0015931', 'GO:0051236', 'GO:0051028', 'GO:0051031', 'GO:0006404', 'GO:0051029', 'GO:0006407']	GO:0050658	0
10	0.9396535232210184	1.851346631478828	0.940054973185675	-20.61608618976803	2.9444389791664403	2.420548618741e-21	regulation of translation	10. regulation of translation	['GO:0006417', 'GO:0017148', 'GO:0045727', 'GO:0034250', 'GO:0006446', 'GO:0006448', 'GO:0034249', 'GO:0061157', 'GO:0043487', 'GO:0043488', 'GO:0050779', 'GO:0042176', 'GO:0061136', 'GO:0045732', 'GO:0031330', 'GO:0009895', 'GO:0010507', 'GO:0042177']	GO:0006417	0
