Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0034470	GO:0034470	ncRNA processing	1.715e-44	0.000e+00	1.615e+00	2.425e-02
GO:0034470	GO:0008033	tRNA processing	6.942e-03	0.000e+00	1.820e+00	1.514e-02
GO:0034470	GO:0006399	tRNA metabolic process	5.746e-06	0.000e+00	1.553e+00	2.799e-02
GO:0042254	GO:0042254	ribosome biogenesis	1.780e-57	0.000e+00	2.584e+00	2.608e-03
GO:0042254	GO:0042274	ribosomal small subunit biogenesis	1.355e-25	0.000e+00	3.187e+00	6.495e-04
GO:0042254	GO:0042273	ribosomal large subunit biogenesis	1.538e-20	0.000e+00	4.037e+00	9.191e-05
GO:0007059	GO:0007059	chromosome segregation	3.025e-35	0.000e+00	2.891e+00	1.284e-03
GO:0007059	GO:0032506	cytokinetic process	4.369e-03	0.000e+00	2.938e+00	1.152e-03
GO:0007059	GO:0045023	G0 to G1 transition	1.332e-03	0.000e+00	6.267e+00	5.408e-07
GO:0006403	GO:0006403	RNA localization	1.158e-32	0.000e+00	5.027e+00	9.398e-06
GO:0006403	GO:0008298	intracellular mRNA localization	9.671e-05	0.000e+00	5.225e+00	5.962e-06
GO:0051052	GO:0051052	regulation of DNA metabolic process	5.411e-25	0.000e+00	3.027e+00	9.400e-04
GO:0051052	GO:0006275	regulation of DNA replication	4.534e-14	0.000e+00	3.297e+00	5.052e-04
GO:0051052	GO:0006282	regulation of DNA repair	3.833e-06	0.000e+00	3.535e+00	2.919e-04
GO:0006913	GO:0006913	nucleocytoplasmic transport	4.413e-23	0.000e+00	3.084e+00	8.245e-04
GO:0006913	GO:0051169	nuclear transport	5.694e-23	0.000e+00	3.071e+00	8.491e-04
GO:0006913	GO:0051170	import into nucleus	1.574e-09	0.000e+00	3.663e+00	2.172e-04
GO:0140014	GO:0140014	mitotic nuclear division	8.665e-30	0.000e+00	5.537e+00	2.905e-06
GO:0140014	GO:0140013	meiotic nuclear division	2.862e-17	0.000e+00	4.341e+00	4.559e-05
GO:0000375	GO:0008380	RNA splicing	7.756e-29	0.000e+00	2.725e+00	1.886e-03
GO:0000375	GO:0000375	RNA splicing, via transesterification reactions	1.555e-29	0.000e+00	3.040e+00	9.118e-04
GO:0000375	GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	7.756e-29	0.000e+00	3.063e+00	8.643e-04
GO:0000375	GO:0000398	mRNA splicing, via spliceosome	7.756e-29	0.000e+00	3.104e+00	7.876e-04
GO:0000375	GO:0000380	alternative mRNA splicing, via spliceosome	3.111e-11	0.000e+00	5.030e+00	9.334e-06
GO:0000375	GO:0045292	mRNA cis splicing, via spliceosome	1.634e-06	0.000e+00	4.082e+00	8.281e-05
GO:0006260	GO:0006260	DNA replication	2.582e-36	0.000e+00	2.060e+00	8.702e-03
GO:0006260	GO:0006261	DNA-templated DNA replication	8.084e-32	0.000e+00	3.047e+00	8.967e-04
GO:0098813	GO:0098813	nuclear chromosome segregation	2.819e-29	0.000e+00	4.322e+00	4.770e-05
GO:0098813	GO:0045132	meiotic chromosome segregation	1.418e-08	0.000e+00	4.678e+00	2.099e-05
GO:0006364	GO:0016072	rRNA metabolic process	1.038e-47	0.000e+00	2.091e+00	8.116e-03
GO:0006364	GO:0006364	rRNA processing	7.136e-50	0.000e+00	2.097e+00	7.991e-03
GO:0006364	GO:0000154	rRNA modification	1.056e-07	0.000e+00	2.579e+00	2.635e-03
GO:0006364	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	3.275e-20	0.000e+00	4.317e+00	4.821e-05
GO:0006364	GO:0030490	maturation of SSU-rRNA	2.230e-19	0.000e+00	3.696e+00	2.015e-04
GO:0006364	GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	3.591e-17	0.000e+00	4.529e+00	2.957e-05
GO:0006364	GO:0000460	maturation of 5.8S rRNA	1.566e-15	0.000e+00	4.458e+00	3.483e-05
GO:0033044	GO:0033044	regulation of chromosome organization	1.751e-23	0.000e+00	3.767e+00	1.711e-04
GO:0033044	GO:0033045	regulation of sister chromatid segregation	6.144e-17	0.000e+00	3.961e+00	1.094e-04
GO:0033044	GO:1902275	regulation of chromatin organization	4.578e-04	0.000e+00	4.912e+00	1.226e-05
GO:0033044	GO:0007063	regulation of sister chromatid cohesion	7.073e-07	0.000e+00	5.405e+00	3.933e-06
GO:1901990	GO:1901990	regulation of mitotic cell cycle phase transition	4.527e-20	0.000e+00	3.704e+00	1.975e-04
GO:1901990	GO:1901991	negative regulation of mitotic cell cycle phase transition	1.234e-13	0.000e+00	3.945e+00	1.136e-04
GO:1901990	GO:0007096	regulation of exit from mitosis	4.136e-05	0.000e+00	4.859e+00	1.384e-05
GO:1901990	GO:0009794	regulation of mitotic cell cycle, embryonic	2.018e-04	0.000e+00	5.699e+00	1.999e-06
GO:0071103	GO:0071103	DNA conformation change	5.467e-35	0.000e+00	2.351e+00	4.452e-03
GO:0071103	GO:0032392	DNA geometric change	7.241e-15	0.000e+00	2.560e+00	2.754e-03
GO:0071103	GO:0032508	DNA duplex unwinding	5.060e-13	0.000e+00	2.562e+00	2.741e-03
GO:0071103	GO:0051383	kinetochore organization	3.188e-04	0.000e+00	4.433e+00	3.690e-05
GO:0071103	GO:0006268	DNA unwinding involved in DNA replication	1.183e-04	0.000e+00	3.586e+00	2.594e-04
GO:0071103	GO:0000715	nucleotide-excision repair, DNA damage recognition	2.393e-03	0.000e+00	3.878e+00	1.325e-04
GO:0071103	GO:0006265	DNA topological change	3.864e-04	0.000e+00	2.770e+00	1.698e-03
GO:0071103	GO:0043570	maintenance of DNA repeat elements	6.816e-03	0.000e+00	3.489e+00	3.242e-04
GO:1903046	GO:1903046	meiotic cell cycle process	1.378e-20	0.000e+00	3.563e+00	2.732e-04
GO:1903046	GO:0061982	meiosis I cell cycle process	1.615e-13	0.000e+00	4.102e+00	7.909e-05
GO:1903046	GO:0045138	nematode male tail tip morphogenesis	6.553e-04	0.000e+00	5.895e+00	1.273e-06
GO:1903046	GO:0090598	male anatomical structure morphogenesis	2.483e-03	0.000e+00	5.511e+00	3.080e-06
GO:1903046	GO:0033206	meiotic cytokinesis	6.208e-05	0.000e+00	5.370e+00	4.266e-06
GO:1903046	GO:0000281	mitotic cytokinesis	6.205e-03	0.000e+00	4.324e+00	4.739e-05
GO:1903046	GO:0030237	female sex determination	2.504e-03	0.000e+00	6.092e+00	8.095e-07
GO:1903046	GO:0051257	meiotic spindle midzone assembly	2.743e-04	0.000e+00	6.295e+00	5.072e-07
GO:1903046	GO:0051255	spindle midzone assembly	3.049e-04	0.000e+00	5.416e+00	3.839e-06
GO:0006401	GO:0006401	RNA catabolic process	6.713e-23	0.000e+00	2.669e+00	2.145e-03
GO:0006401	GO:0006402	mRNA catabolic process	1.424e-17	0.000e+00	2.964e+00	1.088e-03
GO:0006401	GO:0006309	apoptotic DNA fragmentation	3.189e-03	0.000e+00	5.147e+00	7.121e-06
GO:0006401	GO:0016075	rRNA catabolic process	8.768e-03	0.000e+00	3.986e+00	1.033e-04
GO:0006401	GO:0034661	ncRNA catabolic process	5.003e-03	0.000e+00	3.914e+00	1.219e-04
GO:0006417	GO:0006417	regulation of translation	1.500e-13	0.000e+00	2.560e+00	2.753e-03
GO:0006417	GO:0017148	negative regulation of translation	1.037e-06	0.000e+00	3.256e+00	5.545e-04
GO:0006417	GO:0045727	positive regulation of translation	3.993e-06	0.000e+00	3.517e+00	3.041e-04
GO:0006417	GO:0034250	positive regulation of amide metabolic process	4.522e-03	0.000e+00	3.506e+00	3.116e-04
GO:0006417	GO:0035195	miRNA-mediated gene silencing	7.675e-03	0.000e+00	3.489e+00	3.243e-04
GO:0006417	GO:0031047	RNA-mediated gene silencing	8.315e-03	0.000e+00	3.208e+00	6.192e-04
GO:0006310	GO:0006310	DNA recombination	1.345e-22	0.000e+00	1.896e+00	1.270e-02
GO:0006310	GO:0000725	recombinational repair	3.238e-19	0.000e+00	3.361e+00	4.352e-04
GO:0006310	GO:0006270	DNA replication initiation	2.230e-19	0.000e+00	3.269e+00	5.381e-04
GO:0006310	GO:0006312	mitotic recombination	5.105e-04	0.000e+00	5.107e+00	7.816e-06
GO:0090305	GO:0090305	nucleic acid phosphodiester bond hydrolysis	1.177e-19	0.000e+00	2.132e+00	7.387e-03
GO:0090305	GO:0090501	RNA phosphodiester bond hydrolysis	2.048e-11	0.000e+00	2.137e+00	7.293e-03
GO:0090305	GO:0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	1.806e-09	0.000e+00	2.416e+00	3.836e-03
GO:0090305	GO:0090503	RNA phosphodiester bond hydrolysis, exonucleolytic	1.164e-03	0.000e+00	2.968e+00	1.076e-03
GO:0090305	GO:0006379	mRNA cleavage	3.845e-03	0.000e+00	4.125e+00	7.500e-05
GO:0000819	GO:0000819	sister chromatid segregation	5.541e-30	0.000e+00	4.718e+00	1.913e-05
GO:0000819	GO:0000070	mitotic sister chromatid segregation	3.045e-26	0.000e+00	4.837e+00	1.455e-05
GO:0000819	GO:0045144	meiotic sister chromatid segregation	1.466e-03	0.000e+00	5.446e+00	3.581e-06
GO:0006605	GO:0006605	protein targeting	9.915e-11	0.000e+00	2.675e+00	2.113e-03
GO:0006605	GO:0006612	protein targeting to membrane	1.004e-08	0.000e+00	3.109e+00	7.775e-04
GO:0006605	GO:0065002	intracellular protein transmembrane transport	5.842e-05	0.000e+00	3.071e+00	8.489e-04
GO:0022618	GO:0071826	protein-RNA complex organization	8.820e-30	0.000e+00	2.683e+00	2.076e-03
GO:0022618	GO:0022618	protein-RNA complex assembly	7.387e-31	0.000e+00	2.687e+00	2.058e-03
GO:0022618	GO:0000387	spliceosomal snRNP assembly	3.165e-06	0.000e+00	3.187e+00	6.504e-04
GO:0022618	GO:0051262	protein tetramerization	3.065e-03	0.000e+00	3.928e+00	1.181e-04
GO:0022618	GO:0000245	spliceosomal complex assembly	3.358e-08	0.000e+00	4.370e+00	4.268e-05
GO:0022618	GO:0000027	ribosomal large subunit assembly	6.726e-10	0.000e+00	3.362e+00	4.347e-04
GO:0022618	GO:0010257	NADH dehydrogenase complex assembly	1.308e-03	0.000e+00	4.119e+00	7.600e-05
GO:0022618	GO:0043248	proteasome assembly	4.362e-07	0.000e+00	4.006e+00	9.866e-05
GO:0022618	GO:0006376	mRNA splice site recognition	8.039e-04	0.000e+00	3.822e+00	1.508e-04
GO:0022618	GO:0000028	ribosomal small subunit assembly	4.668e-05	0.000e+00	4.679e+00	2.096e-05
GO:0022618	GO:0001732	formation of cytoplasmic translation initiation complex	3.964e-04	0.000e+00	3.910e+00	1.231e-04
GO:0022618	GO:0051131	chaperone-mediated protein complex assembly	1.466e-03	0.000e+00	4.282e+00	5.221e-05
GO:0022618	GO:0000389	mRNA 3'-splice site recognition	3.864e-04	0.000e+00	6.013e+00	9.707e-07
GO:0090068	GO:0045787	positive regulation of cell cycle	1.337e-15	0.000e+00	3.915e+00	1.215e-04
GO:0090068	GO:0090068	positive regulation of cell cycle process	1.039e-16	0.000e+00	4.043e+00	9.059e-05
GO:0090068	GO:1901989	positive regulation of cell cycle phase transition	1.465e-10	0.000e+00	4.382e+00	4.148e-05
GO:0016570	GO:0016570	histone modification	3.149e-07	0.000e+00	2.981e+00	1.045e-03
GO:0016570	GO:0016571	histone methylation	2.576e-03	0.000e+00	3.703e+00	1.980e-04
GO:1903311	GO:1903311	regulation of mRNA metabolic process	4.587e-14	0.000e+00	3.107e+00	7.818e-04
GO:1903311	GO:0050684	regulation of mRNA processing	7.343e-11	0.000e+00	3.298e+00	5.031e-04
GO:1903311	GO:0061013	regulation of mRNA catabolic process	1.501e-03	0.000e+00	3.555e+00	2.784e-04
GO:1903311	GO:0050686	negative regulation of mRNA processing	2.863e-03	0.000e+00	3.390e+00	4.070e-04
GO:0050658	GO:0051236	establishment of RNA localization	2.319e-20	0.000e+00	3.184e+00	6.551e-04
GO:0050658	GO:0050658	RNA transport	3.693e-20	0.000e+00	3.184e+00	6.547e-04
GO:0050658	GO:0050657	nucleic acid transport	3.693e-20	0.000e+00	3.180e+00	6.601e-04
GO:0050658	GO:0015931	nucleobase-containing compound transport	3.557e-15	0.000e+00	2.919e+00	1.204e-03
GO:0050658	GO:0051028	mRNA transport	1.367e-17	0.000e+00	3.233e+00	5.851e-04
GO:0050658	GO:0051031	tRNA transport	3.864e-04	0.000e+00	4.391e+00	4.068e-05
GO:0050658	GO:0006404	RNA import into nucleus	4.791e-03	0.000e+00	5.009e+00	9.801e-06
GO:0051168	GO:0051168	nuclear export	8.711e-29	0.000e+00	3.439e+00	3.638e-04
GO:0051168	GO:0006405	RNA export from nucleus	2.479e-27	0.000e+00	3.677e+00	2.102e-04
GO:0051168	GO:0006611	protein export from nucleus	3.293e-24	0.000e+00	4.241e+00	5.744e-05
GO:0051168	GO:0006406	mRNA export from nucleus	1.388e-21	0.000e+00	3.807e+00	1.560e-04
GO:0051168	GO:0097064	ncRNA export from nucleus	2.509e-07	0.000e+00	4.316e+00	4.828e-05
GO:0006302	GO:0006302	double-strand break repair	2.566e-22	0.000e+00	3.052e+00	8.878e-04
GO:0006302	GO:0000724	double-strand break repair via homologous recombination	3.238e-19	0.000e+00	3.516e+00	3.049e-04
GO:0006302	GO:0006303	double-strand break repair via nonhomologous end joining	1.300e-04	0.000e+00	3.746e+00	1.796e-04
GO:0006302	GO:0000727	double-strand break repair via break-induced replication	3.934e-07	0.000e+00	4.662e+00	2.177e-05
GO:0006302	GO:0045003	double-strand break repair via synthesis-dependent strand annealing	4.055e-03	0.000e+00	5.721e+00	1.901e-06
GO:0034504	GO:0034504	protein localization to nucleus	6.593e-09	0.000e+00	3.669e+00	2.143e-04
GO:0034504	GO:0006606	protein import into nucleus	1.952e-07	0.000e+00	3.696e+00	2.012e-04
GO:0034504	GO:0090435	protein localization to nuclear envelope	1.935e-05	0.000e+00	5.568e+00	2.704e-06
GO:0000082	GO:0044843	cell cycle G1/S phase transition	3.092e-17	0.000e+00	4.914e+00	1.218e-05
GO:0000082	GO:0000082	G1/S transition of mitotic cell cycle	1.698e-17	0.000e+00	4.933e+00	1.166e-05
GO:0000082	GO:0000086	G2/M transition of mitotic cell cycle	2.793e-10	0.000e+00	4.924e+00	1.192e-05
GO:0000082	GO:0044839	cell cycle G2/M phase transition	1.027e-09	0.000e+00	4.897e+00	1.269e-05
GO:0000082	GO:0010458	exit from mitosis	1.273e-04	0.000e+00	5.550e+00	2.818e-06
GO:0000082	GO:0044771	meiotic cell cycle phase transition	2.488e-03	0.000e+00	6.286e+00	5.173e-07
GO:0045930	GO:0045930	negative regulation of mitotic cell cycle	1.401e-15	0.000e+00	3.858e+00	1.388e-04
GO:0045930	GO:0007093	mitotic cell cycle checkpoint signaling	8.575e-15	0.000e+00	3.990e+00	1.022e-04
GO:0045137	GO:0045137	development of primary sexual characteristics	1.809e-06	0.000e+00	5.843e+00	1.434e-06
GO:0045137	GO:0046545	development of primary female sexual characteristics	1.727e-03	0.000e+00	6.373e+00	4.232e-07
GO:0031503	GO:0031503	protein-containing complex localization	5.704e-11	0.000e+00	3.744e+00	1.803e-04
GO:0031503	GO:0000054	ribosomal subunit export from nucleus	2.762e-08	0.000e+00	4.178e+00	6.641e-05
GO:0032259	GO:0032259	methylation	7.606e-07	0.000e+00	1.679e+00	2.093e-02
GO:0032259	GO:0043414	macromolecule methylation	3.165e-06	0.000e+00	2.112e+00	7.725e-03
GO:0014706	GO:0060537	muscle tissue development	9.319e-04	0.000e+00	4.575e+00	2.658e-05
GO:0014706	GO:0014706	striated muscle tissue development	3.445e-04	0.000e+00	5.040e+00	9.116e-06
GO:0014706	GO:0048738	cardiac muscle tissue development	3.377e-03	0.000e+00	5.103e+00	7.883e-06
GO:0051146	GO:0051146	striated muscle cell differentiation	1.470e-04	0.000e+00	4.902e+00	1.255e-05
GO:0051146	GO:0055007	cardiac muscle cell differentiation	5.711e-04	0.000e+00	5.179e+00	6.627e-06
GO:0000075	GO:1901988	negative regulation of cell cycle phase transition	5.864e-20	0.000e+00	3.654e+00	2.216e-04
GO:0000075	GO:0000075	cell cycle checkpoint signaling	5.864e-20	0.000e+00	3.699e+00	2.000e-04
GO:0000075	GO:0010948	negative regulation of cell cycle process	1.917e-19	0.000e+00	3.578e+00	2.643e-04
GO:0000075	GO:0031570	DNA integrity checkpoint signaling	2.218e-13	0.000e+00	3.846e+00	1.424e-04
GO:0000075	GO:0000077	DNA damage checkpoint signaling	3.881e-10	0.000e+00	3.959e+00	1.100e-04
GO:0000075	GO:0042770	signal transduction in response to DNA damage	1.261e-08	0.000e+00	3.927e+00	1.183e-04
GO:0000075	GO:0032954	regulation of cytokinetic process	2.201e-03	0.000e+00	3.938e+00	1.152e-04
GO:0000075	GO:0070317	negative regulation of G0 to G1 transition	1.516e-03	0.000e+00	6.179e+00	6.617e-07
GO:0000075	GO:0070316	regulation of G0 to G1 transition	2.201e-03	0.000e+00	5.605e+00	2.482e-06
GO:0000075	GO:0010529	negative regulation of transposition	3.574e-03	0.000e+00	5.335e+00	4.622e-06
GO:0000075	GO:0010528	regulation of transposition	2.842e-03	0.000e+00	5.322e+00	4.760e-06
GO:0018205	GO:0018205	peptidyl-lysine modification	2.744e-06	0.000e+00	2.916e+00	1.213e-03
GO:0018205	GO:0018394	peptidyl-lysine acetylation	6.079e-04	0.000e+00	3.672e+00	2.127e-04
GO:0018205	GO:0043687	post-translational protein modification	3.733e-03	0.000e+00	4.168e+00	6.800e-05
GO:0007051	GO:0007051	spindle organization	5.506e-14	0.000e+00	3.848e+00	1.418e-04
GO:0007051	GO:0051225	spindle assembly	3.593e-12	0.000e+00	4.188e+00	6.487e-05
GO:0007051	GO:0007052	mitotic spindle organization	1.096e-12	0.000e+00	4.282e+00	5.220e-05
GO:0007051	GO:1902850	microtubule cytoskeleton organization involved in mitosis	3.440e-12	0.000e+00	4.118e+00	7.613e-05
GO:0007051	GO:0090307	mitotic spindle assembly	3.851e-09	0.000e+00	4.853e+00	1.404e-05
GO:0007051	GO:0051231	spindle elongation	1.881e-03	0.000e+00	5.567e+00	2.707e-06
GO:0007051	GO:0051418	microtubule nucleation by microtubule organizing center	3.110e-03	0.000e+00	5.115e+00	7.678e-06
GO:0017038	GO:0017038	protein import	4.781e-10	0.000e+00	3.633e+00	2.329e-04
GO:0017038	GO:0071806	protein transmembrane transport	2.693e-05	0.000e+00	2.538e+00	2.897e-03
GO:0071897	GO:0071897	DNA biosynthetic process	2.319e-20	0.000e+00	2.145e+00	7.165e-03
GO:0071897	GO:0006278	RNA-templated DNA biosynthetic process	8.598e-10	0.000e+00	2.671e+00	2.133e-03
GO:0071897	GO:0072528	pyrimidine-containing compound biosynthetic process	2.663e-03	0.000e+00	1.967e+00	1.080e-02
GO:0051054	GO:0051054	positive regulation of DNA metabolic process	3.427e-17	0.000e+00	4.024e+00	9.467e-05
GO:0051054	GO:0045739	positive regulation of DNA repair	3.666e-05	0.000e+00	4.380e+00	4.165e-05
GO:0051054	GO:0045740	positive regulation of DNA replication	2.663e-03	0.000e+00	5.022e+00	9.509e-06
GO:0051054	GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	8.039e-04	0.000e+00	5.193e+00	6.409e-06
GO:0051054	GO:1900024	regulation of substrate adhesion-dependent cell spreading	3.829e-03	0.000e+00	4.880e+00	1.319e-05
GO:0051054	GO:0045943	positive regulation of transcription by RNA polymerase I	9.241e-03	0.000e+00	5.165e+00	6.842e-06
GO:0071166	GO:0071166	ribonucleoprotein complex localization	1.280e-31	0.000e+00	6.733e+00	1.847e-07
GO:0010927	GO:0010927	cellular component assembly involved in morphogenesis	3.189e-09	0.000e+00	4.588e+00	2.580e-05
GO:0010927	GO:0030239	myofibril assembly	1.438e-06	0.000e+00	5.135e+00	7.329e-06
GO:0010927	GO:0007306	egg chorion assembly	2.298e-04	0.000e+00	6.236e+00	5.811e-07
GO:0010927	GO:0007279	pole cell formation	4.055e-03	0.000e+00	6.171e+00	6.751e-07
GO:0010927	GO:0007349	cellularization	2.357e-03	0.000e+00	5.228e+00	5.918e-06
GO:0000956	GO:0000956	nuclear-transcribed mRNA catabolic process	9.555e-22	0.000e+00	3.333e+00	4.642e-04
GO:0000956	GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	2.095e-16	0.000e+00	3.765e+00	1.716e-04
GO:0000956	GO:0043928	exonucleolytic catabolism of deadenylated mRNA	1.332e-03	0.000e+00	5.318e+00	4.807e-06
GO:0000956	GO:0008334	histone mRNA metabolic process	9.232e-04	0.000e+00	4.959e+00	1.098e-05
GO:0065004	GO:0065004	protein-DNA complex assembly	4.126e-18	0.000e+00	3.519e+00	3.026e-04
GO:0065004	GO:0006334	nucleosome assembly	6.278e-08	0.000e+00	3.807e+00	1.558e-04
GO:0065004	GO:0034508	centromere complex assembly	3.440e-08	0.000e+00	4.853e+00	1.402e-05
GO:0065004	GO:0051123	RNA polymerase II preinitiation complex assembly	1.544e-03	0.000e+00	4.692e+00	2.031e-05
GO:0065004	GO:0006294	nucleotide-excision repair, preincision complex assembly	3.845e-03	0.000e+00	6.143e+00	7.188e-07
