dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	-1.6675095280587442	1.596679646983066	0.949198475583194	-56.749550247376064	1.3862943611198906	1.78012193886135e-57	ribosome biogenesis	1. ribosome biogenesis	['GO:0042254', 'GO:0042274', 'GO:0042273']	GO:0042254	0
2	-0.9764887226434235	-2.5481896488683167	0.7407068163811804	-49.14654546441235	2.0794415416798357	7.13599497564816e-50	rRNA processing	2. rRNA processing	['GO:0016072', 'GO:0006364', 'GO:0000154', 'GO:0000462', 'GO:0030490', 'GO:0000466', 'GO:0000460']	GO:0006364	0
3	-1.0661899263055663	-2.7095453975990655	0.4795620950512161	-43.76579229008869	1.3862943611198906	1.71477723749182e-44	ncRNA processing	3. ncRNA processing	['GO:0034470', 'GO:0008033', 'GO:0006399']	GO:0034470	0
4	-1.3523833711791933	-2.205873353361048	0.7229017390126188	-35.587984199739275	1.0986122886681098	2.58235413870017e-36	DNA replication	4. DNA replication	['GO:0006260', 'GO:0006261']	GO:0006260	0
5	-0.30105479207991453	2.6187195993720125	1.061745829264701	-34.51934584379632	1.3862943611198906	3.02450395119545e-35	chromosome segregation	5. chromosome segregation	['GO:0007059', 'GO:0032506', 'GO:0045023']	GO:0007059	0
6	-2.041369913409661	2.1078343406604287	0.8550186469823264	-34.26223741508185	2.1972245773362196	5.46717008259243e-35	DNA conformation change	6. DNA conformation change	['GO:0071103', 'GO:0032392', 'GO:0032508', 'GO:0051383', 'GO:0006268', 'GO:0000715', 'GO:0006265', 'GO:0043570']	GO:0071103	0
7	-2.273823617378931	0.16689816703021565	1.6148149217903776	-31.936340192204153	1.0986122886681098	1.15787001635639e-32	RNA localization	7. RNA localization	['GO:0006403', 'GO:0008298']	GO:0006403	0
8	-1.491460318309191	-0.026593904477467605	1.9070865251733844	-30.892749388260846	0.6931471805599453	1.28011979040315e-31	ribonucleoprotein complex localization	8. ribonucleoprotein complex localization	['GO:0071166']	GO:0071166	0
9	-2.0688552429394558	1.9373333314016772	0.9882695257136717	-30.13154280119068	2.6390573296152584	7.38681459848909e-31	protein-RNA complex assembly	9. protein-RNA complex assembly	['GO:0071826', 'GO:0022618', 'GO:0000387', 'GO:0051262', 'GO:0000245', 'GO:0000027', 'GO:0010257', 'GO:0043248', 'GO:0006376', 'GO:0000028', 'GO:0001732', 'GO:0051131', 'GO:0000389']	GO:0022618	0
10	-1.06530064284893	2.6575164136421594	1.5514509895787127	-29.25640703747852	1.3862943611198906	5.54106139945205e-30	sister chromatid segregation	10. sister chromatid segregation	['GO:0000819', 'GO:0000070', 'GO:0045144']	GO:0000819	0
