Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0098687	GO:0098687	chromosomal region	7.640e-43	0.000e+00	3.130e+00	7.411e-04
GO:0098687	GO:0000775	chromosome, centromeric region	8.058e-24	0.000e+00	3.398e+00	4.000e-04
GO:0098687	GO:0000781	chromosome, telomeric region	4.052e-21	0.000e+00	3.474e+00	3.359e-04
GO:0098687	GO:0000779	condensed chromosome, centromeric region	4.290e-19	0.000e+00	4.722e+00	1.897e-05
GO:0098687	GO:0005703	polytene chromosome puff	1.126e-03	0.000e+00	5.716e+00	1.923e-06
GO:0005743	GO:0019866	organelle inner membrane	1.334e-18	0.000e+00	1.694e+00	2.024e-02
GO:0005743	GO:0005743	mitochondrial inner membrane	5.163e-19	0.000e+00	1.702e+00	1.987e-02
GO:0005743	GO:0031965	nuclear membrane	1.329e-03	0.000e+00	3.522e+00	3.006e-04
GO:0005819	GO:0005840	ribosome	1.398e-49	0.000e+00	1.297e+00	5.047e-02
GO:0005819	GO:0005819	spindle	6.306e-13	0.000e+00	3.456e+00	3.503e-04
GO:0005819	GO:0072686	mitotic spindle	2.057e-10	0.000e+00	4.179e+00	6.629e-05
GO:0098798	GO:0098798	mitochondrial protein-containing complex	7.644e-38	0.000e+00	3.012e+00	9.738e-04
GO:0098798	GO:0098800	inner mitochondrial membrane protein complex	3.748e-11	0.000e+00	3.147e+00	7.128e-04
GO:0098798	GO:0005762	mitochondrial large ribosomal subunit	2.188e-12	0.000e+00	4.176e+00	6.662e-05
GO:0098798	GO:0000315	organellar large ribosomal subunit	2.188e-12	0.000e+00	4.176e+00	6.668e-05
GO:0098798	GO:0005763	mitochondrial small ribosomal subunit	1.602e-09	0.000e+00	4.364e+00	4.327e-05
GO:0098798	GO:0000314	organellar small ribosomal subunit	1.602e-09	0.000e+00	4.361e+00	4.356e-05
GO:0098798	GO:0005747	mitochondrial respiratory chain complex I	3.981e-03	0.000e+00	4.089e+00	8.155e-05
GO:0098798	GO:0005742	mitochondrial outer membrane translocase complex	1.268e-03	0.000e+00	4.214e+00	6.113e-05
GO:0098798	GO:0098799	outer mitochondrial membrane protein complex	2.628e-03	0.000e+00	4.000e+00	9.995e-05
GO:0098798	GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	1.268e-03	0.000e+00	4.216e+00	6.076e-05
GO:0098798	GO:0005753	mitochondrial proton-transporting ATP synthase complex	2.846e-05	0.000e+00	5.017e+00	9.609e-06
GO:0098798	GO:0045259	proton-transporting ATP synthase complex	1.571e-04	0.000e+00	3.453e+00	3.522e-04
GO:0000793	GO:0000793	condensed chromosome	1.173e-28	0.000e+00	4.612e+00	2.444e-05
GO:0000793	GO:0000794	condensed nuclear chromosome	2.281e-08	0.000e+00	4.817e+00	1.522e-05
GO:0000793	GO:0005700	polytene chromosome	2.735e-05	0.000e+00	5.201e+00	6.288e-06
GO:0016607	GO:0016607	nuclear speck	3.846e-13	0.000e+00	3.692e+00	2.034e-04
GO:0016607	GO:0015030	Cajal body	1.598e-05	0.000e+00	4.335e+00	4.625e-05
GO:0044391	GO:0044391	ribosomal subunit	9.416e-48	0.000e+00	2.481e+00	3.307e-03
GO:0044391	GO:0015934	large ribosomal subunit	7.252e-29	0.000e+00	2.761e+00	1.733e-03
GO:0044391	GO:0015935	small ribosomal subunit	1.750e-21	0.000e+00	2.803e+00	1.573e-03
GO:0044391	GO:0022625	cytosolic large ribosomal subunit	4.273e-18	0.000e+00	3.716e+00	1.925e-04
GO:0044391	GO:0005844	polysome	5.467e-09	0.000e+00	4.906e+00	1.241e-05
GO:0044391	GO:0022627	cytosolic small ribosomal subunit	1.419e-12	0.000e+00	4.202e+00	6.283e-05
GO:0044391	GO:0005732	sno(s)RNA-containing ribonucleoprotein complex	1.350e-11	0.000e+00	3.823e+00	1.503e-04
GO:0044391	GO:0005681	spliceosomal complex	1.494e-25	0.000e+00	3.062e+00	8.665e-04
GO:0044391	GO:0005684	U2-type spliceosomal complex	1.329e-19	0.000e+00	4.090e+00	8.128e-05
GO:0044391	GO:0008180	COP9 signalosome	2.465e-03	0.000e+00	4.059e+00	8.726e-05
GO:0044391	GO:0016592	mediator complex	5.759e-03	0.000e+00	3.449e+00	3.553e-04
GO:0044391	GO:0005689	U12-type spliceosomal complex	4.197e-05	0.000e+00	4.640e+00	2.290e-05
GO:0044391	GO:0031298	replication fork protection complex	5.719e-07	0.000e+00	5.154e+00	7.010e-06
GO:0044391	GO:0005680	anaphase-promoting complex	3.555e-04	0.000e+00	3.908e+00	1.237e-04
GO:0044391	GO:0000152	nuclear ubiquitin ligase complex	2.098e-03	0.000e+00	3.853e+00	1.403e-04
GO:0044391	GO:0044615	nuclear pore nuclear basket	7.121e-05	0.000e+00	5.476e+00	3.340e-06
GO:0044391	GO:0005697	telomerase holoenzyme complex	1.001e-03	0.000e+00	5.005e+00	9.877e-06
GO:0044391	GO:0031080	nuclear pore outer ring	3.339e-07	0.000e+00	4.390e+00	4.075e-05
GO:0044391	GO:0031523	Myb complex	1.233e-05	0.000e+00	5.994e+00	1.013e-06
GO:0044391	GO:0000176	nuclear exosome (RNase complex)	1.526e-03	0.000e+00	4.300e+00	5.016e-05
GO:0044391	GO:0000178	exosome (RNase complex)	9.438e-03	0.000e+00	3.568e+00	2.706e-04
GO:0044391	GO:0005662	DNA replication factor A complex	1.526e-03	0.000e+00	5.076e+00	8.395e-06
GO:0044391	GO:0043240	Fanconi anaemia nuclear complex	2.448e-03	0.000e+00	4.353e+00	4.439e-05
GO:0044391	GO:0000346	transcription export complex	7.538e-03	0.000e+00	5.598e+00	2.526e-06
GO:0044391	GO:0005667	transcription regulator complex	2.158e-07	0.000e+00	2.995e+00	1.011e-03
GO:0044391	GO:0090575	RNA polymerase II transcription regulator complex	2.086e-04	0.000e+00	3.276e+00	5.301e-04
GO:0044391	GO:0030684	preribosome	4.703e-29	0.000e+00	3.523e+00	2.999e-04
GO:0044391	GO:0032040	small-subunit processome	8.485e-12	0.000e+00	3.728e+00	1.872e-04
