dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	-1.0557571607281397	0.3380637406337305	1.5286331454118087	-32.782379394672226	1.3862943611198906	1.65051929354167e-33	condensed chromosome	1. condensed chromosome	['GO:0000793', 'GO:0000794', 'GO:0000803']	GO:0000793	0
2	-0.14409111633815608	-1.0375745222956316	1.1410707210491033	-30.00118007198978	1.6094379124341003	9.97286472118154e-31	chromosomal region	2. chromosomal region	['GO:0098687', 'GO:0000775', 'GO:0000779', 'GO:0000781']	GO:0098687	0
3	-1.0759961324185114	-0.3576891472244707	1.2535083655501653	-18.290972859919716	2.0794415416798357	5.11713812736894e-19	kinetochore	3. kinetochore	['GO:0005874', 'GO:0000776', 'GO:0005876', 'GO:0030016', 'GO:0043292', 'GO:0005828', 'GO:0005818']	GO:0000776	0
4	0.8014890923157668	-0.7428238263624799	1.4290199582478034	-14.75805106619633	1.0986122886681098	1.74561688377877e-15	replication fork	4. replication fork	['GO:0005657', 'GO:0043596']	GO:0005657	0
5	0.7167456901486473	-0.29414635313861087	1.5809854424877445	-14.545043330347742	1.0986122886681098	2.85073383043272e-15	spindle midzone	5. spindle midzone	['GO:0051233', 'GO:1990023']	GO:0051233	0
6	-1.1344452891425292	-0.155024261536102	1.2399862572844953	-11.430917133117905	1.3862943611198906	3.70751457395561e-12	spindle	6. spindle	['GO:0005819', 'GO:0072686', 'GO:0072687']	GO:0005819	0
7	0.9420714983534348	0.7918728155707734	0.9763078570623536	-9.58510657124268	2.0794415416798357	2.59952158996697e-10	protein-DNA complex	7. protein-DNA complex	['GO:0032993', 'GO:0031261', 'GO:0071162', 'GO:0005721', 'GO:0036387', 'GO:0030894', 'GO:0043601']	GO:0032993	0
8	0.5991110138892219	0.8003971483748341	1.304212802460786	-8.494488450532158	0.6931471805599453	3.20266526399955e-09	MCM complex	8. MCM complex	['GO:0042555']	GO:0042555	0
9	-0.041466217973067765	0.977846689027858	1.5733420605060222	-8.494488450532158	0.6931471805599453	3.20266526399955e-09	outer kinetochore	9. outer kinetochore	['GO:0000940']	GO:0000940	0
10	0.7869742823348905	0.5307748069433362	1.6398318677550983	-6.921708978668531	1.3862943611198906	1.19754273753801e-07	replication fork protection complex	10. replication fork protection complex	['GO:0031298', 'GO:0030532', 'GO:0005656']	GO:0031298	0
11	-0.68857757271502	0.4048399150152959	1.6734474867990272	-6.143740625221441	1.0986122886681098	7.18223109388736e-07	pronucleus	11. pronucleus	['GO:0045120', 'GO:0001940']	GO:0045120	0
12	-0.8201424580756741	0.6139350395581836	1.5713173211773712	-5.3942087383761805	1.0986122886681098	4.034514323205e-06	germ cell nucleus	12. germ cell nucleus	['GO:0043073', 'GO:0001673']	GO:0043073	0
13	-0.4263845628531374	-0.9826397067922241	1.3326504535530481	-5.2236894024536324	0.6931471805599453	5.97462425378046e-06	spindle pole	13. spindle pole	['GO:0000922']	GO:0000922	0
14	0.10989871201388769	-0.4292462677201684	1.2710982791504575	-4.770612913250527	1.3862943611198906	1.69584863723674e-05	collagen-containing extracellular matrix	14. collagen-containing extracellular matrix	['GO:0031012', 'GO:0062023', 'GO:0005604']	GO:0062023	0
15	1.019900159250714	-0.4569409543047495	1.7060778602851587	-4.3964228944603025	0.6931471805599453	4.01399757279135e-05	lateral element	15. lateral element	['GO:0000800']	GO:0000800	0
