dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	0.06304416281743629	0.36948878432722393	1.2110402769493152	-16.241386048764653	1.6094379124341003	5.73606351022981e-17	homophilic cell adhesion via plasma membrane adhesion molecu...	1. homophilic cell adhesion via plasma membrane adhesion molecu...	['GO:0098742', 'GO:0007156', 'GO:0007157', 'GO:0016339']	GO:0007156	0
2	-0.4120641942251307	-0.3753332744355881	1.3597127536681144	-14.824878268409632	1.0986122886681098	1.49665510575939e-15	cilium movement	2. cilium movement	['GO:0003341', 'GO:0060294']	GO:0003341	0
3	-0.04826841110375095	-1.8295788485612126	1.7228531235371538	-12.720789484561449	1.0986122886681098	1.90200001242537e-13	ear development	3. ear development	['GO:0043583', 'GO:0031076']	GO:0043583	0
4	-0.06618436968463874	-1.964978197811994	1.5433012685882128	-11.863994550794152	2.8903717578961645	1.36774598695291e-12	inner ear development	4. inner ear development	['GO:0048839', 'GO:0060041', 'GO:0021537', 'GO:0021543', 'GO:0030902', 'GO:0021987', 'GO:0060173', 'GO:0003205', 'GO:0021675', 'GO:0021536', 'GO:0021517', 'GO:0060711', 'GO:0090102', 'GO:0021516', 'GO:0021544', 'GO:0071698', 'GO:0071696']	GO:0048839	0
5	0.3914807576503893	1.2004323443445524	1.2783520413558482	-11.81784520748473	1.9459101490553132	1.52108958434528e-12	cilium organization	5. cilium organization	['GO:0044782', 'GO:0060271', 'GO:0008045', 'GO:0044458', 'GO:0072499', 'GO:0060122']	GO:0044782	0
6	-0.7024551765443153	-0.46592223962355894	1.4888994862515554	-11.788592106375706	1.3862943611198906	1.62707620422283e-12	microtubule bundle formation	6. microtubule bundle formation	['GO:0001578', 'GO:0035082', 'GO:0007019']	GO:0001578	0
7	-1.6269926644375703	0.5601485108304395	1.2456938402224604	-9.939901398691179	1.791759469228055	1.14841432548212e-10	regulation of membrane potential	7. regulation of membrane potential	['GO:0042391', 'GO:0060078', 'GO:0007204', 'GO:0060079', 'GO:0086010']	GO:0042391	0
8	1.761951554503658	0.8072754109950105	1.4313567054487137	-9.010839689892064	2.70805020110221	9.75349599797444e-10	sensory perception of sound	8. sensory perception of sound	['GO:0050954', 'GO:0007605', 'GO:0007606', 'GO:0001503', 'GO:0007601', 'GO:0050953', 'GO:0003015', 'GO:0099565', 'GO:0019233', 'GO:0019226', 'GO:0045494', 'GO:0007585', 'GO:0001964', 'GO:0003016']	GO:0007605	0
9	-0.18042379782634604	-1.9337592574226894	1.567311263003858	-8.847435035499512	1.0986122886681098	1.42090474483364e-09	forebrain development	9. forebrain development	['GO:0030900', 'GO:0001822']	GO:0030900	0
10	-0.17855108985700596	-1.848888197954218	1.694071199062418	-8.843121510449109	1.3862943611198906	1.43508785660336e-09	spinal cord development	10. spinal cord development	['GO:0021510', 'GO:0001656', 'GO:0060348']	GO:0021510	0
11	-0.696839578066013	-1.837323348800621	1.5361839389742147	-8.227256342018924	2.70805020110221	5.92575454080975e-09	central nervous system neuron differentiation	11. central nervous system neuron differentiation	['GO:0021953', 'GO:0021879', 'GO:0010001', 'GO:0001649', 'GO:0035315', 'GO:0021872', 'GO:0042063', 'GO:0048665', 'GO:0001708', 'GO:0001709', 'GO:0048663', 'GO:0002062', 'GO:0021515', 'GO:0031128']	GO:0021953	0
