Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0022836	GO:0022836	gated channel activity	2.172e-21	0.000e+00	2.763e+00	1.727e-03
GO:0022836	GO:0022839	monoatomic ion gated channel activity	8.094e-20	0.000e+00	2.765e+00	1.718e-03
GO:0022836	GO:0022843	voltage-gated monoatomic cation channel activity	2.755e-14	0.000e+00	3.490e+00	3.235e-04
GO:0022836	GO:0005244	voltage-gated monoatomic ion channel activity	3.086e-13	0.000e+00	3.122e+00	7.548e-04
GO:0022836	GO:0022832	voltage-gated channel activity	3.086e-13	0.000e+00	3.117e+00	7.633e-04
GO:0022836	GO:0015271	outward rectifier potassium channel activity	4.732e-05	0.000e+00	5.857e+00	1.391e-06
GO:0022836	GO:0099094	ligand-gated monoatomic cation channel activity	1.987e-10	0.000e+00	3.731e+00	1.856e-04
GO:0022836	GO:0015276	ligand-gated monoatomic ion channel activity	1.402e-10	0.000e+00	3.183e+00	6.561e-04
GO:0022836	GO:0022834	ligand-gated channel activity	1.402e-10	0.000e+00	3.183e+00	6.562e-04
GO:0022836	GO:0005231	excitatory extracellular ligand-gated monoatomic ion channel activity	6.048e-08	0.000e+00	4.098e+00	7.977e-05
GO:0022836	GO:0005230	extracellular ligand-gated monoatomic ion channel activity	7.145e-07	0.000e+00	3.456e+00	3.500e-04
GO:0022836	GO:0004970	ionotropic glutamate receptor activity	3.136e-06	0.000e+00	4.075e+00	8.420e-05
GO:0022836	GO:0005234	extracellularly glutamate-gated ion channel activity	4.199e-06	0.000e+00	6.721e+00	1.901e-07
GO:0022836	GO:0005227	calcium activated cation channel activity	5.414e-04	0.000e+00	4.091e+00	8.109e-05
GO:0022836	GO:0015269	calcium-activated potassium channel activity	5.090e-03	0.000e+00	4.454e+00	3.519e-05
GO:0022836	GO:0005261	monoatomic cation channel activity	1.363e-18	0.000e+00	2.503e+00	3.142e-03
GO:0022836	GO:0005216	monoatomic ion channel activity	7.180e-17	0.000e+00	2.261e+00	5.486e-03
GO:0022836	GO:0015267	channel activity	7.180e-17	0.000e+00	2.200e+00	6.313e-03
GO:0022836	GO:0022803	passive transmembrane transporter activity	7.180e-17	0.000e+00	2.200e+00	6.313e-03
GO:0022836	GO:0005267	potassium channel activity	1.563e-12	0.000e+00	3.284e+00	5.196e-04
GO:0022836	GO:0005262	calcium channel activity	5.634e-04	0.000e+00	3.466e+00	3.420e-04
GO:0022836	GO:0015085	calcium ion transmembrane transporter activity	1.120e-03	0.000e+00	3.228e+00	5.912e-04
GO:0022836	GO:0005245	voltage-gated calcium channel activity	1.428e-03	0.000e+00	4.020e+00	9.545e-05
GO:0022836	GO:0015079	potassium ion transmembrane transporter activity	3.826e-10	0.000e+00	2.993e+00	1.017e-03
GO:0022836	GO:0005249	voltage-gated potassium channel activity	6.000e-08	0.000e+00	3.656e+00	2.209e-04
GO:0022836	GO:0005272	sodium channel activity	1.609e-09	0.000e+00	3.759e+00	1.741e-04
GO:0022836	GO:0015081	sodium ion transmembrane transporter activity	4.578e-05	0.000e+00	3.204e+00	6.250e-04
GO:0022836	GO:0005248	voltage-gated sodium channel activity	1.865e-05	0.000e+00	4.461e+00	3.460e-05
GO:0042277	GO:0033218	amide binding	1.564e-04	0.000e+00	2.923e+00	1.193e-03
