Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0042391	GO:0042391	regulation of membrane potential	1.909e-13	0.000e+00	3.475e+00	3.347e-04
GO:0042391	GO:0060078	regulation of postsynaptic membrane potential	5.725e-09	0.000e+00	3.636e+00	2.314e-04
GO:0042391	GO:0008217	regulation of blood pressure	7.416e-05	0.000e+00	4.309e+00	4.906e-05
GO:0042391	GO:0060079	excitatory postsynaptic potential	9.715e-09	0.000e+00	3.865e+00	1.366e-04
GO:0042391	GO:0086010	membrane depolarization during action potential	2.818e-03	0.000e+00	5.280e+00	5.247e-06
GO:0042391	GO:0051899	membrane depolarization	9.038e-03	0.000e+00	5.083e+00	8.256e-06
GO:0042391	GO:0060080	inhibitory postsynaptic potential	4.192e-03	0.000e+00	5.838e+00	1.451e-06
GO:0042391	GO:0030322	stabilization of membrane potential	3.866e-03	0.000e+00	5.501e+00	3.154e-06
GO:0044782	GO:0044782	cilium organization	1.750e-14	0.000e+00	3.591e+00	2.566e-04
GO:0044782	GO:0060271	cilium assembly	8.988e-13	0.000e+00	3.614e+00	2.433e-04
GO:0044782	GO:0072499	photoreceptor cell axon guidance	1.342e-03	0.000e+00	6.090e+00	8.128e-07
GO:0044782	GO:0060122	inner ear receptor cell stereocilium organization	4.235e-03	0.000e+00	5.088e+00	8.169e-06
GO:0044782	GO:0033564	anterior/posterior axon guidance	2.701e-03	0.000e+00	5.819e+00	1.518e-06
GO:0044782	GO:0021952	central nervous system projection neuron axonogenesis	2.785e-03	0.000e+00	5.203e+00	6.264e-06
GO:0044782	GO:0070983	dendrite guidance	4.235e-03	0.000e+00	6.036e+00	9.203e-07
GO:0030900	GO:0030900	forebrain development	1.085e-10	0.000e+00	4.794e+00	1.608e-05
GO:0030900	GO:0001822	kidney development	5.413e-07	0.000e+00	4.372e+00	4.245e-05
GO:0019932	GO:0019932	second-messenger-mediated signaling	2.604e-08	0.000e+00	3.637e+00	2.305e-04
GO:0019932	GO:0019722	calcium-mediated signaling	5.297e-05	0.000e+00	3.992e+00	1.018e-04
GO:0019932	GO:0010737	protein kinase A signaling	5.489e-04	0.000e+00	5.540e+00	2.885e-06
GO:0043270	GO:0043270	positive regulation of monoatomic ion transport	1.739e-11	0.000e+00	4.098e+00	7.971e-05
GO:0043270	GO:0034767	positive regulation of monoatomic ion transmembrane transport	3.123e-06	0.000e+00	4.150e+00	7.081e-05
GO:0043270	GO:1904064	positive regulation of cation transmembrane transport	4.333e-07	0.000e+00	4.245e+00	5.691e-05
GO:0043270	GO:0034764	positive regulation of transmembrane transport	9.478e-04	0.000e+00	4.087e+00	8.177e-05
GO:0050954	GO:0050954	sensory perception of mechanical stimulus	1.351e-12	0.000e+00	4.173e+00	6.712e-05
GO:0050954	GO:0007605	sensory perception of sound	2.052e-11	0.000e+00	4.184e+00	6.541e-05
GO:0050954	GO:0045494	photoreceptor cell maintenance	5.873e-03	0.000e+00	4.820e+00	1.512e-05
GO:0050954	GO:0007585	respiratory gaseous exchange by respiratory system	1.083e-03	0.000e+00	5.089e+00	8.139e-06
GO:0050954	GO:0003016	respiratory system process	3.728e-04	0.000e+00	5.443e+00	3.607e-06
GO:0050954	GO:0060384	innervation	7.966e-03	0.000e+00	5.231e+00	5.881e-06
GO:0051480	GO:0006874	intracellular calcium ion homeostasis	8.861e-09	0.000e+00	3.816e+00	1.528e-04
GO:0051480	GO:0051480	regulation of cytosolic calcium ion concentration	6.839e-10	0.000e+00	4.989e+00	1.026e-05
GO:0051480	GO:0099566	regulation of postsynaptic cytosolic calcium ion concentration	5.645e-05	0.000e+00	5.765e+00	1.716e-06
GO:0048511	GO:0048511	rhythmic process	6.118e-06	0.000e+00	3.562e+00	2.744e-04
GO:0048511	GO:0007623	circadian rhythm	2.473e-04	0.000e+00	4.020e+00	9.552e-05
GO:0034765	GO:0034762	regulation of transmembrane transport	1.405e-05	0.000e+00	3.238e+00	5.783e-04
GO:0034765	GO:0034765	regulation of monoatomic ion transmembrane transport	2.604e-08	0.000e+00	3.268e+00	5.393e-04
GO:0034765	GO:0010959	regulation of metal ion transport	4.560e-06	0.000e+00	3.805e+00	1.566e-04
GO:0034765	GO:0044070	regulation of monoatomic anion transport	8.535e-03	0.000e+00	5.312e+00	4.880e-06
GO:0043583	GO:0043583	ear development	7.521e-14	0.000e+00	5.600e+00	2.509e-06
GO:0043583	GO:0060348	bone development	7.103e-03	0.000e+00	4.750e+00	1.778e-05
GO:0030534	GO:0030534	adult behavior	1.337e-09	0.000e+00	4.433e+00	3.694e-05
GO:0030534	GO:0008344	adult locomotory behavior	4.286e-07	0.000e+00	4.757e+00	1.752e-05
GO:0030534	GO:0002209	behavioral defense response	2.978e-04	0.000e+00	5.287e+00	5.163e-06
GO:0030534	GO:0007628	adult walking behavior	6.329e-03	0.000e+00	5.271e+00	5.354e-06
GO:0030534	GO:0040040	thermosensory behavior	5.547e-03	0.000e+00	5.877e+00	1.327e-06
GO:0030534	GO:0007625	grooming behavior	1.840e-03	0.000e+00	5.681e+00	2.086e-06
GO:0048839	GO:0048839	inner ear development	1.028e-14	0.000e+00	4.680e+00	2.089e-05
GO:0048839	GO:0060041	retina development in camera-type eye	3.685e-04	0.000e+00	4.694e+00	2.022e-05
GO:0048839	GO:0021537	telencephalon development	1.472e-07	0.000e+00	5.380e+00	4.172e-06
GO:0048839	GO:0030902	hindbrain development	6.644e-06	0.000e+00	5.220e+00	6.019e-06
GO:0048839	GO:0021543	pallium development	6.806e-06	0.000e+00	6.298e+00	5.038e-07
GO:0048839	GO:0021987	cerebral cortex development	6.474e-06	0.000e+00	4.928e+00	1.181e-05
GO:0048839	GO:0060173	limb development	9.002e-03	0.000e+00	4.945e+00	1.136e-05
GO:0048839	GO:0022037	metencephalon development	8.400e-04	0.000e+00	6.254e+00	5.576e-07
GO:0048839	GO:0021675	nerve development	6.215e-04	0.000e+00	5.029e+00	9.354e-06
GO:0048839	GO:0021549	cerebellum development	6.805e-03	0.000e+00	5.060e+00	8.706e-06
GO:0048839	GO:0021536	diencephalon development	1.669e-05	0.000e+00	6.011e+00	9.741e-07
GO:0048839	GO:0003231	cardiac ventricle development	2.354e-03	0.000e+00	5.848e+00	1.417e-06
GO:0048839	GO:0003205	cardiac chamber development	4.713e-03	0.000e+00	5.709e+00	1.955e-06
GO:0048839	GO:0090102	cochlea development	1.037e-04	0.000e+00	5.488e+00	3.248e-06
GO:0048839	GO:0003281	ventricular septum development	5.925e-03	0.000e+00	5.274e+00	5.327e-06
GO:0048839	GO:0021516	dorsal spinal cord development	4.063e-03	0.000e+00	5.619e+00	2.402e-06
GO:0048839	GO:0021984	adenohypophysis development	4.186e-04	0.000e+00	5.699e+00	1.999e-06
GO:0048839	GO:0048486	parasympathetic nervous system development	2.289e-03	0.000e+00	6.505e+00	3.124e-07
GO:0048839	GO:0035270	endocrine system development	8.646e-03	0.000e+00	6.304e+00	4.971e-07
GO:0048839	GO:0071698	olfactory placode development	1.771e-03	0.000e+00	6.272e+00	5.341e-07
GO:0048839	GO:0071696	ectodermal placode development	5.547e-03	0.000e+00	5.814e+00	1.535e-06
GO:0048839	GO:0021548	pons development	3.291e-03	0.000e+00	6.726e+00	1.881e-07
GO:0001101	GO:0001101	response to acid chemical	3.728e-04	0.000e+00	4.031e+00	9.320e-05
GO:0001101	GO:0009415	response to water	2.588e-03	0.000e+00	4.279e+00	5.259e-05
GO:0001101	GO:0071229	cellular response to acid chemical	2.727e-03	0.000e+00	4.419e+00	3.811e-05
GO:0001101	GO:0072347	response to anesthetic	1.391e-03	0.000e+00	6.231e+00	5.878e-07
GO:0001101	GO:0035094	response to nicotine	6.177e-03	0.000e+00	5.460e+00	3.466e-06
GO:0007416	GO:0007416	synapse assembly	5.414e-06	0.000e+00	4.580e+00	2.628e-05
GO:0007416	GO:0007043	cell-cell junction assembly	4.575e-05	0.000e+00	4.572e+00	2.676e-05
GO:0050795	GO:0050795	regulation of behavior	2.569e-07	0.000e+00	4.446e+00	3.577e-05
GO:0050795	GO:0042749	regulation of circadian sleep/wake cycle	3.861e-06	0.000e+00	4.893e+00	1.280e-05
GO:0050795	GO:0048521	negative regulation of behavior	2.150e-04	0.000e+00	5.623e+00	2.381e-06
GO:0050795	GO:1901045	negative regulation of egg-laying behavior	6.911e-03	0.000e+00	7.112e+00	7.725e-08
GO:0003007	GO:0003007	heart morphogenesis	4.723e-05	0.000e+00	4.952e+00	1.117e-05
GO:0003007	GO:0048562	embryonic organ morphogenesis	5.308e-05	0.000e+00	4.466e+00	3.419e-05
GO:0003007	GO:0048048	embryonic eye morphogenesis	5.925e-03	0.000e+00	5.281e+00	5.240e-06
GO:0003007	GO:0060349	bone morphogenesis	4.796e-03	0.000e+00	5.139e+00	7.265e-06
GO:0003007	GO:0060443	mammary gland morphogenesis	3.685e-04	0.000e+00	6.448e+00	3.560e-07
GO:0006836	GO:0006836	neurotransmitter transport	1.354e-05	0.000e+00	3.884e+00	1.306e-04
GO:0006836	GO:0007269	neurotransmitter secretion	5.903e-04	0.000e+00	4.628e+00	2.357e-05
GO:0001503	GO:0001503	ossification	1.729e-04	0.000e+00	4.395e+00	4.026e-05
GO:0001503	GO:0043931	ossification involved in bone maturation	6.409e-03	0.000e+00	5.730e+00	1.864e-06
GO:0007204	GO:0007204	positive regulation of cytosolic calcium ion concentration	2.128e-06	0.000e+00	4.654e+00	2.220e-05
GO:0007204	GO:0060402	calcium ion transport into cytosol	9.051e-04	0.000e+00	6.079e+00	8.330e-07
