dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	-0.15204142763251804	1.2069816940189333	0.6997807325591032	-35.38140981937049	2.70805020110221	4.15518324071465e-36	mRNA binding	1. mRNA binding	['GO:0003729', 'GO:0019843', 'GO:0003730', 'GO:0000049', 'GO:0048027', 'GO:0036002', 'GO:1990825', 'GO:0070180', 'GO:0017069', 'GO:0030621', 'GO:0017070', 'GO:0030620', 'GO:0030515', 'GO:0034511']	GO:0003729	0
2	-0.5585359089223539	0.3270222585494779	1.1321981132054726	-25.163842643509554	2.1972245773362196	6.85736642147042e-26	ribonucleoprotein complex binding	2. ribonucleoprotein complex binding	['GO:0043021', 'GO:0043022', 'GO:0070990', 'GO:0032404', 'GO:0031490', 'GO:0031492', 'GO:0031491', 'GO:1990841']	GO:0043021	0
3	0.045339530262172835	-0.6714165497661667	0.5890880674598169	-23.751955342218945	2.995732273553991	1.77029098504348e-24	catalytic activity, acting on DNA	3. catalytic activity, acting on DNA	['GO:0140097', 'GO:0034061', 'GO:0008094', 'GO:0003887', 'GO:0140098', 'GO:0140101', 'GO:0004812', 'GO:0140102', 'GO:0002161', 'GO:0004536', 'GO:0004520', 'GO:0004529', 'GO:0004386', 'GO:0003678', 'GO:0003724', 'GO:0008186', 'GO:0008574', 'GO:0017116', 'GO:0043138']	GO:0140097	0
4	0.3084506584571679	1.1054583323712932	1.1133693541989984	-18.957795984285504	1.6094379124341003	1.10205689411181e-19	single-stranded DNA binding	4. single-stranded DNA binding	['GO:0003697', 'GO:0098847', 'GO:0036310', 'GO:1990814']	GO:0003697	0
5	-0.059392898699221715	0.24383366606360277	1.059629207915163	-16.955035649263927	3.2188758248682006	1.10908377187009e-17	unfolded protein binding	5. unfolded protein binding	['GO:0042393', 'GO:0051082', 'GO:0008017', 'GO:0015631', 'GO:0045296', 'GO:0031072', 'GO:0031369', 'GO:0030332', 'GO:0051011', 'GO:0140297', 'GO:0061629', 'GO:0016922', 'GO:0001221', 'GO:0017025', 'GO:0140296', 'GO:0030331', 'GO:0050681', 'GO:0051427', 'GO:0042287', 'GO:0042288', 'GO:0042826', 'GO:0031625', 'GO:0044389', 'GO:0070182']	GO:0051082	0
6	-1.1156297250503184	-0.22200062583486715	0.5285823640447459	-16.37517790737774	1.0986122886681098	4.21523792151101e-17	structural constituent of ribosome	6. structural constituent of ribosome	['GO:0003735', 'GO:0017056']	GO:0003735	0
7	-0.4995908515109815	-0.3661101403912217	0.8526281094929985	-15.082733081177118	1.791759469228055	8.26545791273675e-16	translation regulator activity	7. translation regulator activity	['GO:0045182', 'GO:0090079', 'GO:0008135', 'GO:0003743', 'GO:0030371']	GO:0045182	0
8	0.09129870017818051	1.0729161174174675	1.1564758664959045	-10.984112647427281	1.3862943611198906	1.0372593362984e-11	damaged DNA binding	8. damaged DNA binding	['GO:0003684', 'GO:0032356', 'GO:0032357']	GO:0003684	0
9	-0.4879388460858854	0.9973626229580789	1.3128478942981956	-10.553825577371661	1.9459101490553132	2.793665616166e-11	DNA replication origin binding	9. DNA replication origin binding	['GO:0003688', 'GO:0030983', 'GO:0070888', 'GO:0042162', 'GO:0043047', 'GO:0098505']	GO:0003688	0
10	-0.28365286099355624	0.9322084825805694	1.375279219606802	-8.50210603111761	1.791759469228055	3.14697989878411e-09	single-stranded RNA binding	10. single-stranded RNA binding	['GO:0003727', 'GO:0070717', 'GO:0008143', 'GO:0008187', 'GO:0008266']	GO:0003727	0
11	0.6704858637710456	-0.6245407366864706	1.3281430462515564	-7.581602274686616	1.0986122886681098	2.62058182898211e-08	threonine-type endopeptidase activity	11. threonine-type endopeptidase activity	['GO:0070003', 'GO:0004298']	GO:0004298	0
12	0.3099926884387468	-0.8219131850613164	0.3650532821087861	-7.514518009482734	1.3862943611198906	3.05831342061921e-08	ligase activity	12. ligase activity	['GO:0016874', 'GO:0016875', 'GO:0016884']	GO:0016874	0
13	0.5130724074587543	0.9617717356775831	1.3025202097477282	-6.72082776206463	1.0986122886681098	1.90183238284155e-07	DNA secondary structure binding	13. DNA secondary structure binding	['GO:0000217', 'GO:0000400']	GO:0000217	0
14	-0.2946308800673077	-1.1664987014176076	0.5220170493354804	-6.5020933582058795	1.6094379124341003	3.14707173043756e-07	nucleotidyltransferase activity	14. nucleotidyltransferase activity	['GO:0016779', 'GO:0097747', 'GO:0003899', 'GO:0034062']	GO:0016779	0
15	0.04038326570280997	-1.1766956937783746	0.5075294046793124	-6.5020933582058795	2.4849066497880004	3.14707173043756e-07	transferase activity, transferring one-carbon groups	15. transferase activity, transferring one-carbon groups	['GO:0016741', 'GO:0008168', 'GO:0008173', 'GO:0008757', 'GO:0008649', 'GO:0042054', 'GO:0008276', 'GO:0004402', 'GO:0016274', 'GO:0016273', 'GO:0008170']	GO:0016741	0
16	0.885784881395192	-1.002797339013765	0.5784764349945803	-6.153518153520104	1.6094379124341003	7.02233989724099e-07	nuclease activity	16. nuclease activity	['GO:0004518', 'GO:0004519', 'GO:0004540', 'GO:0004532']	GO:0004518	0
17	0.16881169514307265	0.6579671758937877	1.565116136357337	-6.119918428219143	1.0986122886681098	7.58720068977076e-07	annealing activity	17. annealing activity	['GO:0140666', 'GO:0033592']	GO:0140666	0
18	0.9170870962561817	-0.1555408577377938	1.1165706523803134	-5.641305218369066	0.6931471805599453	2.2839930688114e-06	protein folding chaperone	18. protein folding chaperone	['GO:0044183']	GO:0044183	0
19	0.9834786717217344	-0.8798313222253699	1.0603619741226582	-4.8586287524021925	2.0794415416798357	1.38474959754408e-05	exonuclease activity, active with either ribo- or deoxyribon...	19. exonuclease activity, active with either ribo- or deoxyribon...	['GO:0004527', 'GO:0016796', 'GO:0016895', 'GO:0016896', 'GO:0008409', 'GO:0008408', 'GO:0000175']	GO:0016796	0
20	0.7211750487887827	0.5395469173748165	0.7896333335863224	-4.772777866118908	1.3862943611198906	1.68741588782917e-05	4 iron, 4 sulfur cluster binding	20. 4 iron, 4 sulfur cluster binding	['GO:0051539', 'GO:0051536', 'GO:0051540']	GO:0051539	0
21	0.46442269867967495	0.22332304332077027	1.421947324395876	-4.260350944878894	0.6931471805599453	5.4909697999798e-05	signal sequence binding	21. signal sequence binding	['GO:0005048']	GO:0005048	0
22	1.1096806912305481	0.08002758579655338	1.147435580709108	-4.198966101879483	1.6094379124341003	6.32461215139072e-05	protein transporter activity	22. protein transporter activity	['GO:0140318', 'GO:0008320', 'GO:0022884', 'GO:0015450']	GO:0140318	0
23	-0.2602919520826888	-0.9559616482325091	1.2597638663214583	-4.017443567923288	1.6094379124341003	9.60630634293951e-05	peptide N-acetyltransferase activity	23. peptide N-acetyltransferase activity	['GO:0008080', 'GO:0034212', 'GO:0016407', 'GO:0061733']	GO:0034212	0
