dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	1.4488901930110323	-0.6834149593487034	0.949198475583194	-58.565336402133426	2.6390573296152584	2.72059313511201e-59	ribosome biogenesis	1. ribosome biogenesis	['GO:0042254', 'GO:0042274', 'GO:0042273', 'GO:0071103', 'GO:0032392', 'GO:0032508', 'GO:0051383', 'GO:0070193', 'GO:0006268', 'GO:0006265', 'GO:0043570', 'GO:0000715', 'GO:0044806']	GO:0042254	0
2	-0.7089928227223119	-1.6732226411053104	0.7407068163811804	-48.86234771485356	3.1780538303479458	1.37294229815377e-49	rRNA processing	2. rRNA processing	['GO:0016072', 'GO:0006364', 'GO:0000154', 'GO:0008380', 'GO:0000375', 'GO:0000398', 'GO:0000377', 'GO:0000380', 'GO:0045292', 'GO:0006399', 'GO:0008033', 'GO:0106074', 'GO:0030490', 'GO:0000462', 'GO:0000466', 'GO:0000460', 'GO:0000470', 'GO:0000463', 'GO:0006418', 'GO:0043039', 'GO:0043038', 'GO:0006520', 'GO:0009070']	GO:0006364	0
3	1.703373518357959	0.4865620089596085	1.061745829264701	-38.82631680512349	2.9444389791664403	1.49170585679636e-39	chromosome segregation	3. chromosome segregation	['GO:0007059', 'GO:0032506', 'GO:0045023', 'GO:0098813', 'GO:0045132', 'GO:0016321', 'GO:0000819', 'GO:0000070', 'GO:0045144', 'GO:0000910', 'GO:0061640', 'GO:0051304', 'GO:0051306', 'GO:0051307', 'GO:0007062', 'GO:0007064', 'GO:0008608', 'GO:0051315']	GO:0007059	0
4	-0.9744150844845221	0.16186145900649074	1.6148149217903776	-38.006205924277054	1.9459101490553132	9.85811944007676e-39	RNA localization	4. RNA localization	['GO:0006403', 'GO:0008298', 'GO:0090670', 'GO:0090685', 'GO:0090671', 'GO:0090672']	GO:0006403	0
5	-0.0737073583250884	-1.764654213394126	0.7229017390126188	-35.74304895931124	1.9459101490553132	1.80697040936894e-36	DNA replication	5. DNA replication	['GO:0006260', 'GO:0006261', 'GO:0033260', 'GO:0044786', 'GO:0042023', 'GO:1902969']	GO:0006260	0
6	1.8605581669000562	0.14143349588373416	1.7114147406318228	-32.42302507779081	1.9459101490553132	3.77550389121704e-33	mitotic nuclear division	6. mitotic nuclear division	['GO:0140014', 'GO:0140013', 'GO:0007127', 'GO:0007140', 'GO:0007135', 'GO:0061983']	GO:0140014	0
7	-0.3309770033280244	0.0636977980057658	1.9070865251733844	-31.21713649368185	0.6931471805599453	6.06545669411248e-32	ribonucleoprotein complex localization	7. ribonucleoprotein complex localization	['GO:0071166']	GO:0071166	0
8	1.5395337376658909	-0.7694143881418906	0.9882695257136717	-29.62422254846556	3.4965075614664802	2.37562261825924e-30	protein-RNA complex assembly	8. protein-RNA complex assembly	['GO:0071826', 'GO:0022618', 'GO:0000387', 'GO:0033108', 'GO:0000027', 'GO:0000245', 'GO:0043248', 'GO:0001732', 'GO:0051131', 'GO:0001731', 'GO:0051290', 'GO:0000492', 'GO:0000491', 'GO:0071824', 'GO:0006325', 'GO:0006338', 'GO:0006415', 'GO:0032984', 'GO:0034728', 'GO:0010927', 'GO:0030239', 'GO:0007293', 'GO:0007304', 'GO:0030703', 'GO:0007306', 'GO:0042255', 'GO:0051382', 'GO:0070126', 'GO:0006921', 'GO:0030262', 'GO:0046931', 'GO:0051292']	GO:0022618	0
9	-0.8868468007902438	-0.029365509900073913	1.3022222517674495	-28.50229734683574	3.2188758248682006	3.1455938942356e-29	RNA export from nucleus	9. RNA export from nucleus	['GO:0051168', 'GO:0006405', 'GO:0006406', 'GO:0006611', 'GO:0016973', 'GO:0097064', 'GO:0006913', 'GO:0051169', 'GO:0051170', 'GO:0050658', 'GO:0051236', 'GO:0050657', 'GO:0015931', 'GO:0051028', 'GO:0051031', 'GO:0006404', 'GO:0006613', 'GO:0090150', 'GO:0006614', 'GO:1990542', 'GO:0006839', 'GO:0030150', 'GO:0032527', 'GO:0030970']	GO:0006405	0
10	0.06709624670831077	1.7470426745652468	1.1075246481346075	-27.19756780803523	2.4849066497880004	6.34500826240259e-28	regulation of DNA metabolic process	10. regulation of DNA metabolic process	['GO:0051052', 'GO:0006275', 'GO:0006282', 'GO:0051053', 'GO:0045910', 'GO:0000018', 'GO:0010569', 'GO:0090329', 'GO:0030174', 'GO:2000779', 'GO:2000781']	GO:0051052	0
