dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	0.5847288363317105	-0.9667386450190331	1.0162029030610407	-23.263458130211507	3.1354942159291497	5.45182453514672e-24	gated channel activity	1. gated channel activity	['GO:0022836', 'GO:0022839', 'GO:0005227', 'GO:0005261', 'GO:0005216', 'GO:0015267', 'GO:0022803', 'GO:0005267', 'GO:0005244', 'GO:0022832', 'GO:0015276', 'GO:0022834', 'GO:0005230', 'GO:0005231', 'GO:0005234', 'GO:0022843', 'GO:0005249', 'GO:0005245', 'GO:0015271', 'GO:0005251', 'GO:0099094', 'GO:0022848']	GO:0022836	0
2	-0.12465536522524878	1.1671683211620951	1.4130047084206911	-17.79310616318113	2.302585092994046	1.61025196136075e-18	neuropeptide receptor activity	2. neuropeptide receptor activity	['GO:0008528', 'GO:0008188', 'GO:0001653', 'GO:0004983', 'GO:0005000', 'GO:0035013', 'GO:0004948', 'GO:0004993', 'GO:0099589']	GO:0008188	0
3	0.11214689255894535	1.1634321512094288	1.3151598986467854	-10.068381800775864	2.5649493574615367	8.54315329462632e-11	neurotransmitter receptor activity	3. neurotransmitter receptor activity	['GO:0030594', 'GO:0022824', 'GO:0022835', 'GO:0019199', 'GO:0099528', 'GO:0099529', 'GO:0098960', 'GO:1904315', 'GO:0008066', 'GO:0004970', 'GO:0009881', 'GO:0008020']	GO:0030594	0
4	0.3180229832036902	-1.094732045340846	1.0962296859150522	-8.91503549532022	2.6390573296152584	1.2160866046161e-09	potassium ion transmembrane transporter activity	4. potassium ion transmembrane transporter activity	['GO:0015079', 'GO:0015269', 'GO:0015220', 'GO:0022841', 'GO:0015085', 'GO:0005262', 'GO:0005254', 'GO:0005253', 'GO:0015108', 'GO:0005272', 'GO:0015081', 'GO:0005248', 'GO:0015280']	GO:0015079	0
5	-0.13485459235465738	0.06103068677841354	1.1544285670086023	-8.755366008832306	2.8903717578961645	1.75644271897237e-09	tubulin binding	5. tubulin binding	['GO:0015631', 'GO:0008017', 'GO:0005516', 'GO:0030165', 'GO:0097110', 'GO:0051018', 'GO:0045505', 'GO:0001965', 'GO:0051959', 'GO:0017147', 'GO:0045503', 'GO:0045504', 'GO:0001664', 'GO:0031690', 'GO:0005160', 'GO:0042043', 'GO:0031698']	GO:0015631	0
6	0.958525845523595	0.34082753313251474	1.2359329049674663	-6.497686234382665	1.3862943611198906	3.17917010262829e-07	microtubule motor activity	6. microtubule motor activity	['GO:0003774', 'GO:0003777', 'GO:0008569']	GO:0003777	0
7	0.23237870057164042	0.3130473983512697	1.7825850908767262	-6.297223201832775	0.6931471805599453	5.0440199796225e-07	neurotransmitter binding	7. neurotransmitter binding	['GO:0042165']	GO:0042165	0
8	-0.06713177265950687	-0.5424976638329225	1.6228770563842823	-6.155356029514111	2.0794415416798357	6.99268508856923e-07	peptide hormone binding	8. peptide hormone binding	['GO:0042277', 'GO:0017046', 'GO:0033218', 'GO:0042562', 'GO:0042923', 'GO:0016595', 'GO:0016594']	GO:0017046	0
9	-0.853265480204637	-0.5378893976149582	1.3521457712044684	-4.571874172068193	1.0986122886681098	2.67994467143178e-05	calcium-dependent phospholipid binding	9. calcium-dependent phospholipid binding	['GO:0005544', 'GO:0001786']	GO:0005544	0
10	-0.5533621744042437	0.49956342190581915	1.5220374526052964	-3.6857519282337066	0.6931471805599453	0.000206180729439542	inositol 1,4,5 trisphosphate binding	10. inositol 1,4,5 trisphosphate binding	['GO:0070679']	GO:0070679	0
11	0.7933693450480792	-0.40638047380691694	1.32112644351977	-3.191105948010278	1.0986122886681098	0.000644012136813957	3',5'-cyclic-nucleotide phosphodiesterase activity	11. 3',5'-cyclic-nucleotide phosphodiesterase activity	['GO:0004114', 'GO:0047555']	GO:0004114	0
12	1.0269913048949697	-0.11473091093152989	1.4429119741625234	-2.8256075241231	1.0986122886681098	0.00149414407123551	NAD+-protein ADP-ribosyltransferase activity	12. NAD+-protein ADP-ribosyltransferase activity	['GO:0003950', 'GO:1990404']	GO:1990404	0
13	-0.9107260820111492	0.41671663870153347	1.398353749612271	-2.5354812801447033	0.6931471805599453	0.00291419574573116	heparin binding	13. heparin binding	['GO:0008201']	GO:0008201	0
14	-0.48594730224231814	-0.8392772125927488	2.163183766080114	-2.455717095916019	0.6931471805599453	0.00350173199327133	ammonium ion binding	14. ammonium ion binding	['GO:0070405']	GO:0070405	0
15	-0.5980685720338073	-0.21919098729941563	1.7671783727558301	-2.4239935587545394	1.0986122886681098	0.0037670938611368	serotonin binding	15. serotonin binding	['GO:0043176', 'GO:0051378']	GO:0051378	0
16	-0.9997564761122292	0.03644517985306133	1.5667057623098952	-2.3506707495128065	1.3862943611198906	0.00445994240654023	cAMP binding	16. cAMP binding	['GO:0030552', 'GO:0030553', 'GO:0030551']	GO:0030552	0
17	0.7016039091151668	0.723206005344236	0.899002614587851	-2.2999090681987484	0.6931471805599453	0.00501292182299744	small molecule sensor activity	17. small molecule sensor activity	['GO:0140299']	GO:0140299	0
