Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0044782	GO:0044782	cilium organization	4.566e-21	0.000e+00	3.591e+00	2.566e-04
GO:0044782	GO:0060271	cilium assembly	5.630e-19	0.000e+00	3.614e+00	2.433e-04
GO:0044782	GO:1905515	non-motile cilium assembly	7.960e-03	0.000e+00	4.432e+00	3.697e-05
GO:0044782	GO:0033564	anterior/posterior axon guidance	3.304e-05	0.000e+00	5.819e+00	1.518e-06
GO:0044782	GO:0072499	photoreceptor cell axon guidance	5.706e-03	0.000e+00	6.090e+00	8.128e-07
GO:0044782	GO:0021952	central nervous system projection neuron axonogenesis	6.719e-04	0.000e+00	5.203e+00	6.264e-06
GO:0044782	GO:0097374	sensory neuron axon guidance	1.988e-04	0.000e+00	5.962e+00	1.092e-06
GO:0044782	GO:0044458	motile cilium assembly	5.152e-04	0.000e+00	5.182e+00	6.570e-06
GO:0044782	GO:0120316	sperm flagellum assembly	6.955e-03	0.000e+00	5.874e+00	1.337e-06
GO:0044782	GO:0001578	microtubule bundle formation	2.016e-17	0.000e+00	4.432e+00	3.696e-05
GO:0044782	GO:0035082	axoneme assembly	7.410e-16	0.000e+00	4.514e+00	3.060e-05
GO:0044782	GO:0007288	sperm axoneme assembly	6.955e-03	0.000e+00	5.195e+00	6.379e-06
GO:0044782	GO:0003341	cilium movement	2.188e-15	0.000e+00	3.895e+00	1.273e-04
GO:0044782	GO:0060294	cilium movement involved in cell motility	3.699e-05	0.000e+00	4.066e+00	8.599e-05
GO:0044782	GO:0051257	meiotic spindle midzone assembly	5.079e-03	0.000e+00	6.295e+00	5.072e-07
GO:0044782	GO:0051255	spindle midzone assembly	4.034e-03	0.000e+00	5.416e+00	3.839e-06
GO:0044782	GO:0000070	mitotic sister chromatid segregation	9.652e-03	0.000e+00	4.837e+00	1.455e-05
GO:0044782	GO:0007143	female meiotic nuclear division	7.960e-03	0.000e+00	5.026e+00	9.422e-06
GO:0043583	GO:0043583	ear development	1.183e-10	0.000e+00	5.600e+00	2.509e-06
GO:0043583	GO:0060348	bone development	6.781e-03	0.000e+00	4.750e+00	1.778e-05
GO:0043583	GO:0021510	spinal cord development	1.509e-09	0.000e+00	5.442e+00	3.618e-06
GO:0043583	GO:0001656	metanephros development	3.557e-04	0.000e+00	5.247e+00	5.663e-06
GO:0043583	GO:0001823	mesonephros development	1.493e-04	0.000e+00	5.662e+00	2.180e-06
GO:0043583	GO:0021983	pituitary gland development	5.712e-04	0.000e+00	5.313e+00	4.860e-06
GO:0050768	GO:0051961	negative regulation of nervous system development	6.130e-05	0.000e+00	4.595e+00	2.540e-05
GO:0050768	GO:0050768	negative regulation of neurogenesis	1.113e-04	0.000e+00	4.644e+00	2.272e-05
GO:0050768	GO:0010721	negative regulation of cell development	1.493e-04	0.000e+00	4.335e+00	4.620e-05
GO:0050768	GO:0050771	negative regulation of axonogenesis	3.206e-03	0.000e+00	5.074e+00	8.427e-06
GO:0050768	GO:0086091	regulation of heart rate by cardiac conduction	3.935e-03	0.000e+00	5.200e+00	6.315e-06
GO:0050768	GO:0045666	positive regulation of neuron differentiation	6.020e-03	0.000e+00	4.572e+00	2.680e-05
GO:0050768	GO:0045665	negative regulation of neuron differentiation	3.454e-03	0.000e+00	4.873e+00	1.338e-05
GO:0050768	GO:0051494	negative regulation of cytoskeleton organization	6.869e-04	0.000e+00	3.557e+00	2.774e-04
GO:0050768	GO:0030517	negative regulation of axon extension	7.908e-03	0.000e+00	5.207e+00	6.211e-06
GO:0050768	GO:2000027	regulation of animal organ morphogenesis	1.388e-03	0.000e+00	4.532e+00	2.939e-05
GO:0050768	GO:0010769	regulation of cell morphogenesis involved in differentiation	6.955e-03	0.000e+00	5.212e+00	6.140e-06
GO:0050768	GO:0050770	regulation of axonogenesis	9.123e-04	0.000e+00	4.611e+00	2.449e-05
GO:0050768	GO:1905330	regulation of morphogenesis of an epithelium	8.015e-03	0.000e+00	4.812e+00	1.543e-05
GO:0050768	GO:1902866	regulation of retina development in camera-type eye	5.706e-03	0.000e+00	6.357e+00	4.400e-07
GO:0050768	GO:0050805	negative regulation of synaptic transmission	7.557e-04	0.000e+00	5.296e+00	5.058e-06
GO:0050768	GO:0021914	negative regulation of smoothened signaling pathway involved in ventral spinal cord patterning	4.034e-03	0.000e+00	6.343e+00	4.534e-07
GO:0048839	GO:0021537	telencephalon development	1.515e-06	0.000e+00	5.380e+00	4.172e-06
GO:0048839	GO:0048839	inner ear development	1.308e-09	0.000e+00	4.680e+00	2.089e-05
GO:0048839	GO:0072073	kidney epithelium development	7.557e-04	0.000e+00	4.752e+00	1.768e-05
GO:0048839	GO:0021543	pallium development	5.036e-06	0.000e+00	6.298e+00	5.038e-07
GO:0048839	GO:0021987	cerebral cortex development	2.069e-06	0.000e+00	4.928e+00	1.181e-05
GO:0048839	GO:0060173	limb development	6.968e-03	0.000e+00	4.945e+00	1.136e-05
GO:0048839	GO:0021675	nerve development	6.968e-03	0.000e+00	5.029e+00	9.354e-06
GO:0048839	GO:0021536	diencephalon development	2.508e-04	0.000e+00	6.011e+00	9.741e-07
GO:0048839	GO:0021517	ventral spinal cord development	9.633e-04	0.000e+00	5.741e+00	1.817e-06
GO:0048839	GO:0090102	cochlea development	8.040e-03	0.000e+00	5.488e+00	3.248e-06
GO:0048839	GO:0021772	olfactory bulb development	4.159e-03	0.000e+00	5.431e+00	3.708e-06
GO:0048839	GO:0021988	olfactory lobe development	5.180e-03	0.000e+00	6.520e+00	3.023e-07
GO:0048839	GO:0021516	dorsal spinal cord development	9.691e-04	0.000e+00	5.619e+00	2.402e-06
