GO:0042391	3.35070532877591e-15
GO:0022803	1.28572227887655e-21
GO:0015267	1.28572227887655e-21
GO:0005216	1.01271304909584e-21
GO:0031253	1.23019332948591e-12
GO:0030900	3.03993159255428e-10
GO:0019932	5.9937301240547e-15
GO:0006874	4.07980520672501e-10
GO:0007018	1.37706238145177e-09
GO:0044782	3.77557445477605e-09
GO:0097060	8.11961102973524e-18
GO:0034762	3.643924315106e-07
GO:0051047	4.52201493342324e-07
GO:0060271	8.0620257386894e-08
GO:0006816	1.99103889502015e-06
GO:0048562	7.91684614604622e-07
GO:0050954	6.7148905958662e-16
GO:0043270	6.12602875853976e-13
GO:0051606	6.01378666793946e-07
GO:0005261	1.41418448558843e-22
GO:0022836	6.15533780383475e-26
GO:0150034	3.56223886938862e-07
GO:0034765	5.52319207890976e-10
GO:0001822	3.11696998541641e-06
GO:1903532	1.27886699690101e-05
GO:0060560	5.57953891754692e-05
GO:0051480	3.82418338149575e-10
GO:0030534	1.14205977041534e-12
GO:0010959	5.18335981858712e-07
GO:0003012	4.74305600425246e-06
GO:0002791	0.000133976138374213
GO:0009612	0.00011074997330898
GO:1902495	2.32697275623109e-17
GO:1990351	2.12107361433794e-15
GO:0031346	0.00360344606951913
GO:0033218	2.24374930118452e-06
GO:0050795	5.29124088435666e-11
GO:0007416	2.45647370084797e-08
GO:0048511	5.09746337695913e-05
GO:0042445	9.95548056998313e-05
GO:0051961	0.00198766650808691
GO:0045666	0.00100791879436904
GO:0043583	6.62415098795002e-13
GO:0006836	3.6948216096046e-08
GO:0003007	5.60022134876379e-07
GO:0009914	3.70259598115873e-06
GO:0001101	0.000176521836959551
GO:0050708	0.00212418639360248
GO:0010721	0.00044630993576479
GO:0008544	0.00404175159727797
GO:0045211	2.15673538641571e-17
GO:0031012	0.00639527791836404
GO:0007605	1.21651819741237e-14
GO:0030133	0.00146960155556898
GO:0031252	0.0015006413508083
GO:0034702	4.71808610774035e-22
GO:0045178	0.00707345545307767
GO:0046879	2.35694571418893e-06
GO:0006814	7.5425020528019e-06
GO:0048588	0.000302130623220145
GO:0021537	6.24123612427348e-08
GO:0048839	2.52379185486969e-12
GO:0006936	6.08193147400863e-08
GO:0050803	0.000628981534150833
GO:0042277	4.33568802095976e-09
GO:0019098	5.06092750152658e-08
GO:0043235	6.99692499169674e-09
GO:0005874	0.00059728499833641
GO:0032838	2.36705303741223e-14
GO:0010769	0.000189835364086542
GO:0042063	0.00361177509188416
GO:0009582	5.28980821176784e-12
GO:0007204	3.80322521280568e-07
GO:0001503	0.000154927593953398
GO:0007631	1.97294195414565e-11
GO:0070588	7.95614725482662e-07
GO:0022839	2.3819410824544e-24
GO:0031514	2.01003267645189e-17
GO:0098742	6.12602875853976e-13
GO:0046883	6.15856559444864e-06
GO:0031960	9.01348116411061e-05
GO:0050768	0.00225946960612308
GO:0050839	0.00162130862246561
GO:0009581	1.39539142496626e-10
GO:0009925	0.00816725864680048
GO:0015631	6.01923857384201e-05
GO:0045471	0.0028415550650678
GO:0045216	4.33009760256778e-05
GO:0010976	0.0079769753266147
GO:0098858	1.26503653096368e-08
GO:1904062	1.24470793114877e-06
GO:0043204	2.70045603978519e-10
GO:0044306	5.59135528425733e-08
GO:0098862	0.000127985423769418
GO:0035725	1.44826823472919e-06
GO:0003779	0.00210625718180893
GO:0051384	0.00044630993576479
GO:0040013	0.00247802775901533
GO:0021953	1.3700448431225e-09
GO:0019722	7.70766920914275e-08
GO:0007612	1.01893437429785e-05
GO:0003341	5.76235700150543e-13
GO:0009897	3.25941616149339e-07
GO:0006813	4.10752759436001e-10
GO:0035150	3.70863224002657e-07
GO:1990138	3.70234659401962e-05
GO:0034703	5.43197577615064e-20
GO:0050953	1.92420290710115e-09
GO:0030072	1.72544826538112e-05
GO:0008037	0.000124268867916014
GO:0099572	0.000426539286921367
GO:0007623	0.00114970027929815
GO:0007424	0.00143748844198924
GO:0070371	0.00453284967298413
GO:0060485	0.00926860846248784
GO:0097014	6.76951784615895e-19
GO:0062023	0.0015829270122878
GO:0008344	4.23120150382696e-10
GO:0010001	0.000385069811029339
GO:0009913	0.00421215566251184
GO:0098984	0.00109949128773052
GO:0007606	3.1632526525602e-10
GO:0007601	1.52221127691397e-08
GO:0001708	0.000628269969147862
GO:0007613	0.00267304636075244
GO:0001653	1.6779138368482e-07
GO:0005930	7.71412514475558e-19
GO:0043679	8.838037927184e-07
GO:0070382	0.000438767904502579
GO:0007156	3.45406107531816e-15
GO:2000027	6.08678783671888e-05
GO:0044706	0.000681380773941841
GO:1901681	0.00900826999738196
GO:0007218	2.10163265454668e-18
GO:0050806	5.58945284526793e-10
GO:0050770	1.56177432293781e-05
GO:0008528	4.53614795543725e-08
GO:0015081	1.63335376001014e-07
GO:0030902	3.14979795775276e-06
GO:0051924	0.000140969252095783
GO:1903522	5.15298971838541e-05
GO:0001763	0.00467982020245567
GO:0031256	1.55161442962862e-08
GO:0032279	0.002409439787526
GO:0090276	0.000104918586374151
GO:0008021	0.000103790603701253
GO:0014069	0.00202520570222208
GO:0032412	7.04287179518014e-06
GO:0022898	1.94282088162279e-05
GO:0032409	0.000139008232955343
GO:0003015	0.00178842222673243
GO:0048167	1.15163278676635e-05
GO:0071241	0.00161736682118669
GO:0007043	2.47437886094548e-06
GO:0001764	6.42364257544135e-05
GO:0070372	0.00746533622155612
GO:0071805	3.56253571485735e-09
GO:0090257	0.00520425081162036
GO:0015276	1.77329236838093e-13
GO:0022834	1.77329236838093e-13
GO:0007498	0.000454396904188329
GO:0099003	0.00208844904133655
GO:0097730	6.62511601652141e-09
GO:0007618	3.51558925206498e-09
GO:0007269	2.7209231829744e-05
GO:0099643	2.7209231829744e-05
GO:0034764	5.29539697016381e-05
GO:0030073	0.000349117681621196
GO:0035637	1.63503212290126e-09
GO:0008017	0.000367594232237445
GO:0021543	2.20126447966616e-05
GO:0007188	3.09518047036633e-07
GO:0050905	4.20333020850867e-05
GO:0048675	9.2913381287469e-05
GO:0003018	0.00714241242775945
GO:0050906	3.00817217351126e-09
GO:0071248	0.00039101183104779
GO:0060348	0.000590089676790001
GO:0071229	0.00156183784853283
GO:0042734	1.70238457191808e-10
GO:0060078	2.83136175525728e-12
GO:0008038	1.12964451154344e-05
GO:0051048	4.65172067868594e-05
GO:0009308	0.000738215209798758
GO:0031644	3.54715591998741e-09
GO:0120254	1.27886699690101e-05
GO:0008217	0.000336880062398994
GO:0048593	0.00108592321227317
GO:0043296	5.59135528425733e-08
GO:0030426	0.00146960155556898
GO:0034767	2.23782110843297e-08
GO:0042471	4.72705496972826e-10
GO:0008188	2.20285943474518e-19
GO:0005875	4.15588421204118e-07
GO:0043197	5.21600950079793e-07
GO:0044309	1.03796384700506e-06
GO:0099565	2.83136175525728e-12
GO:0001578	2.10253258575651e-08
GO:0021510	4.58912676722707e-08
GO:0001508	1.06609344616147e-09
GO:0019233	3.58081304243904e-09
GO:0001738	0.000200164462540146
GO:0006865	0.000946535156911483
GO:0050920	0.00326020921081946
GO:0050796	0.00361834748257846
GO:0051588	1.44367253592476e-08
GO:0072073	3.96448654321753e-06
GO:0006937	6.11503392533021e-05
GO:0043279	0.000122902650920583
GO:0060402	0.00124718485028481
GO:0051216	0.00326488849741486
GO:0099504	0.00590117306606117
GO:0042472	3.411661359621e-10
GO:0021675	1.66314780098469e-07
GO:0001736	8.90666094307953e-06
GO:0007164	1.09108469669567e-05
GO:0097729	1.21555848888892e-10
GO:0030594	1.43337528363171e-14
GO:0060079	1.0016532525047e-11
GO:0007622	3.01611073269251e-08
GO:0042752	4.00145005850221e-05
GO:0060359	5.66235878422533e-05
GO:0008016	0.00124436115703998
GO:0043195	1.26258111889158e-05
GO:0005244	9.66125369616331e-15
GO:0022832	9.66125369616331e-15
GO:0001664	2.39052979914628e-05
GO:1904064	9.90941810894153e-09
GO:0001539	4.31885149419811e-07
GO:0060285	4.31885149419811e-07
GO:0070160	2.29453359020488e-08
GO:0005516	0.000957629038223908
GO:0019935	1.42731842577604e-07
GO:0007617	6.03586435718698e-07
GO:0099094	3.22051638500887e-14
GO:0048512	8.63100747972451e-08
GO:0021987	7.83650046114078e-06
GO:2001257	9.86977623492424e-06
GO:0008306	0.0020823473929645
GO:0071773	0.00301349513200789
GO:0071772	0.00432316087202026
GO:0015079	1.35264753987422e-12
GO:0036064	0.00023930195880842
GO:0030658	0.00487452001465472
GO:0035082	5.46278186875487e-11
GO:0050805	1.9833636775754e-10
GO:0007187	4.27331323608336e-08
GO:0042490	5.36903671003228e-08
GO:0021782	5.58318254963589e-05
GO:0022037	0.00032066372091973
GO:0003014	0.000673826212403475
GO:0018991	0.00077835534288467
GO:0003205	0.00208213701333402
GO:0035296	0.00381343571288934
GO:0015837	1.54049831829406e-07
GO:0030431	9.64282547856514e-07
GO:0061387	0.000150270010063098
GO:0034308	0.000212251843162726
GO:0098802	0.000186848477622245
GO:0007215	5.22049691294353e-08
GO:0035249	1.66314780098469e-07
GO:0043297	2.94348535481372e-07
GO:0051592	1.07663556399926e-06
GO:0035152	1.60174773013945e-05
GO:0051928	0.00012139760750957
GO:0035315	0.00024151468719694
GO:0033559	0.000344425257088519
GO:1903531	0.00205197460199535
GO:0001649	0.00440362402311168
GO:0015698	0.0065290115850176
GO:0022843	1.64132524222077e-15
GO:0036126	4.94112753763165e-09
GO:0007588	0.000196248969314947
GO:0006690	0.000461776202412807
GO:0030278	0.00263441995261361
GO:0042383	1.72071229941782e-05
GO:0031594	0.00127178901249027
GO:0098978	0.00273979651743517
GO:0051952	2.43266226781086e-08
GO:0007635	4.92563020263789e-05
GO:0030516	0.000131488603168399
GO:0048663	0.000379286228797625
GO:0003774	4.97161870954575e-07
GO:0015085	0.00012702685495259
GO:0032589	3.19285746074743e-11
