ID	Description	no.gen	tot.gen	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	ont	cluster	rat.gen
GO:0007059	chromosome segregation	111	1652	449/14234	2.78902797245364e-15	1.4646896027726e-11	1.30678791562211e-11	LOC112555046/LOC112564923/LOC112553960/LOC112561800/LOC112561080/LOC112565411/LOC112572477/LOC112573221/LOC112560388/LOC112560393/LOC112558913/LOC112559509/LOC112573606/LOC112553663/LOC112565364/LOC112566756/LOC112564732/LOC112560321/LOC112575876/LOC112560975/LOC112573268/LOC112571304/LOC112567265/LOC112566871/LOC112553240/LOC112554437/LOC112564033/LOC112557809/LOC112558514/LOC112554761/LOC112556881/LOC112570396/LOC112553650/LOC112570623/LOC112553475/LOC112570994/LOC112558952/LOC112563571/LOC112554431/LOC112577176/LOC112563820/LOC112566183/LOC112572296/LOC112558160/LOC112560179/LOC112566689/LOC112560696/LOC112564117/LOC112560439/LOC112574172/LOC112566579/LOC112577123/LOC112553418/LOC112570010/LOC112556559/LOC112566874/LOC112564198/LOC112553266/LOC112560227/LOC112572206/LOC112554304/LOC112560522/LOC112557770/LOC112553728/LOC112575292/LOC112558128/LOC112564989/LOC112565415/LOC112559380/LOC112554993/LOC112564770/LOC112565188/LOC112554994/LOC112560994/LOC112554591/LOC112560516/LOC112556089/LOC112562500/LOC112562257/LOC112561186/LOC112564930/LOC112556656/LOC112554676/LOC112554248/LOC112556453/LOC112559750/LOC112575371/LOC112570605/LOC112574436/LOC112555845/LOC112562638/LOC112574986/LOC112567329/LOC112554810/LOC112554479/LOC112561125/LOC112566631/LOC112575169/LOC112563549/LOC112555307/LOC112575266/LOC112567648/LOC112570801/LOC112576955/LOC112571737/LOC112574437/LOC112559104/LOC112557746/LOC112574332/LOC112562431/LOC112553529	111	BP	de-up-go_s_3dpa-s_1dpa-1dpa-ref_lfc0.txt	6.71912832929782
GO:0098687	chromosomal region	101	1657	441/14434	4.11176722656612e-12	9.53929996563339e-10	8.49765226823664e-10	LOC112560122/LOC112553960/LOC112561080/LOC112573221/LOC112560388/LOC112565364/LOC112566756/LOC112560321/LOC112555881/LOC112573268/LOC112571304/LOC112567265/LOC112566871/LOC112573381/LOC112574021/LOC112553240/LOC112556013/LOC112554437/LOC112561954/LOC112558173/LOC112561884/LOC112554761/LOC112556881/LOC112570396/LOC112562170/LOC112554298/LOC112553650/LOC112570994/LOC112573608/LOC112563571/LOC112554431/LOC112563820/LOC112560179/LOC112560696/LOC112574172/LOC112553555/LOC112566662/LOC112566579/LOC112577123/LOC112570010/LOC112570205/LOC112559877/LOC112556559/LOC112574048/LOC112564198/LOC112553266/LOC112560227/LOC112561447/LOC112554304/LOC112557770/LOC112553728/LOC112575292/LOC112558128/LOC112571751/LOC112561226/LOC112559380/LOC112577099/LOC112566303/LOC112554591/LOC112556018/LOC112560516/LOC112556089/LOC112560333/LOC112563972/LOC112562246/LOC112571188/LOC112559956/LOC112564930/LOC112556656/LOC112554676/LOC112556453/LOC112559750/LOC112571877/LOC112560752/LOC112562638/LOC112554479/LOC112564914/LOC112563364/LOC112571177/LOC112575786/LOC112571961/LOC112575169/LOC112562918/LOC112560819/LOC112553557/LOC112559954/LOC112564535/LOC112565844/LOC112575266/LOC112560838/LOC112576955/LOC112571737/LOC112572269/LOC112567112/LOC112559924/LOC112563508/LOC112554694/LOC112557746/LOC112565019/LOC112574332/LOC112561733	101	CC	de-up-go_s_3dpa-s_1dpa-1dpa-ref_lfc0.txt	6.09535304767652
GO:0098813	nuclear chromosome segregation	98	1652	377/14234	4.22405076502552e-15	1.4646896027726e-11	1.30678791562211e-11	LOC112555046/LOC112564923/LOC112553960/LOC112561800/LOC112561080/LOC112565411/LOC112572477/LOC112573221/LOC112560388/LOC112560393/LOC112558913/LOC112559509/LOC112573606/LOC112553663/LOC112566756/LOC112564732/LOC112560321/LOC112575876/LOC112560975/LOC112573268/LOC112571304/LOC112567265/LOC112566871/LOC112553240/LOC112554437/LOC112564033/LOC112557809/LOC112558514/LOC112554761/LOC112556881/LOC112570396/LOC112553650/LOC112570623/LOC112553475/LOC112570994/LOC112558952/LOC112554431/LOC112577176/LOC112563820/LOC112558160/LOC112560179/LOC112566689/LOC112560696/LOC112564117/LOC112560439/LOC112566579/LOC112577123/LOC112553418/LOC112570010/LOC112556559/LOC112564198/LOC112553266/LOC112560227/LOC112572206/LOC112554304/LOC112560522/LOC112557770/LOC112575292/LOC112558128/LOC112564989/LOC112565415/LOC112559380/LOC112554993/LOC112565188/LOC112554994/LOC112560994/LOC112554591/LOC112560516/LOC112556089/LOC112562500/LOC112562257/LOC112561186/LOC112564930/LOC112556656/LOC112556453/LOC112559750/LOC112575371/LOC112570605/LOC112574436/LOC112574986/LOC112567329/LOC112554479/LOC112561125/LOC112566631/LOC112575169/LOC112563549/LOC112555307/LOC112575266/LOC112567648/LOC112570801/LOC112576955/LOC112571737/LOC112574437/LOC112559104/LOC112557746/LOC112574332/LOC112562431/LOC112553529	98	BP	de-up-go_s_3dpa-s_1dpa-1dpa-ref_lfc0.txt	5.93220338983051
GO:0140014	mitotic nuclear division	98	1652	401/14234	2.68023029557551e-13	2.65534244283088e-10	2.36908175599893e-10	LOC112555046/LOC112564923/LOC112570614/LOC112553960/LOC112561800/LOC112561080/LOC112565411/LOC112573221/LOC112560388/LOC112560393/LOC112558913/LOC112559509/LOC112573606/LOC112553663/LOC112553358/LOC112566756/LOC112558639/LOC112564732/LOC112560321/LOC112575876/LOC112563859/LOC112573268/LOC112567265/LOC112566871/LOC112553240/LOC112554437/LOC112576564/LOC112561309/LOC112564033/LOC112557809/LOC112558514/LOC112554761/LOC112556881/LOC112570396/LOC112553650/LOC112570623/LOC112553475/LOC112570994/LOC112563571/LOC112554431/LOC112577176/LOC112563820/LOC112566183/LOC112558160/LOC112560179/LOC112566689/LOC112560696/LOC112564117/LOC112566579/LOC112559043/LOC112567991/LOC112577123/LOC112570539/LOC112565781/LOC112570010/LOC112556559/LOC112564198/LOC112553266/LOC112560227/LOC112554304/LOC112560522/LOC112560742/LOC112557770/LOC112558128/LOC112564989/LOC112565415/LOC112570895/LOC112554993/LOC112575089/LOC112564855/LOC112554994/LOC112554591/LOC112556089/LOC112561186/LOC112568434/LOC112564930/LOC112556656/LOC112556453/LOC112562913/LOC112554575/LOC112575371/LOC112570605/LOC112574436/LOC112565851/LOC112557383/LOC112572999/LOC112563549/LOC112555307/LOC112575266/LOC112570801/LOC112557325/LOC112565754/LOC112571737/LOC112574437/LOC112559104/LOC112569627/LOC112557746/LOC112574332	98	BP	de-up-go_s_3dpa-s_1dpa-1dpa-ref_lfc0.txt	5.93220338983051
GO:0005819	spindle	96	1657	419/14434	1.38809508800384e-11	1.93222836250134e-09	1.72123790912476e-09	LOC112564923/LOC112553960/LOC112573360/LOC112575446/LOC112561080/LOC112565411/LOC112573221/LOC112560388/LOC112560393/LOC112558913/LOC112559509/LOC112573606/LOC112553358/LOC112577188/LOC112564732/LOC112560321/LOC112575876/LOC112560487/LOC112567265/LOC112566871/LOC112553240/LOC112554437/LOC112576564/LOC112558173/LOC112564033/LOC112571511/LOC112565414/LOC112570396/LOC112559420/LOC112553650/LOC112570623/LOC112553475/LOC112570994/LOC112554431/LOC112558160/LOC112560179/LOC112554757/LOC112564117/LOC112566579/LOC112567844/LOC112553418/LOC112570539/LOC112565781/LOC112573266/LOC112555103/LOC112556559/LOC112558382/LOC112564198/LOC112553266/LOC112570732/LOC112553728/LOC112558128/LOC112564989/LOC112570895/LOC112554993/LOC112554305/LOC112564855/LOC112554994/LOC112559593/LOC112570771/LOC112561971/LOC112564465/LOC112554591/LOC112562832/LOC112556089/LOC112556656/LOC112556453/LOC112556863/LOC112554575/LOC112575371/LOC112562638/LOC112574986/LOC112561017/LOC112554479/LOC112571852/LOC112570022/LOC112553389/LOC112575903/LOC112572999/LOC112560384/LOC112555307/LOC112558606/LOC112564535/LOC112575266/LOC112570801/LOC112575932/LOC112561220/LOC112565754/LOC112571737/LOC112562125/LOC112554974/LOC112559924/LOC112573410/LOC112557746/LOC112570021/LOC112570358	96	CC	de-up-go_s_3dpa-s_1dpa-1dpa-ref_lfc0.txt	5.79360289680145
GO:1903046	meiotic cell cycle process	93	1652	403/14234	3.47783401275527e-11	2.41187788784578e-08	2.15186403441847e-08	LOC112555046/LOC112575446/LOC112561800/LOC112573221/LOC112560388/LOC112560393/LOC112559509/LOC112553358/LOC112577188/LOC112566756/LOC112558639/LOC112564732/LOC112560321/LOC112560975/LOC112560487/LOC112554155/LOC112573268/LOC112566871/LOC112560666/LOC112561309/LOC112558173/LOC112564033/LOC112565414/LOC112554761/LOC112556881/LOC112553650/LOC112554431/LOC112563820/LOC112558160/LOC112560179/LOC112560696/LOC112560439/LOC112566662/LOC112566579/LOC112559043/LOC112567844/LOC112577123/LOC112553418/LOC112563852/LOC112556559/LOC112553266/LOC112560227/LOC112572206/LOC112554304/LOC112557770/LOC112575292/LOC112564989/LOC112571751/LOC112559380/LOC112554993/LOC112565188/LOC112564430/LOC112564300/LOC112554994/LOC112560994/LOC112554591/LOC112560516/LOC112556121/LOC112562500/LOC112562257/LOC112571188/LOC112564930/LOC112556656/LOC112563048/LOC112556453/LOC112559750/LOC112554575/LOC112570605/LOC112567329/LOC112561125/LOC112564398/LOC112562808/LOC112563364/LOC112562261/LOC112561900/LOC112575169/LOC112562918/LOC112575282/LOC112555307/LOC112558606/LOC112553988/LOC112564620/LOC112565665/LOC112575266/LOC112570801/LOC112555143/LOC112565881/LOC112574948/LOC112559963/LOC112574332/LOC112575079/LOC112562431/LOC112553529	93	BP	de-up-go_s_3dpa-s_1dpa-1dpa-ref_lfc0.txt	5.62953995157385
GO:0030900	forebrain development	91	1652	489/14234	2.79410202918854e-06	0.000199763892499201	0.000178228233614435	LOC112575446/LOC112573323/LOC112571786/LOC112567040/LOC112570270/LOC112567253/LOC112554375/LOC112575876/LOC112563859/LOC112560702/LOC112566831/LOC112573381/LOC112564260/LOC112574021/LOC112556844/LOC112555783/LOC112564033/LOC112559420/LOC112572203/LOC112554355/LOC112565911/LOC112571127/LOC112562263/LOC112572526/LOC112571331/LOC112565371/LOC112561949/LOC112567991/LOC112565039/LOC112563597/LOC112556014/LOC112554782/LOC112568014/LOC112559279/LOC112574047/LOC112575597/LOC112554322/LOC112570915/LOC112559942/LOC112577395/LOC112562743/LOC112556188/LOC112555965/LOC112560420/LOC112556160/LOC112575854/LOC112567041/LOC112564278/LOC112559593/LOC112570760/LOC112570771/LOC112572761/LOC112554785/LOC112557554/LOC112566281/LOC112573985/LOC112572610/LOC112560415/LOC112571085/LOC112565904/LOC112571089/LOC112568870/LOC112565616/LOC112573303/LOC112567687/LOC112570022/LOC112567332/LOC112557375/LOC112560667/LOC112559617/LOC112564620/LOC112555332/LOC112568985/LOC112559435/LOC112567648/LOC112575932/LOC112558106/LOC112561837/LOC112569897/LOC112572248/LOC112556452/LOC112560593/LOC112575536/LOC112561552/LOC112554037/LOC112556451/LOC112571301/LOC112575639/LOC112570021/LOC112567515/LOC112567322	91	BP	de-up-go_s_3dpa-s_1dpa-1dpa-ref_lfc0.txt	5.50847457627119
GO:0010639	negative regulation of organelle organization	88	1652	468/14234	2.63403847611979e-06	0.000190281841998862	0.000169768400906054	LOC112570928/LOC112564923/LOC112553960/LOC112560388/LOC112559509/LOC112553663/LOC112563281/LOC112566756/LOC112563859/LOC112566871/LOC112556013/LOC112554437/LOC112576564/LOC112556634/LOC112577151/LOC112561309/LOC112564033/LOC112571511/LOC112570396/LOC112563642/LOC112553650/LOC112570994/LOC112573608/LOC112576785/LOC112577176/LOC112560179/LOC112553555/LOC112566662/LOC112564092/LOC112565039/LOC112577123/LOC112563597/LOC112563852/LOC112559444/LOC112570205/LOC112559877/LOC112557201/LOC112556559/LOC112573941/LOC112564198/LOC112553266/LOC112575077/LOC112560522/LOC112560742/LOC112557770/LOC112575292/LOC112558128/LOC112564782/LOC112554993/LOC112564770/LOC112554344/LOC112559394/LOC112572718/LOC112554994/LOC112559593/LOC112554591/LOC112562246/LOC112568434/LOC112571989/LOC112556656/LOC112556453/LOC112570643/LOC112562913/LOC112559750/LOC112575371/LOC112570605/LOC112559396/LOC112566631/LOC112571852/LOC112562261/LOC112559665/LOC112571843/LOC112565826/LOC112575786/LOC112564129/LOC112553557/LOC112567332/LOC112557375/LOC112573714/LOC112573633/LOC112576955/LOC112561220/LOC112574948/LOC112561895/LOC112573155/LOC112559104/LOC112556224/LOC112567375	88	BP	de-up-go_s_3dpa-s_1dpa-1dpa-ref_lfc0.txt	5.32687651331719
GO:0001822	kidney development	86	1652	443/14234	8.83197124812322e-07	8.50690563968535e-05	7.58981388837256e-05	LOC112555942/LOC112557897/LOC112553358/LOC112554375/LOC112563859/LOC112572576/LOC112566422/LOC112575643/LOC112560666/LOC112555783/LOC112562885/LOC112557486/LOC112570396/LOC112575640/LOC112573825/LOC112570684/LOC112553275/LOC112554431/LOC112566180/LOC112577266/LOC112573811/LOC112572526/LOC112565388/LOC112575644/LOC112563597/LOC112556014/LOC112568014/LOC112559602/LOC112558927/LOC112564937/LOC112569990/LOC112562743/LOC112556117/LOC112576895/LOC112558128/LOC112556188/LOC112556160/LOC112564450/LOC112577407/LOC112556035/LOC112577313/LOC112563926/LOC112557554/LOC112554459/LOC112573688/LOC112575524/LOC112566642/LOC112566281/LOC112559132/LOC112556256/LOC112562913/LOC112566478/LOC112566743/LOC112554452/LOC112575978/LOC112565703/LOC112572744/LOC112554400/LOC112573303/LOC112554479/LOC112570695/LOC112562818/LOC112562800/LOC112565128/LOC112554571/LOC112573879/LOC112560667/LOC112559617/LOC112564620/LOC112559435/LOC112559691/LOC112561037/LOC112556036/LOC112573813/LOC112572248/LOC112558140/LOC112573693/LOC112574926/LOC112573418/LOC112561552/LOC112562125/LOC112574160/LOC112573803/LOC112571301/LOC112554076/LOC112565157	86	BP	de-up-go_s_3dpa-s_1dpa-1dpa-ref_lfc0.txt	5.20581113801453
GO:0140013	meiotic nuclear division	85	1652	323/14234	1.39741518939315e-13	1.9382148676883e-10	1.7292645227901e-10	LOC112555046/LOC112575446/LOC112561800/LOC112573221/LOC112560388/LOC112560393/LOC112559509/LOC112553358/LOC112577188/LOC112566756/LOC112558639/LOC112564732/LOC112560321/LOC112560975/LOC112560487/LOC112554155/LOC112573268/LOC112566871/LOC112561309/LOC112558173/LOC112564033/LOC112565414/LOC112554761/LOC112556881/LOC112553650/LOC112554431/LOC112563820/LOC112558160/LOC112560179/LOC112560696/LOC112560439/LOC112566662/LOC112566579/LOC112559043/LOC112577123/LOC112553418/LOC112556559/LOC112553266/LOC112560227/LOC112572206/LOC112554304/LOC112557770/LOC112575292/LOC112564989/LOC112571751/LOC112559380/LOC112554993/LOC112565188/LOC112564300/LOC112554994/LOC112560994/LOC112554591/LOC112560516/LOC112556121/LOC112562500/LOC112562257/LOC112571188/LOC112564930/LOC112556656/LOC112556453/LOC112559750/LOC112554575/LOC112570605/LOC112567329/LOC112561125/LOC112564398/LOC112562808/LOC112563364/LOC112562261/LOC112561900/LOC112575169/LOC112562918/LOC112575282/LOC112555307/LOC112558606/LOC112553988/LOC112564620/LOC112565665/LOC112575266/LOC112570801/LOC112565881/LOC112574948/LOC112574332/LOC112562431/LOC112553529	85	BP	de-up-go_s_3dpa-s_1dpa-1dpa-ref_lfc0.txt	5.1452784503632
