dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	0.06304416281743935	0.36948878432723514	1.2110402769493152	-16.240186836400024	1.6094379124341003	5.75192432458134e-17	homophilic cell adhesion via plasma membrane adhesion molecu...	1. homophilic cell adhesion via plasma membrane adhesion molecu...	['GO:0098742', 'GO:0007156', 'GO:0007157', 'GO:0016339']	GO:0007156	0
2	-0.41206419422513213	-0.37533327443558767	1.3597127536681144	-14.823679056045002	1.0986122886681098	1.5007935133517e-15	cilium movement	2. cilium movement	['GO:0003341', 'GO:0060294']	GO:0003341	0
3	-0.04826841110375206	-1.8295788485612132	1.7228531235371538	-12.719590272196818	1.0986122886681098	1.90725924099561e-13	ear development	3. ear development	['GO:0043583', 'GO:0031076']	GO:0043583	0
4	-0.06618436968464075	-1.9649781978119927	1.5433012685882128	-11.862795338429521	2.8903717578961645	1.37152794737584e-12	inner ear development	4. inner ear development	['GO:0048839', 'GO:0060041', 'GO:0021537', 'GO:0021543', 'GO:0030902', 'GO:0021987', 'GO:0060173', 'GO:0003205', 'GO:0021675', 'GO:0021536', 'GO:0021517', 'GO:0060711', 'GO:0090102', 'GO:0021516', 'GO:0021544', 'GO:0071698', 'GO:0071696']	GO:0048839	0
5	0.391480757650391	1.2004323443445517	1.2783520413558482	-11.816645995120101	1.9459101490553132	1.52529555582141e-12	cilium organization	5. cilium organization	['GO:0044782', 'GO:0060271', 'GO:0008045', 'GO:0044458', 'GO:0072499', 'GO:0060122']	GO:0044782	0
6	-0.7024551765443144	-0.4659222396235585	1.4888994862515554	-11.787392894011079	1.3862943611198906	1.63157523976609e-12	microtubule bundle formation	6. microtubule bundle formation	['GO:0001578', 'GO:0035082', 'GO:0007019']	GO:0001578	0
7	-1.62699266443757	0.5601485108304404	1.2456938402224604	-9.93870218632655	1.791759469228055	1.15158981096665e-10	regulation of membrane potential	7. regulation of membrane potential	['GO:0042391', 'GO:0060078', 'GO:0007204', 'GO:0060079', 'GO:0086010']	GO:0042391	0
8	1.7619515545036624	0.8072754109950032	1.4313567054487137	-9.009640477527435	2.70805020110221	9.78046543250499e-10	sensory perception of sound	8. sensory perception of sound	['GO:0050954', 'GO:0007605', 'GO:0007606', 'GO:0001503', 'GO:0007601', 'GO:0050953', 'GO:0003015', 'GO:0099565', 'GO:0019233', 'GO:0019226', 'GO:0045494', 'GO:0007585', 'GO:0001964', 'GO:0003016']	GO:0007605	0
9	-0.1804237978263487	-1.933759257422686	1.567311263003858	-8.846235823134883	1.0986122886681098	1.42483369477096e-09	forebrain development	9. forebrain development	['GO:0030900', 'GO:0001822']	GO:0030900	0
10	-0.17855108985700774	-1.8488881979542182	1.694071199062418	-8.841922298084478	1.3862943611198906	1.4390560243252e-09	spinal cord development	10. spinal cord development	['GO:0021510', 'GO:0001656', 'GO:0060348']	GO:0021510	0
11	-0.6968395780660172	-1.8373233488006195	1.5361839389742147	-8.226057129654293	2.70805020110221	5.94213987066129e-09	central nervous system neuron differentiation	11. central nervous system neuron differentiation	['GO:0021953', 'GO:0021879', 'GO:0010001', 'GO:0001649', 'GO:0035315', 'GO:0021872', 'GO:0042063', 'GO:0048665', 'GO:0001708', 'GO:0001709', 'GO:0048663', 'GO:0002062', 'GO:0021515', 'GO:0031128']	GO:0021953	0
12	0.4322153135945053	-1.8140266883671177	1.785169061313494	-8.06873905461065	1.6094379124341003	8.53612852360673e-09	ear morphogenesis	12. ear morphogenesis	['GO:0048562', 'GO:0042471', 'GO:0048593', 'GO:0035113']	GO:0042471	0
13	0.3666056199845847	-1.9319124942750712	1.5879210070326353	-7.559523641874079	2.3978952727983707	2.75725135059219e-08	inner ear morphogenesis	13. inner ear morphogenesis	['GO:0042472', 'GO:0030326', 'GO:0003206', 'GO:0021575', 'GO:0003151', 'GO:0060603', 'GO:0061138', 'GO:0001763', 'GO:0060713', 'GO:0060669']	GO:0042472	0
14	-1.4956390480893886	0.4575000925937293	1.5623459069887145	-7.1682573917349846	1.0986122886681098	6.78801210727109e-08	action potential	14. action potential	['GO:0001508', 'GO:0019228']	GO:0001508	0
15	-0.06648897461788372	0.009410354792550188	1.5155356578992851	-7.1072179838413385	1.6094379124341003	7.8123558344363e-08	cilium-dependent cell motility	15. cilium-dependent cell motility	['GO:0001539', 'GO:0060285', 'GO:0001764', 'GO:0030317']	GO:0060285	0
16	0.970085664655747	0.11112351784240491	0.8892570351134134	-6.3698643560920285	1.791759469228055	4.2671277389129e-07	potassium ion transport	16. potassium ion transport	['GO:0070588', 'GO:0006813', 'GO:0035725', 'GO:0071805', 'GO:0070509']	GO:0006813	0
17	-1.5997245680670122	0.03488259267551903	1.6669480790831532	-6.091190970288255	1.0986122886681098	8.10604536119373e-07	negative regulation of synaptic transmission	17. negative regulation of synaptic transmission	['GO:0050805', 'GO:0032222']	GO:0050805	0
18	2.135180119819489	0.6081345545501887	1.5276508144701733	-6.033937947213656	1.9459101490553132	9.24830305936424e-07	feeding behavior	18. feeding behavior	['GO:0007631', 'GO:0030534', 'GO:0008344', 'GO:0040040', 'GO:0072375', 'GO:0071625']	GO:0007631	0
19	0.17739752373043835	-2.0350412668994364	1.6446774305745073	-5.661547157881513	2.302585092994046	2.1799816709477e-06	ureteric bud development	19. ureteric bud development	['GO:0072164', 'GO:0001657', 'GO:0030323', 'GO:0072163', 'GO:0072073', 'GO:0008544', 'GO:0061448', 'GO:0007498', 'GO:0072207']	GO:0001657	0
20	0.9287686080076858	0.9086114097412132	1.781033159528669	-5.661547157881513	1.0986122886681098	2.1799816709477e-06	mating	20. mating	['GO:0007618', 'GO:0097722']	GO:0007618	0
21	0.0605742474795002	-1.8250220543122002	1.7336995557069343	-5.630300838679923	1.3862943611198906	2.34260551470797e-06	mesonephros development	21. mesonephros development	['GO:0001823', 'GO:0021983', 'GO:0030879']	GO:0001823	0
22	-0.7062961734078586	-1.7298430683401762	1.656718515676815	-5.454432785573557	1.0986122886681098	3.51210276048715e-06	mechanoreceptor differentiation	22. mechanoreceptor differentiation	['GO:0042490', 'GO:0060113']	GO:0042490	0
23	0.24348835923616594	0.3839818393356319	1.6605905436460167	-5.427657542709297	1.0986122886681098	3.73544595447259e-06	mesenchymal cell proliferation	23. mesenchymal cell proliferation	['GO:0010463', 'GO:0021846']	GO:0010463	0
24	-1.2580355778097185	1.7221676157404577	1.1842262139095114	-5.321566759637225	1.9459101490553132	4.76906498538763e-06	regulation of monoatomic ion transmembrane transport	24. regulation of monoatomic ion transmembrane transport	['GO:0034762', 'GO:0034765', 'GO:0010959', 'GO:0014059', 'GO:0050433', 'GO:0051952']	GO:0034765	0
25	0.49341072775114614	1.2179925303878283	1.4507861011511318	-5.321566759637225	1.0986122886681098	4.76906498538763e-06	axonemal dynein complex assembly	25. axonemal dynein complex assembly	['GO:0070286', 'GO:0036158']	GO:0070286	0
26	-1.1365973485441427	1.7802618982451708	1.410618400407593	-5.001327600920557	1.791759469228055	9.96947753515389e-06	positive regulation of monoatomic ion transport	26. positive regulation of monoatomic ion transport	['GO:0043270', 'GO:0034767', 'GO:1904064', 'GO:0034764', 'GO:0032414']	GO:0043270	0
27	1.176923979001886	-0.5383537154131122	1.5129301581040926	-4.973312189528589	1.9459101490553132	1.06337834138706e-05	response to calcium ion	27. response to calcium ion	['GO:0001101', 'GO:0051592', 'GO:0045471', 'GO:0031960', 'GO:0051384', 'GO:0035094']	GO:0051592	0
28	2.1463285942297246	0.9171749196867751	1.574247413720359	-4.915924330523412	1.6094379124341003	1.21360028418644e-05	reproductive behavior	28. reproductive behavior	['GO:0019098', 'GO:0007617', 'GO:0007619', 'GO:0007340']	GO:0019098	0
29	0.48358690653423125	0.0402750174845602	1.4675904312419323	-4.782099162033917	1.6094379124341003	1.65158465046728e-05	developmental growth involved in morphogenesis	29. developmental growth involved in morphogenesis	['GO:0060560', 'GO:1990138', 'GO:0048675', 'GO:0048588']	GO:0060560	0
30	0.787735341978859	-0.006774408230201197	1.6069949269484922	-4.726011413347565	1.0986122886681098	1.87926742862298e-05	extracellular transport	30. extracellular transport	['GO:0006858', 'GO:0003351']	GO:0006858	0
31	-1.0417871156034024	0.632788066559912	1.2912322611776312	-4.304132868731622	1.6094379124341003	4.96440416458661e-05	second-messenger-mediated signaling	31. second-messenger-mediated signaling	['GO:0019932', 'GO:0019722', 'GO:0019935', 'GO:0010737']	GO:0019932	0
32	-0.3319472221334196	-1.9474421994536355	1.5997678926054686	-4.304132868731622	1.3862943611198906	4.96440416458661e-05	heart morphogenesis	32. heart morphogenesis	['GO:0003007', 'GO:0060349', 'GO:0060443']	GO:0003007	0
33	1.1021168783160822	-0.5836392767952121	1.6911565062480016	-4.20322383091404	1.3862943611198906	6.26290997532652e-05	response to amine	33. response to amine	['GO:0014075', 'GO:0001975', 'GO:0071418']	GO:0014075	0
34	-1.3075631959677323	0.6087471152224159	1.3544252924839881	-4.155282512447026	1.6094379124341003	6.99386890562043e-05	regulation of tube size	34. regulation of tube size	['GO:0035150', 'GO:0042310', 'GO:0035151', 'GO:0035152']	GO:0035150	0
35	2.1056593301343662	0.5367018477360447	1.6023332630569187	-4.155282512447026	1.0986122886681098	6.99386890562043e-05	chemosensory behavior	35. chemosensory behavior	['GO:0007635', 'GO:0042048']	GO:0007635	0
36	-1.722484207275223	0.20609734708591051	1.5379813172266537	-4.117049956664925	1.791759469228055	7.63747925004107e-05	positive regulation of synaptic transmission	36. positive regulation of synaptic transmission	['GO:0050806', 'GO:0051968', 'GO:0051966', 'GO:0042531', 'GO:1902216']	GO:0050806	0
37	-0.8994192288531442	1.0495992768681404	1.5781597701276817	-4.071573762251417	1.3862943611198906	8.48059332548748e-05	regulation of axon extension	37. regulation of axon extension	['GO:0061387', 'GO:0030516', 'GO:0048841']	GO:0030516	0
38	0.5382437030950442	1.4501928747991735	1.6810194269310208	-4.053780059665796	1.791759469228055	8.83527233013405e-05	septate junction assembly	38. septate junction assembly	['GO:0120193', 'GO:0019991', 'GO:0045216', 'GO:0007416', 'GO:0007043']	GO:0019991	0
39	-1.3069160966737883	0.8565320886523142	1.4921164467831465	-4.053780059665796	1.9459101490553132	8.83527233013405e-05	regulation of behavior	39. regulation of behavior	['GO:0050795', 'GO:0042749', 'GO:0048521', 'GO:0045187', 'GO:0042752', 'GO:0043576']	GO:0050795	0
40	0.911366583066659	-0.5344635486123231	1.2572427864708269	-4.000293770601832	2.0794415416798357	9.9932379691988e-05	detection of abiotic stimulus	40. detection of abiotic stimulus	['GO:0009582', 'GO:0050906', 'GO:0051606', 'GO:0009581', 'GO:0051602', 'GO:0010996', 'GO:0009612']	GO:0009582	0
