dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	-1.6382139944101903	0.5578891764195216	1.061745829264701	-36.19104696698151	3.1354942159291497	6.44099605293022e-37	chromosome segregation	1. chromosome segregation	['GO:0007059', 'GO:0032506', 'GO:0051298', 'GO:0000912', 'GO:0045023', 'GO:0010457', 'GO:0098813', 'GO:0045132', 'GO:0016321', 'GO:0007060', 'GO:0000819', 'GO:0000070', 'GO:0045144', 'GO:0000910', 'GO:0061640', 'GO:0051304', 'GO:0051306', 'GO:0051307', 'GO:0007062', 'GO:0007064', 'GO:0008608', 'GO:0051315']	GO:0007059	0
2	-1.440681925611056	-0.4369290418512066	0.949198475583194	-36.19104696698151	2.5649493574615367	6.44099605293022e-37	ribosome biogenesis	2. ribosome biogenesis	['GO:0042254', 'GO:0042274', 'GO:0042273', 'GO:0071103', 'GO:0032392', 'GO:0032508', 'GO:0051383', 'GO:0070193', 'GO:0007007', 'GO:0006268', 'GO:0043570', 'GO:0006265']	GO:0042254	0
3	0.14298693634787102	-1.7534337118927659	0.7229017390126188	-35.84866591502992	1.9459101490553132	1.41688331117842e-36	DNA replication	3. DNA replication	['GO:0006260', 'GO:0006261', 'GO:0044786', 'GO:0033260', 'GO:1902969', 'GO:0042023']	GO:0006260	0
4	-1.756112985286473	0.1383661726261159	1.7114147406318228	-34.01044977573768	2.302585092994046	9.76225672142902e-35	mitotic nuclear division	4. mitotic nuclear division	['GO:0140014', 'GO:0140013', 'GO:0007127', 'GO:0007141', 'GO:0007140', 'GO:0030707', 'GO:0002066', 'GO:0007135', 'GO:0061983']	GO:0140014	0
5	0.3588439808457856	-1.597657301072766	0.7407068163811804	-32.12837167800636	2.995732273553991	7.44094889865291e-33	rRNA processing	5. rRNA processing	['GO:0016072', 'GO:0006364', 'GO:0000154', 'GO:0000466', 'GO:0000460', 'GO:0000462', 'GO:0030490', 'GO:0000967', 'GO:0034471', 'GO:0000966', 'GO:0034470', 'GO:0006399', 'GO:0006367', 'GO:0006352', 'GO:0016075', 'GO:0034661', 'GO:0016078', 'GO:0000470', 'GO:0000463']	GO:0006364	0
6	1.5678402466672914	0.6695219408969463	1.3261911900355914	-29.969892627776403	3.332204510175204	1.07178425365093e-30	regulation of chromosome organization	6. regulation of chromosome organization	['GO:0033044', 'GO:0033045', 'GO:2001251', 'GO:0010639', 'GO:0033046', 'GO:2001252', 'GO:0032206', 'GO:0051495', 'GO:1902275', 'GO:1905269', 'GO:1905268', 'GO:0070507', 'GO:0090224', 'GO:0046605', 'GO:0060236', 'GO:1902115', 'GO:1901673', 'GO:0007063', 'GO:0045875', 'GO:0060298', 'GO:1902905', 'GO:0060297', 'GO:0110020', 'GO:0051153', 'GO:0051147', 'GO:0051155', 'GO:0051149']	GO:0033044	0
7	1.7364380803044508	0.46744651157571265	1.1075246481346075	-27.780649787292525	2.5649493574615367	1.65710570585535e-28	regulation of DNA metabolic process	7. regulation of DNA metabolic process	['GO:0051052', 'GO:0006275', 'GO:0006282', 'GO:0051053', 'GO:0045910', 'GO:0008156', 'GO:0000018', 'GO:0010569', 'GO:0090329', 'GO:0030174', 'GO:2000779', 'GO:2000781']	GO:0051052	0
8	0.6388313476397455	-1.480500878010577	1.1156938971152077	-25.258951867041	2.302585092994046	5.5086874593422e-26	double-strand break repair	8. double-strand break repair	['GO:0006302', 'GO:0000724', 'GO:0006303', 'GO:0000727', 'GO:0006289', 'GO:0006283', 'GO:0006284', 'GO:0036297', 'GO:0006298']	GO:0006302	0
9	1.143265860108524	1.9465696628208267	1.3095347995794224	-24.96840672603206	2.4849066497880004	1.07545755295182e-25	regulation of mitotic cell cycle phase transition	9. regulation of mitotic cell cycle phase transition	['GO:1901990', 'GO:1901991', 'GO:0007096', 'GO:0009794', 'GO:0045930', 'GO:0007093', 'GO:2000045', 'GO:1902806', 'GO:2000134', 'GO:1902807', 'GO:1902808']	GO:1901990	0
10	0.26325128336649434	-1.780380280333475	0.6399154247834917	-24.69882707504923	2.6390573296152584	2.00065832201342e-25	DNA recombination	10. DNA recombination	['GO:0006310', 'GO:0000725', 'GO:0006270', 'GO:0006312', 'GO:0002562', 'GO:0002200', 'GO:0016444', 'GO:0016447', 'GO:0016445', 'GO:0002204', 'GO:0045190', 'GO:0002312', 'GO:0002208']	GO:0006310	0
11	-1.4790791503692269	-0.502433748700599	1.279447163412318	-24.39667145081146	2.4849066497880004	4.01170093034698e-25	telomere organization	11. telomere organization	['GO:0032200', 'GO:0000723', 'GO:0032201', 'GO:0016233', 'GO:0010833', 'GO:0007004', 'GO:0030261', 'GO:0007076', 'GO:0006997', 'GO:0006999', 'GO:0007000']	GO:0032200	0
