dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	-0.7073012094858079	-0.06610597850519045	0.5890880674598169	-24.930123904512083	2.995732273553991	1.17456240367698e-25	catalytic activity, acting on DNA	1. catalytic activity, acting on DNA	['GO:0140097', 'GO:0034061', 'GO:0140098', 'GO:0004536', 'GO:0003887', 'GO:0016779', 'GO:0019104', 'GO:0140102', 'GO:0140078', 'GO:0003906', 'GO:0008094', 'GO:0003678', 'GO:0004386', 'GO:0003724', 'GO:0008186', 'GO:0017116', 'GO:0043138', 'GO:0015450', 'GO:0140318']	GO:0140097	0
2	-0.10834019552633967	-1.1369541205123186	0.5285823640447459	-23.74753228846266	1.3862943611198906	1.78841256117645e-24	structural constituent of ribosome	2. structural constituent of ribosome	['GO:0003735', 'GO:0005200', 'GO:0017056']	GO:0003735	0
3	0.816340717983074	0.6952224302672045	0.6997807325591032	-21.731155258458728	2.772588722239781	1.8571404164809e-22	mRNA binding	3. mRNA binding	['GO:0003729', 'GO:0019843', 'GO:0003730', 'GO:0048027', 'GO:0070180', 'GO:1990825', 'GO:1990715', 'GO:0017069', 'GO:0030621', 'GO:0017070', 'GO:0030620', 'GO:0030515', 'GO:0034511', 'GO:0036002', 'GO:0097157']	GO:0003729	0
4	0.09524242337511	-0.22369270238783376	1.3113331231681948	-12.767848590359044	3.091042453358316	1.70667729031319e-13	histone binding	4. histone binding	['GO:0042393', 'GO:0035064', 'GO:0051082', 'GO:0008017', 'GO:0015631', 'GO:0051011', 'GO:0140034', 'GO:0140030', 'GO:0031369', 'GO:0070182', 'GO:0042826', 'GO:0042288', 'GO:0019956', 'GO:0017025', 'GO:0140296', 'GO:0140297', 'GO:0061629', 'GO:0016922', 'GO:0001221', 'GO:0050681', 'GO:0043425']	GO:0042393	0
5	1.011074450443206	0.3815358500039974	1.1133693541989984	-12.767848590359044	1.791759469228055	1.70667729031319e-13	single-stranded DNA binding	5. single-stranded DNA binding	['GO:0003697', 'GO:0098847', 'GO:0036310', 'GO:1990814', 'GO:0140666']	GO:0003697	0
6	1.0632013044467734	-0.1165159008313504	1.1564758664959045	-12.724290018875795	1.3862943611198906	1.8867309823038e-13	damaged DNA binding	6. damaged DNA binding	['GO:0003684', 'GO:0032356', 'GO:0032357']	GO:0003684	0
7	0.10378717469284479	0.34255348440312916	1.1321981132054726	-7.9682217940879205	2.0794415416798357	1.07591560345782e-08	ribonucleoprotein complex binding	7. ribonucleoprotein complex binding	['GO:0043021', 'GO:0031490', 'GO:0032404', 'GO:0070990', 'GO:1990841', 'GO:0031491', 'GO:0031492']	GO:0043021	0
8	0.7291393539070679	0.3262809684048948	1.3128478942981956	-7.367458320471053	2.3978952727983707	4.29083366677709e-08	DNA replication origin binding	8. DNA replication origin binding	['GO:0000978', 'GO:0003688', 'GO:0000987', 'GO:0030983', 'GO:0070888', 'GO:0000979', 'GO:0001046', 'GO:0042162', 'GO:0043047', 'GO:0098505']	GO:0003688	0
9	-0.7415500696741881	-0.7622209682175985	1.3497497085946373	-6.310999349508059	1.6094379124341003	4.88653091253261e-07	transcription coactivator activity	9. transcription coactivator activity	['GO:0003713', 'GO:0003714', 'GO:0001228', 'GO:0001216']	GO:0003713	0
10	0.5189712924989106	0.7952900869866117	1.375279219606802	-5.9667732545342	1.791759469228055	1.07951018818074e-06	single-stranded RNA binding	10. single-stranded RNA binding	['GO:0003727', 'GO:0070717', 'GO:0008143', 'GO:0008187', 'GO:0008266']	GO:0003727	0
