Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0007059	GO:0007059	chromosome segregation	6.441e-37	0.000e+00	2.891e+00	1.284e-03
GO:0007059	GO:0032506	cytokinetic process	9.168e-03	0.000e+00	2.938e+00	1.152e-03
GO:0007059	GO:0051298	centrosome duplication	5.371e-04	0.000e+00	4.821e+00	1.509e-05
GO:0007059	GO:0000912	assembly of actomyosin apparatus involved in cytokinesis	2.076e-03	0.000e+00	5.308e+00	4.921e-06
GO:0007059	GO:0045023	G0 to G1 transition	3.431e-05	0.000e+00	6.267e+00	5.408e-07
GO:0007059	GO:0010457	centriole-centriole cohesion	4.423e-03	0.000e+00	5.701e+00	1.988e-06
GO:0007059	GO:0098813	nuclear chromosome segregation	2.933e-32	0.000e+00	4.322e+00	4.770e-05
GO:0007059	GO:0045132	meiotic chromosome segregation	3.432e-12	0.000e+00	4.678e+00	2.099e-05
GO:0007059	GO:0016321	female meiosis chromosome segregation	3.650e-04	0.000e+00	5.809e+00	1.552e-06
GO:0007059	GO:0007060	male meiosis chromosome segregation	9.502e-03	0.000e+00	5.953e+00	1.115e-06
GO:0007059	GO:0000819	sister chromatid segregation	3.032e-30	0.000e+00	4.718e+00	1.913e-05
GO:0007059	GO:0000070	mitotic sister chromatid segregation	3.998e-27	0.000e+00	4.837e+00	1.455e-05
GO:0007059	GO:0045144	meiotic sister chromatid segregation	5.631e-04	0.000e+00	5.446e+00	3.581e-06
GO:0007059	GO:0000910	cytokinesis	2.049e-05	0.000e+00	3.164e+00	6.862e-04
GO:0007059	GO:0061640	cytoskeleton-dependent cytokinesis	1.483e-04	0.000e+00	4.203e+00	6.263e-05
GO:0007059	GO:0051304	chromosome separation	6.114e-16	0.000e+00	3.916e+00	1.214e-04
GO:0007059	GO:0051306	mitotic sister chromatid separation	2.940e-13	0.000e+00	5.300e+00	5.011e-06
GO:0007059	GO:0051307	meiotic chromosome separation	4.156e-05	0.000e+00	5.884e+00	1.307e-06
GO:0007059	GO:0007062	sister chromatid cohesion	3.031e-12	0.000e+00	3.622e+00	2.388e-04
GO:0007059	GO:0007064	mitotic sister chromatid cohesion	2.882e-05	0.000e+00	4.130e+00	7.419e-05
GO:0007059	GO:0008608	attachment of spindle microtubules to kinetochore	7.453e-11	0.000e+00	4.172e+00	6.726e-05
GO:0007059	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	4.199e-05	0.000e+00	4.530e+00	2.950e-05
GO:0140014	GO:0140014	mitotic nuclear division	9.762e-35	0.000e+00	5.537e+00	2.905e-06
GO:0140014	GO:0140013	meiotic nuclear division	5.229e-22	0.000e+00	4.341e+00	4.559e-05
GO:0140014	GO:0007127	meiosis I	3.082e-12	0.000e+00	4.822e+00	1.505e-05
GO:0140014	GO:0007141	male meiosis I	6.817e-03	0.000e+00	5.304e+00	4.968e-06
GO:0140014	GO:0007140	male meiotic nuclear division	9.661e-07	0.000e+00	4.574e+00	2.665e-05
GO:0140014	GO:0030707	follicle cell of egg chamber development	1.597e-04	0.000e+00	5.512e+00	3.077e-06
GO:0140014	GO:0002066	columnar/cuboidal epithelial cell development	2.161e-03	0.000e+00	5.127e+00	7.463e-06
GO:0140014	GO:0007135	meiosis II	1.609e-05	0.000e+00	5.215e+00	6.090e-06
GO:0140014	GO:0061983	meiosis II cell cycle process	1.478e-05	0.000e+00	5.184e+00	6.546e-06
GO:0051052	GO:0051052	regulation of DNA metabolic process	1.657e-28	0.000e+00	3.027e+00	9.400e-04
GO:0051052	GO:0006275	regulation of DNA replication	8.478e-18	0.000e+00	3.297e+00	5.052e-04
GO:0051052	GO:0006282	regulation of DNA repair	8.104e-07	0.000e+00	3.535e+00	2.919e-04
GO:0051052	GO:0051053	negative regulation of DNA metabolic process	4.643e-08	0.000e+00	3.807e+00	1.560e-04
GO:0051052	GO:0045910	negative regulation of DNA recombination	3.063e-03	0.000e+00	4.127e+00	7.468e-05
GO:0051052	GO:0008156	negative regulation of DNA replication	5.103e-03	0.000e+00	4.202e+00	6.273e-05
GO:0051052	GO:0000018	regulation of DNA recombination	3.153e-09	0.000e+00	3.995e+00	1.011e-04
GO:0051052	GO:0010569	regulation of double-strand break repair via homologous recombination	6.242e-05	0.000e+00	4.598e+00	2.521e-05
GO:0051052	GO:0090329	regulation of DNA-templated DNA replication	1.538e-12	0.000e+00	3.942e+00	1.144e-04
GO:0051052	GO:0030174	regulation of DNA-templated DNA replication initiation	8.958e-09	0.000e+00	4.023e+00	9.488e-05
GO:0051052	GO:2000779	regulation of double-strand break repair	3.020e-05	0.000e+00	4.365e+00	4.318e-05
GO:0051052	GO:2000781	positive regulation of double-strand break repair	1.027e-03	0.000e+00	4.777e+00	1.671e-05
GO:0042254	GO:0042254	ribosome biogenesis	6.441e-37	0.000e+00	2.584e+00	2.608e-03
GO:0042254	GO:0042274	ribosomal small subunit biogenesis	6.761e-15	0.000e+00	3.187e+00	6.495e-04
GO:0042254	GO:0042273	ribosomal large subunit biogenesis	6.968e-15	0.000e+00	4.037e+00	9.191e-05
GO:0042254	GO:0071103	DNA conformation change	6.183e-34	0.000e+00	2.351e+00	4.452e-03
GO:0042254	GO:0032392	DNA geometric change	1.487e-15	0.000e+00	2.560e+00	2.754e-03
GO:0042254	GO:0032508	DNA duplex unwinding	2.104e-13	0.000e+00	2.562e+00	2.741e-03
GO:0042254	GO:0051383	kinetochore organization	1.259e-04	0.000e+00	4.433e+00	3.690e-05
GO:0042254	GO:0070193	synaptonemal complex organization	1.027e-03	0.000e+00	4.742e+00	1.812e-05
GO:0042254	GO:0007007	inner mitochondrial membrane organization	9.526e-03	0.000e+00	4.257e+00	5.535e-05
GO:0042254	GO:0006268	DNA unwinding involved in DNA replication	3.244e-04	0.000e+00	3.586e+00	2.594e-04
