Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0005759	GO:0005759	mitochondrial matrix	6.153e-18	0.000e+00	3.362e+00	4.347e-04
GO:0005819	GO:0005819	spindle	2.842e-16	0.000e+00	3.456e+00	3.503e-04
GO:0005819	GO:0072686	mitotic spindle	5.624e-15	0.000e+00	4.179e+00	6.629e-05
GO:0005819	GO:0005840	ribosome	2.350e-24	0.000e+00	1.297e+00	5.047e-02
GO:0005819	GO:0072687	meiotic spindle	2.932e-03	0.000e+00	5.512e+00	3.075e-06
GO:0000793	GO:0000793	condensed chromosome	9.305e-31	0.000e+00	4.612e+00	2.444e-05
GO:0000793	GO:0000794	condensed nuclear chromosome	2.066e-10	0.000e+00	4.817e+00	1.522e-05
GO:0000793	GO:0005700	polytene chromosome	3.052e-08	0.000e+00	5.201e+00	6.288e-06
GO:0000793	GO:0000803	sex chromosome	7.489e-05	0.000e+00	5.212e+00	6.142e-06
GO:0016607	GO:0016607	nuclear speck	3.273e-16	0.000e+00	3.692e+00	2.034e-04
GO:0016607	GO:0015030	Cajal body	1.125e-07	0.000e+00	4.335e+00	4.625e-05
GO:0000775	GO:0000775	chromosome, centromeric region	4.205e-28	0.000e+00	3.398e+00	4.000e-04
GO:0000775	GO:0000781	chromosome, telomeric region	2.162e-21	0.000e+00	3.474e+00	3.359e-04
GO:0000775	GO:0000779	condensed chromosome, centromeric region	1.893e-20	0.000e+00	4.722e+00	1.897e-05
GO:0000775	GO:0005703	polytene chromosome puff	6.993e-03	0.000e+00	5.716e+00	1.923e-06
GO:0005743	GO:0019866	organelle inner membrane	2.633e-05	0.000e+00	1.694e+00	2.024e-02
GO:0005743	GO:0005743	mitochondrial inner membrane	4.716e-06	0.000e+00	1.702e+00	1.987e-02
GO:0005681	GO:0005681	spliceosomal complex	1.382e-21	0.000e+00	3.062e+00	8.665e-04
GO:0005681	GO:0005684	U2-type spliceosomal complex	1.762e-13	0.000e+00	4.090e+00	8.128e-05
GO:0005681	GO:0005689	U12-type spliceosomal complex	3.593e-05	0.000e+00	4.640e+00	2.290e-05
GO:0005681	GO:0071013	catalytic step 2 spliceosome	2.327e-16	0.000e+00	4.239e+00	5.773e-05
GO:0005681	GO:0071007	U2-type catalytic step 2 spliceosome	1.406e-05	0.000e+00	5.048e+00	8.956e-06
GO:0005681	GO:0071011	precatalytic spliceosome	1.386e-19	0.000e+00	4.323e+00	4.755e-05
GO:0005681	GO:0071005	U2-type precatalytic spliceosome	4.986e-14	0.000e+00	4.887e+00	1.296e-05
GO:0005681	GO:0071010	prespliceosome	3.298e-08	0.000e+00	4.722e+00	1.898e-05
GO:0005681	GO:0071004	U2-type prespliceosome	7.499e-07	0.000e+00	4.722e+00	1.897e-05
GO:0005681	GO:0031519	PcG protein complex	2.058e-04	0.000e+00	4.493e+00	3.215e-05
GO:0005681	GO:0035098	ESC/E(Z) complex	6.529e-04	0.000e+00	5.194e+00	6.403e-06
GO:0044391	GO:0044391	ribosomal subunit	1.639e-24	0.000e+00	2.481e+00	3.307e-03
GO:0044391	GO:0015934	large ribosomal subunit	5.405e-18	0.000e+00	2.761e+00	1.733e-03
GO:0044391	GO:0022625	cytosolic large ribosomal subunit	5.405e-18	0.000e+00	3.716e+00	1.925e-04
GO:0044391	GO:0015935	small ribosomal subunit	2.212e-09	0.000e+00	2.803e+00	1.573e-03
GO:0044391	GO:0005844	polysome	2.226e-07	0.000e+00	4.906e+00	1.241e-05
GO:0044391	GO:0022627	cytosolic small ribosomal subunit	3.296e-07	0.000e+00	4.202e+00	6.283e-05
GO:0044391	GO:0005732	sno(s)RNA-containing ribonucleoprotein complex	9.645e-06	0.000e+00	3.823e+00	1.503e-04
GO:0044391	GO:0005667	transcription regulator complex	5.098e-10	0.000e+00	2.995e+00	1.011e-03
GO:0044391	GO:0090575	RNA polymerase II transcription regulator complex	1.266e-03	0.000e+00	3.276e+00	5.301e-04
GO:0044391	GO:0017053	transcription repressor complex	4.172e-04	0.000e+00	3.780e+00	1.661e-04
GO:0044391	GO:0097525	spliceosomal snRNP complex	1.560e-13	0.000e+00	2.782e+00	1.651e-03
GO:0044391	GO:0030532	small nuclear ribonucleoprotein complex	1.762e-13	0.000e+00	2.778e+00	1.668e-03
GO:0044391	GO:0120114	Sm-like protein family complex	1.762e-13	0.000e+00	2.755e+00	1.759e-03
GO:0044391	GO:0005643	nuclear pore	1.214e-12	0.000e+00	3.187e+00	6.504e-04
GO:0044391	GO:0097526	spliceosomal tri-snRNP complex	1.360e-11	0.000e+00	3.166e+00	6.821e-04
GO:0044391	GO:0000118	histone deacetylase complex	3.698e-05	0.000e+00	3.853e+00	1.403e-04
GO:0044391	GO:0046540	U4/U6 x U5 tri-snRNP complex	1.360e-11	0.000e+00	3.168e+00	6.790e-04
GO:0044391	GO:0005686	U2 snRNP	7.505e-07	0.000e+00	3.941e+00	1.146e-04
GO:0044391	GO:0031298	replication fork protection complex	2.235e-07	0.000e+00	5.154e+00	7.010e-06
GO:0044391	GO:0005682	U5 snRNP	7.597e-05	0.000e+00	4.085e+00	8.226e-05
GO:0044391	GO:0005685	U1 snRNP	6.631e-05	0.000e+00	3.756e+00	1.755e-04
GO:0044391	GO:0005697	telomerase holoenzyme complex	1.955e-03	0.000e+00	5.005e+00	9.877e-06
GO:0044391	GO:0031080	nuclear pore outer ring	2.006e-05	0.000e+00	4.390e+00	4.075e-05
GO:0044391	GO:0000176	nuclear exosome (RNase complex)	1.075e-03	0.000e+00	4.300e+00	5.016e-05
GO:0044391	GO:0034719	SMN-Sm protein complex	1.743e-03	0.000e+00	5.084e+00	8.234e-06
GO:0044391	GO:0044615	nuclear pore nuclear basket	1.743e-03	0.000e+00	5.476e+00	3.340e-06
GO:0044391	GO:0031523	Myb complex	1.286e-03	0.000e+00	5.994e+00	1.013e-06
GO:0044391	GO:0005662	DNA replication factor A complex	6.149e-03	0.000e+00	5.076e+00	8.395e-06
GO:0044391	GO:0000346	transcription export complex	8.497e-03	0.000e+00	5.598e+00	2.526e-06
GO:0044391	GO:0098798	mitochondrial protein-containing complex	2.542e-11	0.000e+00	3.012e+00	9.738e-04
GO:0044391	GO:0098800	inner mitochondrial membrane protein complex	6.108e-04	0.000e+00	3.147e+00	7.128e-04
GO:0044391	GO:0005762	mitochondrial large ribosomal subunit	6.551e-04	0.000e+00	4.176e+00	6.662e-05
GO:0044391	GO:0000315	organellar large ribosomal subunit	6.551e-04	0.000e+00	4.176e+00	6.668e-05
GO:0044391	GO:0005763	mitochondrial small ribosomal subunit	5.255e-03	0.000e+00	4.364e+00	4.327e-05
GO:0044391	GO:0000314	organellar small ribosomal subunit	5.255e-03	0.000e+00	4.361e+00	4.356e-05
GO:0044391	GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	1.286e-03	0.000e+00	4.216e+00	6.076e-05
GO:0044391	GO:0030684	preribosome	8.710e-21	0.000e+00	3.523e+00	2.999e-04
GO:0044391	GO:0032040	small-subunit processome	4.972e-08	0.000e+00	3.728e+00	1.872e-04
