Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0051052	GO:0051052	regulation of DNA metabolic process	4.726e-25	0.000e+00	3.027e+00	9.400e-04
GO:0051052	GO:0006275	regulation of DNA replication	2.108e-14	0.000e+00	3.297e+00	5.052e-04
GO:0051052	GO:0006282	regulation of DNA repair	1.137e-05	0.000e+00	3.535e+00	2.919e-04
GO:0051052	GO:0051053	negative regulation of DNA metabolic process	1.533e-06	0.000e+00	3.807e+00	1.560e-04
GO:0051052	GO:0045910	negative regulation of DNA recombination	3.035e-04	0.000e+00	4.127e+00	7.468e-05
GO:0051052	GO:0090329	regulation of DNA-templated DNA replication	5.485e-14	0.000e+00	3.942e+00	1.144e-04
GO:0051052	GO:0030174	regulation of DNA-templated DNA replication initiation	4.456e-07	0.000e+00	4.023e+00	9.488e-05
GO:0051052	GO:0000018	regulation of DNA recombination	5.087e-08	0.000e+00	3.995e+00	1.011e-04
GO:0051052	GO:0010569	regulation of double-strand break repair via homologous recombination	4.800e-05	0.000e+00	4.598e+00	2.521e-05
GO:0051052	GO:2000779	regulation of double-strand break repair	1.180e-05	0.000e+00	4.365e+00	4.318e-05
GO:0051052	GO:2000781	positive regulation of double-strand break repair	4.213e-04	0.000e+00	4.777e+00	1.671e-05
GO:0140014	GO:0140014	mitotic nuclear division	4.608e-27	0.000e+00	5.537e+00	2.905e-06
GO:0140014	GO:0140013	meiotic nuclear division	9.543e-20	0.000e+00	4.341e+00	4.559e-05
GO:0140014	GO:0007127	meiosis I	2.228e-11	0.000e+00	4.822e+00	1.505e-05
GO:0140014	GO:0007140	male meiotic nuclear division	1.855e-06	0.000e+00	4.574e+00	2.665e-05
GO:0140014	GO:0007135	meiosis II	2.683e-05	0.000e+00	5.215e+00	6.090e-06
GO:0140014	GO:0061983	meiosis II cell cycle process	4.800e-05	0.000e+00	5.184e+00	6.546e-06
GO:0098813	GO:0098813	nuclear chromosome segregation	1.187e-28	0.000e+00	4.322e+00	4.770e-05
GO:0098813	GO:0045132	meiotic chromosome segregation	3.952e-11	0.000e+00	4.678e+00	2.099e-05
GO:0098813	GO:0045143	homologous chromosome segregation	1.335e-03	0.000e+00	5.763e+00	1.726e-06
GO:0098813	GO:0016321	female meiosis chromosome segregation	8.758e-05	0.000e+00	5.809e+00	1.552e-06
GO:0098813	GO:0007060	male meiosis chromosome segregation	4.475e-03	0.000e+00	5.953e+00	1.115e-06
GO:0098813	GO:0000819	sister chromatid segregation	4.235e-28	0.000e+00	4.718e+00	1.913e-05
GO:0098813	GO:0000070	mitotic sister chromatid segregation	3.962e-26	0.000e+00	4.837e+00	1.455e-05
GO:0098813	GO:0045144	meiotic sister chromatid segregation	6.520e-04	0.000e+00	5.446e+00	3.581e-06
GO:0071103	GO:0071103	DNA conformation change	1.386e-34	0.000e+00	2.351e+00	4.452e-03
GO:0071103	GO:0032392	DNA geometric change	4.888e-17	0.000e+00	2.560e+00	2.754e-03
GO:0071103	GO:0032508	DNA duplex unwinding	4.256e-15	0.000e+00	2.562e+00	2.741e-03
GO:0071103	GO:0000002	mitochondrial genome maintenance	1.533e-03	0.000e+00	4.339e+00	4.586e-05
GO:0071103	GO:0070193	synaptonemal complex organization	8.281e-05	0.000e+00	4.742e+00	1.812e-05
GO:0071103	GO:0051383	kinetochore organization	7.504e-05	0.000e+00	4.433e+00	3.690e-05
GO:0071103	GO:0006268	DNA unwinding involved in DNA replication	4.532e-05	0.000e+00	3.586e+00	2.594e-04
GO:0071103	GO:0043570	maintenance of DNA repeat elements	1.413e-03	0.000e+00	3.489e+00	3.242e-04
