dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	-1.0802769193764574	0.40147188688723995	1.2783520413558482	-20.34175915918805	2.9444389791664403	4.55240446694391e-21	cilium organization	1. cilium organization	['GO:0044782', 'GO:0060271', 'GO:1905515', 'GO:0033564', 'GO:0072499', 'GO:0021952', 'GO:0097374', 'GO:0044458', 'GO:0120316', 'GO:0001578', 'GO:0035082', 'GO:0007288', 'GO:0003341', 'GO:0060294', 'GO:0051257', 'GO:0051255', 'GO:0000070', 'GO:0007143']	GO:0044782	0
2	0.35639027935133427	0.037406359733973674	1.2110402769493152	-13.039010291124686	1.6094379124341003	9.1409158072557e-14	homophilic cell adhesion via plasma membrane adhesion molecu...	2. homophilic cell adhesion via plasma membrane adhesion molecu...	['GO:0098742', 'GO:0007156', 'GO:0007157', 'GO:0016339']	GO:0007156	0
3	1.0182853856751093	-0.758175368709088	1.7228531235371538	-9.92816294222997	1.9459101490553132	1.17987787616456e-10	ear development	3. ear development	['GO:0043583', 'GO:0060348', 'GO:0021510', 'GO:0001656', 'GO:0001823', 'GO:0021983']	GO:0043583	0
4	0.8648757751933964	-1.0148928588664905	1.5433012685882128	-8.884669660441451	3.1354942159291497	1.30415838972001e-09	inner ear development	4. inner ear development	['GO:0021537', 'GO:0048839', 'GO:0072073', 'GO:0021543', 'GO:0021987', 'GO:0060173', 'GO:0021675', 'GO:0021536', 'GO:0021517', 'GO:0090102', 'GO:0021772', 'GO:0021988', 'GO:0021516', 'GO:0021544', 'GO:0071698', 'GO:0030900', 'GO:0001822', 'GO:0007498', 'GO:0072163', 'GO:0001657', 'GO:0072164', 'GO:0072234']	GO:0048839	0
5	0.44248346675048833	-1.2207109028047316	1.5361839389742147	-8.607845916406886	2.772588722239781	2.46691441999878e-09	central nervous system neuron differentiation	5. central nervous system neuron differentiation	['GO:0021953', 'GO:0021522', 'GO:0046530', 'GO:0021872', 'GO:0042063', 'GO:0021879', 'GO:0021515', 'GO:0071542', 'GO:0042490', 'GO:0060113', 'GO:0021954', 'GO:0042462', 'GO:0042461', 'GO:0060856', 'GO:0060857']	GO:0021953	0
6	0.5320391128010413	-1.1214364159561288	1.6038620451017482	-7.105288500969509	2.0794415416798357	7.84714177344269e-08	neuron fate commitment	6. neuron fate commitment	['GO:0048663', 'GO:0021877', 'GO:0001710', 'GO:0060795', 'GO:0048665', 'GO:0001708', 'GO:0007501']	GO:0048663	0
7	0.824334165036757	-0.7279617741685865	1.785169061313494	-7.058312410796904	2.833213344056216	8.74354579844155e-08	ear morphogenesis	7. ear morphogenesis	['GO:0048562', 'GO:0042471', 'GO:0001745', 'GO:0035113', 'GO:0042472', 'GO:0060713', 'GO:0060669', 'GO:0003007', 'GO:0048563', 'GO:0048593', 'GO:0001738', 'GO:0048332', 'GO:0042067', 'GO:0001736', 'GO:0007164', 'GO:0035108']	GO:0042471	0
8	0.0607652875079689	0.22739630920133846	1.5155356578992851	-6.597647508646608	2.1972245773362196	2.52552976519655e-07	cilium-dependent cell motility	8. cilium-dependent cell motility	['GO:0001539', 'GO:0060285', 'GO:0030317', 'GO:0001764', 'GO:0097475', 'GO:0021885', 'GO:0022029', 'GO:0021795']	GO:0060285	0
9	-0.9848117194538373	0.5856272228504258	1.4507861011511318	-6.273073993725181	2.1972245773362196	5.33244035309346e-07	axonemal dynein complex assembly	9. axonemal dynein complex assembly	['GO:0070286', 'GO:0036158', 'GO:0036159', 'GO:0019991', 'GO:0043297', 'GO:0120193', 'GO:0007416', 'GO:0120192']	GO:0070286	0
10	1.0123914880219596	0.2509474619804777	1.4313567054487137	-5.728475774870847	2.833213344056216	1.86863390753537e-06	sensory perception of sound	10. sensory perception of sound	['GO:0050954', 'GO:0007605', 'GO:0030534', 'GO:0099565', 'GO:0071625', 'GO:0031223', 'GO:0008049', 'GO:0060179', 'GO:0007617', 'GO:0019098', 'GO:0007635', 'GO:0007619', 'GO:0007638', 'GO:0021511', 'GO:0021871', 'GO:0009954']	GO:0007605	0
11	-0.5579100777324987	1.0170694431733631	1.6069949269484922	-5.011171157417204	1.3862943611198906	9.7460546560369e-06	extracellular transport	11. extracellular transport	['GO:0006858', 'GO:0003351', 'GO:0099111']	GO:0006858	0
12	0.06784936211718053	1.1310012903670275	1.6941453349405613	-4.754555807627816	2.3978952727983707	1.75972252173949e-05	regulation of axon guidance	12. regulation of axon guidance	['GO:1902667', 'GO:1902669', 'GO:1905489', 'GO:1905483', 'GO:0061387', 'GO:0030516', 'GO:0048671', 'GO:0048670', 'GO:0048843', 'GO:0050922']	GO:1902667	0
13	0.24833301694661658	0.9718900070781986	1.5623459069887145	-4.610117248692446	2.3978952727983707	2.45404629487074e-05	action potential	13. action potential	['GO:0001508', 'GO:0042391', 'GO:0060078', 'GO:0060079', 'GO:0042572', 'GO:0120254', 'GO:0070640', 'GO:0035151', 'GO:0035152', 'GO:0042359']	GO:0001508	0
14	0.6906267651058253	0.9038466772181236	1.5355040930742658	-3.954920319332458	2.833213344056216	0.000110937833591824	negative regulation of neurogenesis	14. negative regulation of neurogenesis	['GO:0051961', 'GO:0050768', 'GO:0010721', 'GO:0050771', 'GO:0086091', 'GO:0045666', 'GO:0045665', 'GO:0051494', 'GO:0030517', 'GO:2000027', 'GO:0010769', 'GO:0050770', 'GO:1905330', 'GO:1902866', 'GO:0050805', 'GO:0021914']	GO:0050768	0
15	0.7120031653630646	0.11976623569486838	1.5900198664016434	-3.444626142113628	1.6094379124341003	0.000359231041885029	axon extension	15. axon extension	['GO:0048588', 'GO:0048675', 'GO:0060560', 'GO:1990138']	GO:0048675	0
16	0.667990941437367	-0.9780625731439877	1.600535648625636	-3.2892843569040133	1.791759469228055	0.000513707188596195	formation of primary germ layer	16. formation of primary germ layer	['GO:0001704', 'GO:0001707', 'GO:0048645', 'GO:0048859', 'GO:0010160']	GO:0001704	0
17	-0.6132286385012337	0.7412649328099957	1.0524281220370153	-3.18797641809785	1.0986122886681098	0.000648669654923757	potassium ion transmembrane transport	17. potassium ion transmembrane transport	['GO:0006813', 'GO:0071805']	GO:0071805	0
18	-0.7639781416600397	-0.8038240208275066	1.7172315974854029	-3.1787244195906563	0.6931471805599453	0.00066263684477338	response to auditory stimulus	18. response to auditory stimulus	['GO:0010996']	GO:0010996	0
19	-0.11736283066088536	-0.27812242892095423	1.6326458801083494	-3.0148828995253196	1.3862943611198906	0.0009663113940867	axon midline choice point recognition	19. axon midline choice point recognition	['GO:0016199', 'GO:0016198', 'GO:0008038']	GO:0016199	0
20	-1.0877858656934072	-0.24646720215426007	1.781033159528669	-2.854491546534621	1.0986122886681098	0.00139800412696134	mating	20. mating	['GO:0007618', 'GO:0097722']	GO:0007618	0
21	0.47185258522136553	1.0753822263554575	1.3456363392875066	-2.7153018810498177	1.0986122886681098	0.00192618554306322	regulation of microtubule-based process	21. regulation of microtubule-based process	['GO:0032886', 'GO:0003352']	GO:0032886	0
22	0.4822475540176377	0.6633766794399495	1.774522396974537	-2.703204932383506	0.6931471805599453	0.00198059221479727	smoothened signaling pathway involved in ventral spinal cord...	22. smoothened signaling pathway involved in ventral spinal cord...	['GO:0021910']	GO:0021910	0
23	0.22940290298978128	-1.1477898213777897	1.8411119279535582	-2.68130178585358	1.791759469228055	0.00208304289936544	endocrine system development	23. endocrine system development	['GO:0035270', 'GO:0060037', 'GO:0021761', 'GO:0007424', 'GO:0007422']	GO:0035270	0
24	-0.5640091176742478	-0.7861831196712656	1.7165545119780912	-2.6036584098234763	0.6931471805599453	0.002490815675296	response to lithium ion	24. response to lithium ion	['GO:0010226']	GO:0010226	0
25	-0.28654282983105656	0.1578704983791106	1.7328762737236612	-2.5032722849260867	1.0986122886681098	0.00313854034012392	cell proliferation in forebrain	25. cell proliferation in forebrain	['GO:0061351', 'GO:0021846']	GO:0021846	0
26	-0.5998809016902314	-0.31107757106315803	1.5087574432874926	-2.4952605333924462	0.6931471805599453	0.00319697666703198	alkaloid metabolic process	26. alkaloid metabolic process	['GO:0009820']	GO:0009820	0
27	-0.9350630396008964	-0.6349597358501124	1.6586833880562717	-2.4629544651752044	1.0986122886681098	0.00344386036991831	cellular response to BMP stimulus	27. cellular response to BMP stimulus	['GO:0071773', 'GO:0071772']	GO:0071773	0
28	0.8650121937663625	0.7029381665653047	1.614660663987834	-2.389531722835759	1.9459101490553132	0.00407819771680254	positive regulation of neural precursor cell proliferation	28. positive regulation of neural precursor cell proliferation	['GO:2000177', 'GO:2000179', 'GO:1904064', 'GO:0034767', 'GO:2001257', 'GO:1901381']	GO:2000179	0
29	-0.6438163172419443	0.17366873128664706	1.4267843257108765	-2.3864481317482333	0.6931471805599453	0.00410725690351619	mycotoxin metabolic process	29. mycotoxin metabolic process	['GO:0043385']	GO:0043385	0
30	-0.34802925521051387	0.8378944627937877	1.7339362850480786	-2.356187629376112	0.6931471805599453	0.00440364570550813	epithelial fluid transport	30. epithelial fluid transport	['GO:0042045']	GO:0042045	0
31	-0.9641877929760073	0.030845201698770804	1.5488028978078616	-2.2954427048586257	0.6931471805599453	0.00506474162702204	DNA ligation involved in DNA repair	31. DNA ligation involved in DNA repair	['GO:0051103']	GO:0051103	0
