dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	0.04518365051472086	-0.4697775962170311	1.6878896622949058	-24.587351010300363	1.0986122886681098	2.58612188615135e-25	ciliary plasm	1. ciliary plasm	['GO:0032838', 'GO:0097014']	GO:0097014	0
2	0.5358576647707908	-0.5044466780086249	1.4068176014019682	-24.587351010300363	0.6931471805599453	2.58612188615135e-25	axoneme	2. axoneme	['GO:0005930']	GO:0005930	0
3	-0.876917138783158	-0.6922945998847837	1.2706081460512713	-21.10914247806711	1.6094379124341003	7.7778134410796e-22	motile cilium	3. motile cilium	['GO:0031514', 'GO:0097729', 'GO:0098858', 'GO:0036126']	GO:0031514	0
4	-0.3067008057433542	1.276264154980793	1.1358604537169412	-13.469279381075834	1.3862943611198906	3.39406862352944e-14	microtubule associated complex	4. microtubule associated complex	['GO:0005875', 'GO:0030286', 'GO:0005871']	GO:0005875	0
5	0.16968678297012077	-0.03492092432686226	1.0038888648977267	-12.726091053532238	1.0986122886681098	1.87892284334855e-13	microtubule	5. microtubule	['GO:0005874', 'GO:0005876']	GO:0005874	0
6	-0.4307209179241753	1.1785950426840304	1.5386573712254965	-9.761451007659172	1.3862943611198906	1.73200440547317e-10	axonemal dynein complex	6. axonemal dynein complex	['GO:0005858', 'GO:0036157', 'GO:0036156']	GO:0005858	0
7	0.49779421492855236	1.214571188975692	1.2040549812169414	-8.315709532735012	1.791759469228055	4.83381992197037e-09	cation channel complex	7. cation channel complex	['GO:0034702', 'GO:0034703', 'GO:0034705', 'GO:0008076', 'GO:0034706']	GO:0034703	0
8	-0.08973416766345974	-1.0029555551755922	1.4396158825573226	-5.4189514266292935	0.6931471805599453	3.81108445824895e-06	ciliary basal body	8. ciliary basal body	['GO:0036064']	GO:0036064	0
9	-0.5763174863295304	-0.2195877276492021	1.5905266679556016	-5.360244555595057	0.6931471805599453	4.36270094975428e-06	ciliary base	9. ciliary base	['GO:0097546']	GO:0097546	0
10	1.1766952543298592	-0.19780536440141394	1.5890858539998638	-4.789793263144295	1.791759469228055	1.62258231010889e-05	neuron projection membrane	10. neuron projection membrane	['GO:0031253', 'GO:0032589', 'GO:0031256', 'GO:0032591', 'GO:0032590']	GO:0032589	0
11	0.3777687707907797	1.3169207739495041	0.8097955537924798	-4.7319970501152575	1.0986122886681098	1.8535442133128e-05	transmembrane transporter complex	11. transmembrane transporter complex	['GO:1902495', 'GO:1990351']	GO:1902495	0
12	-1.0576921024190147	0.04443586870061001	1.712757868620224	-4.188988718974945	0.6931471805599453	6.47159425832947e-05	manchette	12. manchette	['GO:0002177']	GO:0002177	0
13	-0.3889474927730227	-0.6948880361191371	1.7395566146346944	-3.7607225476370267	1.6094379124341003	0.000173491200563703	septate junction	13. septate junction	['GO:0005918', 'GO:0043296', 'GO:0070160', 'GO:0060076']	GO:0005918	0
14	0.6729382063679762	-0.004376646263945681	1.7021764334450147	-3.6669630544388534	1.0986122886681098	0.000215296488029884	myofilament	14. myofilament	['GO:0036379', 'GO:0005865']	GO:0036379	0
15	0.8531963279621713	-0.6565188565159366	1.682164714061749	-3.6560829166392823	0.6931471805599453	0.000220758321521558	axonal growth cone	15. axonal growth cone	['GO:0044295']	GO:0044295	0
16	0.5467714765139509	-0.9434930727026474	1.5809854424877445	-3.575057179389394	1.0986122886681098	0.000266037477070759	spindle midzone	16. spindle midzone	['GO:0051233', 'GO:1990023']	GO:0051233	0
17	-0.6446524883091179	-0.990268876004935	1.2399862572844953	-2.74723126423623	1.0986122886681098	0.00178965260025028	spindle	17. spindle	['GO:0005819', 'GO:0072686']	GO:0005819	0
18	0.5442589234637832	0.7256118993355709	1.5733420605060222	-2.7288094919570454	0.6931471805599453	0.00186719857837241	outer kinetochore	18. outer kinetochore	['GO:0000940']	GO:0000940	0
19	1.1697404328008785	-0.0013069970054820424	1.5291223698352814	-2.7013838143181506	1.791759469228055	0.00198891482847963	presynaptic membrane	19. presynaptic membrane	['GO:0042734', 'GO:0045211', 'GO:0097060', 'GO:0099634', 'GO:0098839']	GO:0042734	0
20	-1.0522879758625225	-0.43524900396568883	1.5286331454118087	-2.5842960005934636	1.0986122886681098	0.00260437788808918	condensed chromosome	20. condensed chromosome	['GO:0000793', 'GO:0000794']	GO:0000793	0
21	0.23554741895491915	0.9913038652769635	1.537684227412342	-2.5346589769355528	1.0986122886681098	0.00291971877837581	neurotransmitter receptor complex	21. neurotransmitter receptor complex	['GO:0098878', 'GO:0032983']	GO:0098878	0
22	-0.9325589993016165	0.3491938784619439	1.703488781471549	-2.3403339970328263	0.6931471805599453	0.00456736798068259	ciliary tip	22. ciliary tip	['GO:0097542']	GO:0097542	0
23	0.20992309123374264	-1.0955972866090482	1.6260529807484678	-2.3305716794320515	0.6931471805599453	0.00467119847616422	sperm principal piece	23. sperm principal piece	['GO:0097228']	GO:0097228	0
24	-0.16140866560764386	0.7035138099276281	1.8916762606280328	-2.2905312942616725	0.6931471805599453	0.00512234358504715	intraciliary transport particle	24. intraciliary transport particle	['GO:0030990']	GO:0030990	0
25	-0.5174239748856296	0.14307673855759465	1.3326504535530481	-2.1268159605266943	0.6931471805599453	0.00746765145455883	spindle pole	25. spindle pole	['GO:0000922']	GO:0000922	0
