dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	-0.11787138955780566	-0.13385396264490035	1.059629207915163	-19.245102870032074	2.0794415416798357	5.68718204312086e-20	unfolded protein binding	1. unfolded protein binding	['GO:0051082', 'GO:0051087', 'GO:0045296', 'GO:0031369', 'GO:0030276', 'GO:0001664', 'GO:0005179']	GO:0051082	0
2	-0.17404835884319453	0.5290782139314433	1.1321981132054726	-12.16202565104706	1.6094379124341003	6.88611623180013e-13	ribonucleoprotein complex binding	2. ribonucleoprotein complex binding	['GO:0043021', 'GO:0043022', 'GO:0001094', 'GO:0070990']	GO:0043021	0
3	-0.8059798781436324	-0.3070659797863732	1.0122554615361914	-11.362224387406778	1.6094379124341003	4.34285783283052e-12	translation initiation factor activity	3. translation initiation factor activity	['GO:0008135', 'GO:0003743', 'GO:0090079', 'GO:0045182']	GO:0003743	0
4	-0.7184073094418999	0.6221971685625719	1.4429751780676527	-11.32462521595809	1.9459101490553132	4.73559751553267e-12	snoRNA binding	4. snoRNA binding	['GO:0030515', 'GO:0034511', 'GO:0003729', 'GO:0000049', 'GO:0017069', 'GO:0030620']	GO:0030515	0
5	-0.3581398401803979	-0.9613645382728239	1.1165706523803134	-9.226745550361137	0.6931471805599453	5.93272816538303e-10	protein folding chaperone	5. protein folding chaperone	['GO:0044183']	GO:0044183	0
6	0.3087153062719371	-0.9322223800191863	1.332953507662362	-7.283386413191261	1.0986122886681098	5.20731184741418e-08	photoreceptor activity	6. photoreceptor activity	['GO:0009881', 'GO:0008020']	GO:0009881	0
7	0.7927333406480573	-0.556289684662053	0.6501562888823881	-5.693629140525532	1.9459101490553132	2.02474744437577e-06	aminoacyl-tRNA ligase activity	7. aminoacyl-tRNA ligase activity	['GO:0140101', 'GO:0004812', 'GO:0140098', 'GO:0016875', 'GO:0016874', 'GO:0002161']	GO:0004812	0
8	0.9623441105451284	0.010767306703687116	1.147435580709108	-4.221269536095726	1.0986122886681098	6.00800746905702e-05	protein transporter activity	8. protein transporter activity	['GO:0140318', 'GO:0008320']	GO:0140318	0
9	0.7847257524330942	0.5818177771932199	1.165815758439018	-2.895215471419638	0.6931471805599453	0.00127287140028386	molecular carrier activity	9. molecular carrier activity	['GO:0140104']	GO:0140104	0
10	-0.9197788968958538	0.12653858744726218	1.2613769774978436	-2.895215471419638	0.6931471805599453	0.00127287140028386	ADP binding	10. ADP binding	['GO:0043531']	GO:0043531	0
11	0.24570716316456742	1.020397491547152	1.3036484431855002	-2.2346506480667445	0.6931471805599453	0.00582571657290864	ATPase regulator activity	11. ATPase regulator activity	['GO:0060590']	GO:0060590	0
