dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	0.4995272835296644	0.8938917415607937	1.2593388457336163	-18.13124456877784	2.6390573296152584	7.39188890683915e-19	preribosome	1. preribosome	['GO:0030684', 'GO:0032040', 'GO:0030686', 'GO:0030687', 'GO:0005732', 'GO:0030688', 'GO:0016282', 'GO:0070993', 'GO:0033290', 'GO:0005689', 'GO:0005686', 'GO:0120114', 'GO:0030532']	GO:0030684	0
2	0.46738036113236753	0.5194244901124639	1.400278280502677	-11.348716476042656	1.0986122886681098	4.48005683879219e-12	protein folding chaperone complex	2. protein folding chaperone complex	['GO:0101031', 'GO:0000502']	GO:0101031	0
3	0.8792295497282808	0.47057673141514583	1.2419805912626438	-10.027169382689793	0.6931471805599453	9.39356872968661e-11	eukaryotic translation initiation factor 3 complex	3. eukaryotic translation initiation factor 3 complex	['GO:0005852']	GO:0005852	0
4	0.7942849620183505	0.7175015351495518	1.0406658875677521	-5.925655249765277	2.1972245773362196	1.18671040496462e-06	peptidase complex	4. peptidase complex	['GO:1905368', 'GO:1905369', 'GO:0034709', 'GO:0017101', 'GO:0031597', 'GO:0005697', 'GO:0005643', 'GO:0005685']	GO:1905368	0
5	-1.0624621986430467	0.5124239640949608	1.5690025371857146	-5.8439384458999015	0.6931471805599453	1.43239090273936e-06	myelin sheath	5. myelin sheath	['GO:0043209']	GO:0043209	0
6	1.0247173984194027	0.22671311139577635	1.2008064165792245	-5.5110831887653395	0.6931471805599453	3.08259742458936e-06	endoplasmic reticulum protein-containing complex	6. endoplasmic reticulum protein-containing complex	['GO:0140534']	GO:0140534	0
7	0.7001119334088785	0.056447605628539343	1.5142831984964393	-5.5110831887653395	0.6931471805599453	3.08259742458936e-06	proteasome regulatory particle	7. proteasome regulatory particle	['GO:0005838']	GO:0005838	0
8	0.7304633250511985	-0.3554238339713616	1.5959041808235843	-5.36935661117573	0.6931471805599453	4.27211946577566e-06	proteasome accessory complex	8. proteasome accessory complex	['GO:0022624']	GO:0022624	0
9	0.10945315305561544	0.9087742773820927	1.715323090527537	-4.858562857558945	0.6931471805599453	1.38495971944125e-05	multi-eIF complex	9. multi-eIF complex	['GO:0043614']	GO:0043614	0
10	-1.0220072441712134	-0.5473162644688236	1.5299578773836484	-3.7299056353642226	0.6931471805599453	0.00018624917797635	rough endoplasmic reticulum	10. rough endoplasmic reticulum	['GO:0005791']	GO:0005791	0
11	-0.5296922110437858	-0.9707497087980623	1.4532287305764733	-3.366672868308014	1.0986122886681098	0.000429860096345223	melanosome	11. melanosome	['GO:0042470', 'GO:0048770']	GO:0042470	0
12	-0.05719133313115525	-1.1375687888137243	1.3099324448360692	-3.1682672731253616	1.0986122886681098	0.000678785766313871	endoplasmic reticulum lumen	12. endoplasmic reticulum lumen	['GO:0005788', 'GO:0005758']	GO:0005788	0
13	-0.9549702988791777	0.21023319127995085	1.5036641077714468	-3.1682672731253616	0.6931471805599453	0.000678785766313871	photoreceptor outer segment	13. photoreceptor outer segment	['GO:0001750']	GO:0001750	0
14	0.971565666221677	-0.15447512340289493	1.43896985546049	-3.095929160253474	1.0986122886681098	0.000801808839405143	TIM23 mitochondrial import inner membrane translocase comple...	14. TIM23 mitochondrial import inner membrane translocase comple...	['GO:0005744', 'GO:0030126']	GO:0005744	0
15	0.29915892049269566	-1.1156036114334629	1.4921129747753696	-3.081909758325372	0.6931471805599453	0.000828114218973156	fibrillar center	15. fibrillar center	['GO:0001650']	GO:0001650	0
16	-0.8263067149823655	0.8137861888037464	1.727313111672095	-2.958007301702349	1.6094379124341003	0.00110152078974693	photoreceptor disc membrane	16. photoreceptor disc membrane	['GO:0097381', 'GO:0005743', 'GO:0019866', 'GO:0030662']	GO:0097381	0
17	-0.6008575700391579	-0.5558804103602719	1.6276575230142851	-2.893462367251028	0.6931471805599453	0.00127801994852838	proteasome storage granule	17. proteasome storage granule	['GO:0034515']	GO:0034515	0
18	0.09980323076538222	0.5460197480368693	1.6261723693821146	-2.530977196580437	0.6931471805599453	0.0029445762400566	SMN-Sm protein complex	18. SMN-Sm protein complex	['GO:0034719']	GO:0034719	0
19	0.40655363099001096	0.0596455764713117	1.4984259346189903	-2.3771050263208116	0.6931471805599453	0.00419657485092656	proteasome regulatory particle, lid subcomplex	19. proteasome regulatory particle, lid subcomplex	['GO:0008541']	GO:0008541	0
20	-0.8401251158774502	-0.8503778890021066	1.4378109320343837	-2.1268452789607797	0.6931471805599453	0.00746714734394699	endoplasmic reticulum-Golgi intermediate compartment	20. endoplasmic reticulum-Golgi intermediate compartment	['GO:0005793']	GO:0005793	0
21	-1.0886367280461715	-0.24804253108049432	1.7646387134677965	-2.0154159708664183	0.6931471805599453	0.00965126030408643	photoreceptor cell cilium	21. photoreceptor cell cilium	['GO:0097733']	GO:0097733	0
