Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0051082	GO:0051082	unfolded protein binding	5.687e-20	0.000e+00	2.885e+00	1.302e-03
GO:0051082	GO:0051087	protein-folding chaperone binding	2.025e-06	0.000e+00	3.598e+00	2.523e-04
GO:0051082	GO:0045296	cadherin binding	5.048e-05	0.000e+00	4.549e+00	2.822e-05
GO:0051082	GO:0031369	translation initiation factor binding	2.440e-07	0.000e+00	4.355e+00	4.417e-05
GO:0051082	GO:0030276	clathrin binding	2.012e-03	0.000e+00	3.952e+00	1.117e-04
GO:0051082	GO:0001664	G protein-coupled receptor binding	3.098e-03	0.000e+00	3.900e+00	1.258e-04
GO:0051082	GO:0005179	hormone activity	4.211e-03	0.000e+00	3.653e+00	2.224e-04
GO:0043021	GO:0043021	ribonucleoprotein complex binding	6.886e-13	0.000e+00	3.102e+00	7.898e-04
GO:0043021	GO:0043022	ribosome binding	1.060e-08	0.000e+00	3.125e+00	7.499e-04
GO:0043021	GO:0001094	TFIID-class transcription factor complex binding	5.555e-04	0.000e+00	5.962e+00	1.092e-06
GO:0043021	GO:0070990	snRNP binding	8.241e-03	0.000e+00	6.109e+00	7.783e-07
GO:0003743	GO:0008135	translation factor activity, RNA binding	6.864e-11	0.000e+00	2.352e+00	4.446e-03
GO:0003743	GO:0003743	translation initiation factor activity	4.343e-12	0.000e+00	2.752e+00	1.771e-03
GO:0003743	GO:0090079	translation regulator activity, nucleic acid binding	5.933e-10	0.000e+00	2.351e+00	4.453e-03
GO:0003743	GO:0045182	translation regulator activity	4.409e-09	0.000e+00	2.346e+00	4.510e-03
GO:0030515	GO:0030515	snoRNA binding	4.736e-12	0.000e+00	4.233e+00	5.844e-05
GO:0030515	GO:0034511	U3 snoRNA binding	3.409e-04	0.000e+00	4.995e+00	1.011e-05
GO:0030515	GO:0003729	mRNA binding	3.263e-10	0.000e+00	2.013e+00	9.698e-03
GO:0030515	GO:0000049	tRNA binding	5.256e-04	0.000e+00	2.488e+00	3.249e-03
GO:0030515	GO:0017069	snRNA binding	3.912e-04	0.000e+00	3.490e+00	3.236e-04
GO:0030515	GO:0030620	U2 snRNA binding	1.832e-03	0.000e+00	4.997e+00	1.008e-05
GO:0044183	GO:0044183	protein folding chaperone	5.933e-10	0.000e+00	3.054e+00	8.823e-04
GO:0004812	GO:0140101	catalytic activity, acting on a tRNA	5.015e-05	0.000e+00	1.740e+00	1.818e-02
GO:0004812	GO:0004812	aminoacyl-tRNA ligase activity	2.025e-06	0.000e+00	1.916e+00	1.214e-02
GO:0004812	GO:0140098	catalytic activity, acting on RNA	8.504e-04	0.000e+00	1.522e+00	3.004e-02
GO:0004812	GO:0016875	ligase activity, forming carbon-oxygen bonds	2.025e-06	0.000e+00	1.916e+00	1.214e-02
GO:0004812	GO:0016874	ligase activity	3.912e-04	0.000e+00	1.441e+00	3.626e-02
GO:0004812	GO:0002161	aminoacyl-tRNA editing activity	5.970e-04	0.000e+00	2.983e+00	1.041e-03
GO:0009881	GO:0009881	photoreceptor activity	5.207e-08	0.000e+00	3.792e+00	1.614e-04
GO:0009881	GO:0008020	G protein-coupled photoreceptor activity	1.275e-07	0.000e+00	5.705e+00	1.973e-06
GO:0140104	GO:0140104	molecular carrier activity	1.273e-03	0.000e+00	3.209e+00	6.187e-04
GO:0043531	GO:0043531	ADP binding	1.273e-03	0.000e+00	3.530e+00	2.949e-04
GO:0140318	GO:0140318	protein transporter activity	6.008e-05	0.000e+00	3.150e+00	7.078e-04
GO:0140318	GO:0008320	protein transmembrane transporter activity	9.947e-03	0.000e+00	3.151e+00	7.061e-04
GO:0060590	GO:0060590	ATPase regulator activity	5.826e-03	0.000e+00	3.683e+00	2.076e-04
