Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0022836	GO:0022836	gated channel activity	6.170e-26	0.000e+00	2.763e+00	1.727e-03
GO:0022836	GO:0022839	monoatomic ion gated channel activity	2.387e-24	0.000e+00	2.765e+00	1.718e-03
GO:0022836	GO:0015276	ligand-gated monoatomic ion channel activity	1.777e-13	0.000e+00	3.183e+00	6.561e-04
GO:0022836	GO:0022834	ligand-gated channel activity	1.777e-13	0.000e+00	3.183e+00	6.562e-04
GO:0022836	GO:0005230	extracellular ligand-gated monoatomic ion channel activity	1.274e-07	0.000e+00	3.456e+00	3.500e-04
GO:0022836	GO:0005231	excitatory extracellular ligand-gated monoatomic ion channel activity	1.068e-09	0.000e+00	4.098e+00	7.977e-05
GO:0022836	GO:0005234	extracellularly glutamate-gated ion channel activity	3.263e-07	0.000e+00	6.721e+00	1.901e-07
GO:0022836	GO:0005217	intracellular ligand-gated monoatomic ion channel activity	4.265e-03	0.000e+00	4.355e+00	4.417e-05
GO:0022836	GO:0005237	inhibitory extracellular ligand-gated monoatomic ion channel activity	9.233e-03	0.000e+00	5.173e+00	6.713e-06
GO:0022836	GO:0099094	ligand-gated monoatomic cation channel activity	3.228e-14	0.000e+00	3.731e+00	1.856e-04
GO:0022836	GO:0022848	acetylcholine-gated monoatomic cation-selective channel activity	2.708e-03	0.000e+00	4.284e+00	5.205e-05
GO:0022836	GO:0099604	ligand-gated calcium channel activity	6.444e-03	0.000e+00	4.391e+00	4.061e-05
GO:0022836	GO:0022843	voltage-gated monoatomic cation channel activity	1.645e-15	0.000e+00	3.490e+00	3.235e-04
GO:0022836	GO:0005244	voltage-gated monoatomic ion channel activity	9.684e-15	0.000e+00	3.122e+00	7.548e-04
GO:0022836	GO:0022832	voltage-gated channel activity	9.684e-15	0.000e+00	3.117e+00	7.633e-04
GO:0022836	GO:0015271	outward rectifier potassium channel activity	7.440e-05	0.000e+00	5.857e+00	1.391e-06
GO:0022836	GO:0005227	calcium activated cation channel activity	3.273e-05	0.000e+00	4.091e+00	8.109e-05
GO:0022836	GO:0015269	calcium-activated potassium channel activity	1.196e-03	0.000e+00	4.454e+00	3.519e-05
GO:0022836	GO:0005261	monoatomic cation channel activity	1.417e-22	0.000e+00	2.503e+00	3.142e-03
GO:0022836	GO:0005216	monoatomic ion channel activity	1.015e-21	0.000e+00	2.261e+00	5.486e-03
GO:0022836	GO:0015267	channel activity	1.289e-21	0.000e+00	2.200e+00	6.313e-03
GO:0022836	GO:0022803	passive transmembrane transporter activity	1.289e-21	0.000e+00	2.200e+00	6.313e-03
GO:0022836	GO:0005267	potassium channel activity	1.072e-14	0.000e+00	3.284e+00	5.196e-04
GO:0022836	GO:0005262	calcium channel activity	8.713e-05	0.000e+00	3.466e+00	3.420e-04
