dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	0.5212617289391823	0.9543364495770821	1.0162029030610407	-25.209747813241044	3.6635616461296463	6.16953151129939e-26	gated channel activity	1. gated channel activity	['GO:0022836', 'GO:0022839', 'GO:0015276', 'GO:0022834', 'GO:0005230', 'GO:0005231', 'GO:0005234', 'GO:0005217', 'GO:0005237', 'GO:0099094', 'GO:0022848', 'GO:0099604', 'GO:0022843', 'GO:0005244', 'GO:0022832', 'GO:0015271', 'GO:0005227', 'GO:0015269', 'GO:0005261', 'GO:0005216', 'GO:0015267', 'GO:0022803', 'GO:0005267', 'GO:0005262', 'GO:0015085', 'GO:0005245', 'GO:0005272', 'GO:0015081', 'GO:0005248', 'GO:0015280', 'GO:0015079', 'GO:0005249', 'GO:0015108', 'GO:0005254', 'GO:0043225', 'GO:0005253', 'GO:0005229', 'GO:0061778']	GO:0022836	0
2	1.0371118895371747	0.3041113491358811	1.4130047084206911	-18.65601291961827	3.258096538021482	2.20793904912199e-19	neuropeptide receptor activity	2. neuropeptide receptor activity	['GO:0008528', 'GO:0008188', 'GO:0001653', 'GO:0004983', 'GO:0005000', 'GO:0035013', 'GO:0004948', 'GO:0097642', 'GO:0004993', 'GO:0099589', 'GO:0030594', 'GO:0022824', 'GO:0022835', 'GO:0099528', 'GO:0005007', 'GO:0004714', 'GO:0099529', 'GO:0098960', 'GO:1904315', 'GO:0099583', 'GO:0008066', 'GO:0004970', 'GO:0015277', 'GO:0009881', 'GO:0008020']	GO:0008188	0
3	0.026327610438957805	0.4933251108367312	1.7825850908767262	-8.679060512285663	0.6931471805599453	2.09382069367427e-09	neurotransmitter binding	3. neurotransmitter binding	['GO:0042165']	GO:0042165	0
4	-0.3806878452756041	0.90033545426822	1.3497205685810676	-8.361941680632176	2.0794415416798357	4.3456857642825e-09	peptide binding	4. peptide binding	['GO:0033218', 'GO:0042277', 'GO:0017046', 'GO:0042923', 'GO:0016595', 'GO:0016594', 'GO:0016597']	GO:0042277	0
5	-0.03766627823979236	0.9263341540766983	1.3521457712044684	-6.774230049711229	0.6931471805599453	1.68178296944662e-07	calcium-dependent phospholipid binding	5. calcium-dependent phospholipid binding	['GO:0005544']	GO:0005544	0
6	0.5990114037626492	0.14840794990796927	1.0698509352641898	-6.302501891449103	1.3862943611198906	4.98308285722341e-07	cytoskeletal motor activity	6. cytoskeletal motor activity	['GO:0003774', 'GO:0003777', 'GO:0008569']	GO:0003774	0
7	0.48993272542217914	-0.48740877175599373	1.3492536231099794	-5.730552793054155	1.3862943611198906	1.85971848117401e-06	NAD+ ADP-ribosyltransferase activity	7. NAD+ ADP-ribosyltransferase activity	['GO:0016763', 'GO:0003950', 'GO:1990404']	GO:0003950	0
8	-0.16259534533766204	-0.1661288551056947	1.492061273466208	-5.255046855668948	0.6931471805599453	5.55844284459621e-06	hormone binding	8. hormone binding	['GO:0042562']	GO:0042562	0
9	-0.675014595843987	0.7111396450864284	1.3610650275951492	-4.620505543402803	2.995732273553991	2.39604216609281e-05	G protein-coupled receptor binding	9. G protein-coupled receptor binding	['GO:0001664', 'GO:0031628', 'GO:0031690', 'GO:0042043', 'GO:0015631', 'GO:0008017', 'GO:0005516', 'GO:0051015', 'GO:0030165', 'GO:0097110', 'GO:0051018', 'GO:0001965', 'GO:0045503', 'GO:0051959', 'GO:0008179', 'GO:0031681', 'GO:0045504', 'GO:0050839', 'GO:0003779']	GO:0001664	0
10	-0.9621299818181177	0.3578568873371774	1.1881937043970972	-4.578682334830851	1.0986122886681098	2.63826043869071e-05	NAD+ binding	10. NAD+ binding	['GO:0051287', 'GO:0070403']	GO:0070403	0
