Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0140097	GO:0140097	catalytic activity, acting on DNA	1.400e-17	0.000e+00	1.802e+00	1.576e-02
GO:0140097	GO:0034061	DNA polymerase activity	6.503e-07	0.000e+00	2.327e+00	4.712e-03
GO:0140097	GO:0003887	DNA-directed DNA polymerase activity	1.521e-06	0.000e+00	2.558e+00	2.769e-03
GO:0140097	GO:0008094	ATP-dependent activity, acting on DNA	3.706e-14	0.000e+00	2.406e+00	3.928e-03
GO:0140097	GO:0003678	DNA helicase activity	1.014e-12	0.000e+00	2.811e+00	1.546e-03
GO:0140097	GO:0004386	helicase activity	5.749e-08	0.000e+00	2.173e+00	6.710e-03
GO:0140097	GO:0017116	single-stranded DNA helicase activity	5.534e-10	0.000e+00	4.803e+00	1.574e-05
GO:0140097	GO:0043138	3'-5' DNA helicase activity	4.036e-07	0.000e+00	4.112e+00	7.734e-05
GO:0140097	GO:0008574	plus-end-directed microtubule motor activity	8.375e-04	0.000e+00	5.344e+00	4.532e-06
GO:0140097	GO:0015450	protein-transporting ATPase activity	8.449e-03	0.000e+00	3.524e+00	2.991e-04
GO:0140097	GO:0140318	protein transporter activity	4.937e-03	0.000e+00	3.150e+00	7.078e-04
GO:0003729	GO:0003729	mRNA binding	7.385e-07	0.000e+00	2.013e+00	9.698e-03
GO:0003729	GO:0048027	mRNA 5'-UTR binding	5.950e-04	0.000e+00	4.339e+00	4.581e-05
GO:0003729	GO:0017069	snRNA binding	4.937e-03	0.000e+00	3.490e+00	3.236e-04
GO:0003729	GO:0030515	snoRNA binding	9.406e-04	0.000e+00	4.233e+00	5.844e-05
GO:0003729	GO:0070717	poly-purine tract binding	2.310e-03	0.000e+00	4.566e+00	2.720e-05
GO:0003729	GO:0008143	poly(A) binding	8.449e-03	0.000e+00	4.583e+00	2.614e-05
GO:0001228	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	6.437e-05	0.000e+00	4.028e+00	9.372e-05
GO:0001228	GO:0001216	DNA-binding transcription activator activity	6.740e-05	0.000e+00	3.809e+00	1.552e-04
GO:0001228	GO:0003714	transcription corepressor activity	4.937e-03	0.000e+00	3.813e+00	1.538e-04
