dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	0.685847666516778	0.5956394397097514	1.3597127536681144	-31.041378490236944	2.1972245773362196	9.09120623225722e-32	cilium movement	1. cilium movement	['GO:0003341', 'GO:0060294', 'GO:0003351', 'GO:0099111', 'GO:0006858', 'GO:0035082', 'GO:0001578', 'GO:0007288']	GO:0003341	0
2	0.23099692954259624	0.9635837869742174	1.2783520413558482	-20.83536302098149	1.6094379124341003	1.46095547067703e-21	cilium organization	2. cilium organization	['GO:0044782', 'GO:0060271', 'GO:0044458', 'GO:0120316']	GO:0044782	0
3	0.17652402996080313	-0.016069922377729008	1.5155356578992851	-18.618720808721584	1.6094379124341003	2.40590896963906e-19	cilium-dependent cell motility	3. cilium-dependent cell motility	['GO:0001539', 'GO:0060285', 'GO:0030317', 'GO:0097722']	GO:0060285	0
4	-0.10238643637442792	0.9776011044143508	1.4507861011511318	-15.416781869138028	1.3862943611198906	3.83017071032863e-16	axonemal dynein complex assembly	4. axonemal dynein complex assembly	['GO:0070286', 'GO:0036158', 'GO:0036159']	GO:0070286	0
5	0.9769633794653236	0.053810398617267025	1.5361839389742147	-7.342308609531529	2.8903717578961645	4.54664860614231e-08	central nervous system neuron differentiation	5. central nervous system neuron differentiation	['GO:0021953', 'GO:0021879', 'GO:0021872', 'GO:0021515', 'GO:0003310', 'GO:0030916', 'GO:0035881', 'GO:0030900', 'GO:0048839', 'GO:0021510', 'GO:0043583', 'GO:0021536', 'GO:0048663', 'GO:0048665', 'GO:0042472', 'GO:0042471', 'GO:0060042']	GO:0021953	0
6	-0.7721043177527677	-0.5940081272578069	1.5781597701276817	-5.998123471242019	1.3862943611198906	1.0043302155507e-06	regulation of cilium movement	6. regulation of cilium movement	['GO:0060632', 'GO:0003352', 'GO:0003356']	GO:0003352	0
7	0.5347043556706547	-0.8109627490627463	0.8892570351134134	-5.664622590799964	1.0986122886681098	2.16459877932192e-06	potassium ion transport	7. potassium ion transport	['GO:0006813', 'GO:0071805']	GO:0006813	0
8	-0.7621452869028117	0.6878588287251692	1.4313567054487137	-5.247498867973039	1.791759469228055	5.65589231345565e-06	sensory perception of sound	8. sensory perception of sound	['GO:0050954', 'GO:0007605', 'GO:0090660', 'GO:0007619', 'GO:0008049']	GO:0007605	0
9	-1.033155398668214	0.06843643636613904	1.781033159528669	-4.1409800568762805	1.0986122886681098	7.22802994488026e-05	mating	9. mating	['GO:0007618', 'GO:0007617']	GO:0007618	0
10	-0.05919201163462047	-0.9489423190228021	1.6485907998205362	-3.0830054617853424	1.3862943611198906	0.000826027561202968	regulation of heart rate by cardiac conduction	10. regulation of heart rate by cardiac conduction	['GO:0001508', 'GO:0086091', 'GO:0042391']	GO:0086091	0
11	-0.45713380767468353	-0.8529722315193677	1.4376378069391633	-3.033559728484346	1.6094379124341003	0.000925636073713441	regulation of cation channel activity	11. regulation of cation channel activity	['GO:2001257', 'GO:2001258', 'GO:0034765', 'GO:0032412']	GO:2001257	0
12	0.9877993135170838	-0.308339838340087	1.8411119279535582	-2.4457351033007853	1.0986122886681098	0.00358314923644333	endocrine system development	12. endocrine system development	['GO:0035270', 'GO:0021761']	GO:0035270	0
13	-0.4067184156657141	0.18436519277364377	1.2110402769493152	-2.1893879322130627	0.6931471805599453	0.006465648156907	homophilic cell adhesion via plasma membrane adhesion molecu...	13. homophilic cell adhesion via plasma membrane adhesion molecu...	['GO:0007156']	GO:0007156	0
