dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	-0.49273937533563406	0.7402361612963098	1.5286331454118087	-14.731870793059368	1.0986122886681098	1.85408314960072e-15	condensed chromosome	1. condensed chromosome	['GO:0000793', 'GO:0000794']	GO:0000793	0
2	0.9979794822770702	0.016072936018316514	1.2231693824290628	-9.05338592553191	1.3862943611198906	8.84329422118744e-10	chromosome, centromeric region	2. chromosome, centromeric region	['GO:0098687', 'GO:0000775', 'GO:0000779']	GO:0000775	0
3	0.4386440252525221	0.37490789310162026	1.5809854424877445	-8.882871475265748	1.0986122886681098	1.30956941850281e-09	spindle midzone	3. spindle midzone	['GO:0051233', 'GO:1990023']	GO:0051233	0
4	-0.2774894771566904	0.9930950872036381	1.2399862572844953	-8.713941547323564	1.3862943611198906	1.93222836250134e-09	spindle	4. spindle	['GO:0005819', 'GO:0072686', 'GO:0072687']	GO:0005819	0
5	0.08194490434661283	1.0065161477434241	1.2535083655501653	-7.720043570084985	1.3862943611198906	1.90526956443835e-08	kinetochore	5. kinetochore	['GO:0005874', 'GO:0000776', 'GO:0005876']	GO:0000776	0
6	0.3961021184534712	-0.4445598604207876	1.3326504535530481	-7.190344560472737	0.6931471805599453	6.45142183156576e-08	spindle pole	6. spindle pole	['GO:0000922']	GO:0000922	0
7	-0.7112384591237618	-0.6733165892200731	1.5733420605060222	-7.043688430872831	0.6931471805599453	9.04297997494634e-08	outer kinetochore	7. outer kinetochore	['GO:0000940']	GO:0000940	0
8	0.8542738679604527	0.6182334121976713	1.7395566146346944	-5.164019816702674	1.3862943611198906	6.85456948582411e-06	septate junction	8. septate junction	['GO:0005918', 'GO:0043296', 'GO:0070160']	GO:0005918	0
9	-0.44417564019415745	-0.9211390464227353	1.3552571473591375	-3.9401606807495324	1.0986122886681098	0.000114772890493203	kinesin complex	9. kinesin complex	['GO:0005875', 'GO:0005871']	GO:0005871	0
10	0.30755074176166725	-0.9747644050509235	1.7021764334450147	-3.6639381001494122	0.6931471805599453	0.000216801308899658	myofilament	10. myofilament	['GO:0036379']	GO:0036379	0
11	-0.168199043470926	-0.062430277970299895	1.4290199582478034	-3.3159901247622723	0.6931471805599453	0.000483069786233542	replication fork	11. replication fork	['GO:0005657']	GO:0005657	0
12	-0.9282416829152096	0.30283093986879955	1.3801804476824446	-2.934452071720655	0.6931471805599453	0.00116291488197748	midbody	12. midbody	['GO:0030496']	GO:0030496	0
13	-0.9400623655094994	-0.4143771261327269	1.1287438312639282	-2.370260025863669	0.6931471805599453	0.00426324188575498	myosin complex	13. myosin complex	['GO:0016459']	GO:0016459	0
14	0.885650903654082	-0.5613052722122339	1.5186141246551714	-2.043566885838828	0.6931471805599453	0.00904551116789063	intercellular bridge	14. intercellular bridge	['GO:0045171']	GO:0045171	0
