dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	0.32319028486758183	0.5640991496662239	1.18551299820134	-9.484090073067376	1.0986122886681098	3.28027252909357e-10	microtubule binding	1. microtubule binding	['GO:0015631', 'GO:0008017']	GO:0008017	0
2	-0.16411430433652935	0.9515715640763353	1.3025202097477282	-5.023453149321685	1.0986122886681098	9.47429385469445e-06	DNA secondary structure binding	2. DNA secondary structure binding	['GO:0000217', 'GO:0000400']	GO:0000217	0
3	-0.41967604899264066	-0.12337405453064385	0.5890880674598169	-4.20361637507213	1.6094379124341003	6.25725169944003e-05	catalytic activity, acting on DNA	3. catalytic activity, acting on DNA	['GO:0140097', 'GO:0004536', 'GO:0016888', 'GO:0004520']	GO:0140097	0
4	-0.9082294448779868	-0.5635807553628045	1.5774275354095155	-3.4468356703838277	2.6390573296152584	0.000357408049672538	oxidoreductase activity, acting on paired donors, with incor...	4. oxidoreductase activity, acting on paired donors, with incor...	['GO:0016713', 'GO:0018685', 'GO:0070576', 'GO:0008401', 'GO:0062183', 'GO:0062181', 'GO:0062179', 'GO:0030343', 'GO:0070643', 'GO:0008390', 'GO:0050649', 'GO:0101020', 'GO:0101021']	GO:0016713	0
5	0.11513064496972608	1.0628029679906732	1.1133693541989984	-3.1874959084456185	0.6931471805599453	0.000649387749528169	single-stranded DNA binding	5. single-stranded DNA binding	['GO:0003697']	GO:0003697	0
6	1.0162707814686176	0.13447800268841115	1.0698509352641898	-3.1874959084456185	1.3862943611198906	0.000649387749528169	cytoskeletal motor activity	6. cytoskeletal motor activity	['GO:0003774', 'GO:0003777', 'GO:0008574']	GO:0003774	0
7	-0.1453881210757892	-1.0337736738571761	1.8590683928105791	-2.864845629425999	0.6931471805599453	0.00136506826576616	thromboxane-A synthase activity	7. thromboxane-A synthase activity	['GO:0004796']	GO:0004796	0
8	0.2079578959395642	-0.8363010528759272	0.3985130476770727	-2.662432582913926	0.6931471805599453	0.00217554172493312	lyase activity	8. lyase activity	['GO:0016829']	GO:0016829	0
9	0.9579856598560437	-0.3142264133523776	1.6812083103565159	-2.662432582913926	0.6931471805599453	0.00217554172493312	structural constituent of muscle	9. structural constituent of muscle	['GO:0008307']	GO:0008307	0
10	0.2221341808672096	-0.2628358318640889	1.3261131724728747	-2.5748118849557406	0.6931471805599453	0.00266187780488254	glutathione transferase activity	10. glutathione transferase activity	['GO:0004364']	GO:0004364	0
11	-0.735398402395482	0.49632858424041876	1.6142668192148655	-2.4209883613888836	0.6931471805599453	0.00379325150331382	glutathione binding	11. glutathione binding	['GO:0043295']	GO:0043295	0
12	0.7586998753183588	0.604201520042473	1.947136888585231	-2.32424117408587	0.6931471805599453	0.0047397870048374	oligopeptide binding	12. oligopeptide binding	['GO:1900750']	GO:1900750	0
13	-0.4895497635737953	-0.6761496225443968	1.77930453296255	-2.249380017480651	1.3862943611198906	0.00563144675862529	caffeine oxidase activity	13. caffeine oxidase activity	['GO:0033695', 'GO:0034875', 'GO:0016725']	GO:0034875	0
14	-1.0356285276861543	-0.19448623629099374	2.1279648286148696	-2.2051868772279457	1.9459101490553132	0.00623466499670753	quinine 3-monooxygenase activity	14. quinine 3-monooxygenase activity	['GO:0050591', 'GO:0062186', 'GO:0102320', 'GO:0062188', 'GO:0062187', 'GO:0062189']	GO:0050591	0
15	-0.44895385688567685	0.9508595217299018	1.1564758664959045	-2.1668455112099565	0.6931471805599453	0.00681011567487703	damaged DNA binding	15. damaged DNA binding	['GO:0003684']	GO:0003684	0
16	0.7455691465369536	-0.7596136697560294	1.3933079821426244	-2.134454754457157	1.0986122886681098	0.00733745153263112	DNA-binding transcription activator activity, RNA polymerase...	16. DNA-binding transcription activator activity, RNA polymerase...	['GO:0001228', 'GO:0001216']	GO:0001228	0
