Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0022836	GO:0022836	gated channel activity	6.155e-26	0.000e+00	2.763e+00	1.727e-03
GO:0022836	GO:0022839	monoatomic ion gated channel activity	2.382e-24	0.000e+00	2.765e+00	1.718e-03
GO:0022836	GO:0015276	ligand-gated monoatomic ion channel activity	1.773e-13	0.000e+00	3.183e+00	6.561e-04
GO:0022836	GO:0022834	ligand-gated channel activity	1.773e-13	0.000e+00	3.183e+00	6.562e-04
GO:0022836	GO:0005230	extracellular ligand-gated monoatomic ion channel activity	1.271e-07	0.000e+00	3.456e+00	3.500e-04
GO:0022836	GO:0005231	excitatory extracellular ligand-gated monoatomic ion channel activity	1.066e-09	0.000e+00	4.098e+00	7.977e-05
GO:0022836	GO:0005234	extracellularly glutamate-gated ion channel activity	3.256e-07	0.000e+00	6.721e+00	1.901e-07
GO:0022836	GO:0005217	intracellular ligand-gated monoatomic ion channel activity	4.256e-03	0.000e+00	4.355e+00	4.417e-05
GO:0022836	GO:0005237	inhibitory extracellular ligand-gated monoatomic ion channel activity	9.212e-03	0.000e+00	5.173e+00	6.713e-06
GO:0022836	GO:0099094	ligand-gated monoatomic cation channel activity	3.221e-14	0.000e+00	3.731e+00	1.856e-04
GO:0022836	GO:0022848	acetylcholine-gated monoatomic cation-selective channel activity	2.702e-03	0.000e+00	4.284e+00	5.205e-05
GO:0022836	GO:0099604	ligand-gated calcium channel activity	6.429e-03	0.000e+00	4.391e+00	4.061e-05
GO:0022836	GO:0022843	voltage-gated monoatomic cation channel activity	1.641e-15	0.000e+00	3.490e+00	3.235e-04
GO:0022836	GO:0005244	voltage-gated monoatomic ion channel activity	9.661e-15	0.000e+00	3.122e+00	7.548e-04
GO:0022836	GO:0022832	voltage-gated channel activity	9.661e-15	0.000e+00	3.117e+00	7.633e-04
GO:0022836	GO:0015271	outward rectifier potassium channel activity	7.423e-05	0.000e+00	5.857e+00	1.391e-06
GO:0022836	GO:0005227	calcium activated cation channel activity	3.265e-05	0.000e+00	4.091e+00	8.109e-05
GO:0022836	GO:0015269	calcium-activated potassium channel activity	1.193e-03	0.000e+00	4.454e+00	3.519e-05
