Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0031253	GO:0031253	cell projection membrane	1.230e-12	0.000e+00	3.772e+00	1.689e-04
GO:0031253	GO:0060170	ciliary membrane	1.689e-03	0.000e+00	4.249e+00	5.640e-05
GO:0031253	GO:0032589	neuron projection membrane	3.193e-11	0.000e+00	4.899e+00	1.261e-05
GO:0031253	GO:0031256	leading edge membrane	1.552e-08	0.000e+00	4.144e+00	7.179e-05
GO:0031253	GO:0032591	dendritic spine membrane	1.280e-04	0.000e+00	5.182e+00	6.580e-06
GO:0031253	GO:0032590	dendrite membrane	1.405e-03	0.000e+00	5.444e+00	3.601e-06
GO:0031253	GO:0030673	axolemma	2.290e-03	0.000e+00	5.922e+00	1.198e-06
GO:0097060	GO:0097060	synaptic membrane	8.120e-18	0.000e+00	2.921e+00	1.201e-03
GO:0097060	GO:0045211	postsynaptic membrane	2.157e-17	0.000e+00	3.046e+00	8.999e-04
GO:0097060	GO:0009925	basal plasma membrane	8.167e-03	0.000e+00	4.828e+00	1.485e-05
GO:0097060	GO:0042734	presynaptic membrane	1.702e-10	0.000e+00	4.614e+00	2.432e-05
GO:0097060	GO:0099634	postsynaptic specialization membrane	1.696e-07	0.000e+00	4.564e+00	2.729e-05
GO:0097060	GO:0098839	postsynaptic density membrane	3.605e-06	0.000e+00	4.634e+00	2.325e-05
GO:0150034	GO:0150034	distal axon	3.562e-07	0.000e+00	6.583e+00	2.610e-07
GO:0031252	GO:0031252	cell leading edge	1.501e-03	0.000e+00	4.930e+00	1.176e-05
GO:0034702	GO:0034702	monoatomic ion channel complex	4.718e-22	0.000e+00	3.163e+00	6.863e-04
GO:0034702	GO:0034703	cation channel complex	5.432e-20	0.000e+00	3.334e+00	4.639e-04
GO:0034702	GO:0034706	sodium channel complex	2.948e-10	0.000e+00	3.906e+00	1.242e-04
GO:0034702	GO:0034704	calcium channel complex	4.279e-03	0.000e+00	3.767e+00	1.708e-04
GO:0034702	GO:0034707	chloride channel complex	8.869e-03	0.000e+00	3.720e+00	1.907e-04
GO:0034702	GO:1902495	transmembrane transporter complex	2.327e-17	0.000e+00	2.247e+00	5.657e-03
GO:0034702	GO:1990351	transporter complex	2.121e-15	0.000e+00	2.242e+00	5.723e-03
GO:0034702	GO:0034705	potassium channel complex	2.063e-10	0.000e+00	3.809e+00	1.554e-04
GO:0034702	GO:0008076	voltage-gated potassium channel complex	4.248e-08	0.000e+00	3.821e+00	1.511e-04
GO:0045178	GO:0045178	basal part of cell	7.073e-03	0.000e+00	5.495e+00	3.198e-06
GO:0005874	GO:0005874	microtubule	5.973e-04	0.000e+00	2.729e+00	1.867e-03
GO:0031514	GO:0031514	motile cilium	2.010e-17	0.000e+00	3.563e+00	2.735e-04
GO:0031514	GO:0097729	9+2 motile cilium	1.216e-10	0.000e+00	4.713e+00	1.937e-05
GO:0031514	GO:0036126	sperm flagellum	4.941e-09	0.000e+00	4.860e+00	1.379e-05
GO:0031514	GO:0097386	glial cell projection	6.233e-03	0.000e+00	5.324e+00	4.737e-06
GO:0031514	GO:0097730	non-motile cilium	6.625e-09	0.000e+00	4.704e+00	1.976e-05
GO:0031514	GO:0097731	9+0 non-motile cilium	1.180e-04	0.000e+00	5.419e+00	3.808e-06
GO:0031514	GO:0097733	photoreceptor cell cilium	1.851e-04	0.000e+00	5.839e+00	1.447e-06
GO:0031514	GO:0098858	actin-based cell projection	1.265e-08	0.000e+00	3.951e+00	1.119e-04
GO:0031514	GO:0030175	filopodium	1.545e-04	0.000e+00	4.203e+00	6.267e-05
GO:0031514	GO:0005902	microvillus	8.560e-04	0.000e+00	4.479e+00	3.322e-05
GO:0031514	GO:0032420	stereocilium	8.239e-05	0.000e+00	4.805e+00	1.568e-05
