dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
1	0.04580640442000867	0.3544915982689291	1.2110402769493152	-15.061787646666371	1.9459101490553132	8.67385890496886e-16	homophilic cell adhesion via plasma membrane adhesion molecu...	1. homophilic cell adhesion via plasma membrane adhesion molecu...	['GO:0098742', 'GO:0007156', 'GO:0007157', 'GO:0007158', 'GO:0061343', 'GO:0060710']	GO:0007156	0
2	-0.35672084439540974	-0.9691248439516397	1.319932370169811	-13.33273679203119	1.9459101490553132	4.64796884094783e-14	neuropeptide signaling pathway	2. neuropeptide signaling pathway	['GO:0007218', 'GO:0007188', 'GO:0007187', 'GO:0007200', 'GO:0007193', 'GO:0007189']	GO:0007218	0
3	-0.23206652381583454	0.1719210581665648	1.3597127536681144	-12.58778123620592	1.9459101490553132	2.58356126021218e-13	cilium movement	3. cilium movement	['GO:0007018', 'GO:0003341', 'GO:0060294', 'GO:0035721', 'GO:0001578', 'GO:0035082']	GO:0003341	0
4	-1.2643705784108363	0.03530363208993969	1.4286698233106194	-11.78294388090861	3.7612001156935624	1.64837537915473e-12	sensory perception of mechanical stimulus	4. sensory perception of mechanical stimulus	['GO:0050954', 'GO:0007605', 'GO:0019226', 'GO:0050886', 'GO:0007591', 'GO:0045494', 'GO:0007585', 'GO:0001964', 'GO:0050905', 'GO:0060384', 'GO:0003016', 'GO:0007612', 'GO:0008306', 'GO:0007613', 'GO:0072375', 'GO:0001503', 'GO:0043931', 'GO:0003015', 'GO:0042310', 'GO:0099565', 'GO:0007606', 'GO:0006936', 'GO:0003012', 'GO:0007608', 'GO:0019233', 'GO:0050953', 'GO:0007601', 'GO:0030431', 'GO:0050802', 'GO:0033555', 'GO:0042596', 'GO:0048265', 'GO:0010092', 'GO:0009954', 'GO:0021871', 'GO:0010160', 'GO:0071910', 'GO:0035812', 'GO:0007588', 'GO:0003014', 'GO:0070293', 'GO:0035809']	GO:0050954	0
5	-0.17754084602226824	-1.053023818141015	1.2912322611776312	-11.660671818193123	2.0794415416798357	2.18437995115641e-12	second-messenger-mediated signaling	5. second-messenger-mediated signaling	['GO:0019932', 'GO:0019722', 'GO:0070371', 'GO:0010737', 'GO:0035584', 'GO:0019935', 'GO:0019933']	GO:0019932	0
6	1.5008878256383433	-0.25182187676727635	1.5433012685882128	-11.448414036339754	3.1354942159291497	3.56111471281493e-12	inner ear development	6. inner ear development	['GO:0048839', 'GO:0072073', 'GO:0008544', 'GO:0021537', 'GO:0030902', 'GO:0021543', 'GO:0021987', 'GO:0022037', 'GO:0021536', 'GO:0090102', 'GO:0060711', 'GO:0021984', 'GO:0071698', 'GO:0071696', 'GO:0021548', 'GO:0030900', 'GO:0001822', 'GO:0021675', 'GO:0021545', 'GO:0060037', 'GO:0007424', 'GO:0048486']	GO:0048839	0
7	0.7155427686036616	-0.6698522589136161	1.4889707396936829	-11.063997036866047	3.091042453358316	8.62984435775835e-12	adult behavior	7. adult behavior	['GO:0030534', 'GO:0008344', 'GO:0042048', 'GO:0007635', 'GO:0007632', 'GO:0002209', 'GO:0002118', 'GO:0007628', 'GO:0040040', 'GO:0007625', 'GO:0007631', 'GO:0042755', 'GO:0042745', 'GO:0007622', 'GO:0048512', 'GO:0048511', 'GO:0022410', 'GO:0008345', 'GO:0030537', 'GO:0090659', 'GO:0036269']	GO:0030534	0
8	-0.8846236097178637	-0.74547946496122	1.2907702934086687	-10.90158509337237	3.2188758248682006	1.25433894521565e-11	regulation of postsynaptic membrane potential	8. regulation of postsynaptic membrane potential	['GO:0060078', 'GO:0060079', 'GO:0060080', 'GO:0030322', 'GO:0042445', 'GO:0009914', 'GO:0050803', 'GO:0008207', 'GO:0016486', 'GO:0007204', 'GO:0010524', 'GO:0060402', 'GO:0035150', 'GO:0097746', 'GO:0035151', 'GO:0035152', 'GO:0008217', 'GO:0003073', 'GO:0001508', 'GO:0019228', 'GO:0008291', 'GO:1900619', 'GO:0042133', 'GO:0042136']	GO:0060078	0
9	1.3873984579196466	-0.30273765920472845	1.7228531235371538	-10.61383407866383	2.1972245773362196	2.43313340526525e-11	ear development	9. ear development	['GO:0043583', 'GO:0060348', 'GO:0021510', 'GO:0001656', 'GO:0001892', 'GO:0001823', 'GO:0021983', 'GO:0030879']	GO:0043583	0
10	-0.5124045774969446	-1.7583937194585653	1.410618400407593	-10.46602057136748	2.995732273553991	3.41963244246256e-11	positive regulation of monoatomic ion transport	10. positive regulation of monoatomic ion transport	['GO:0043270', 'GO:0034767', 'GO:1904064', 'GO:0034764', 'GO:2001259', 'GO:0043268', 'GO:0043266', 'GO:1901381', 'GO:0051928', 'GO:1904427', 'GO:0051924', 'GO:1903169', 'GO:1901385', 'GO:0042531', 'GO:0042509', 'GO:0032414', 'GO:0032411', 'GO:0032892', 'GO:0014048']	GO:0043270	0
