Cluster representative	Cluster member	Cluster member description	Member P-value	Member user defined value	Member IC	Member frequency
GO:0042391	GO:0042391	regulation of membrane potential	4.787e-06	0.000e+00	3.475e+00	3.347e-04
GO:0042391	GO:0060078	regulation of postsynaptic membrane potential	3.650e-04	0.000e+00	3.636e+00	2.314e-04
GO:0042391	GO:0001508	action potential	1.134e-03	0.000e+00	4.770e+00	1.698e-05
GO:0042391	GO:0007589	body fluid secretion	4.635e-03	0.000e+00	4.905e+00	1.244e-05
GO:0042391	GO:0060079	excitatory postsynaptic potential	4.899e-03	0.000e+00	3.865e+00	1.366e-04
GO:0042391	GO:0048167	regulation of synaptic plasticity	4.573e-04	0.000e+00	4.398e+00	4.003e-05
GO:0042391	GO:0050806	positive regulation of synaptic transmission	3.668e-03	0.000e+00	4.655e+00	2.212e-05
GO:0042391	GO:0050805	negative regulation of synaptic transmission	1.134e-03	0.000e+00	5.296e+00	5.058e-06
GO:0006836	GO:0006836	neurotransmitter transport	4.787e-06	0.000e+00	3.884e+00	1.306e-04
GO:0006836	GO:0007269	neurotransmitter secretion	8.364e-04	0.000e+00	4.628e+00	2.357e-05
GO:0099504	GO:0099504	synaptic vesicle cycle	1.683e-05	0.000e+00	6.135e+00	7.322e-07
GO:0099504	GO:0099003	vesicle-mediated transport in synapse	3.024e-05	0.000e+00	4.379e+00	4.180e-05
GO:0099504	GO:0016079	synaptic vesicle exocytosis	6.313e-04	0.000e+00	4.505e+00	3.125e-05
GO:0099504	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	1.899e-04	0.000e+00	5.586e+00	2.596e-06
GO:0099504	GO:0099643	signal release from synapse	8.364e-04	0.000e+00	4.261e+00	5.480e-05
GO:0099504	GO:0017156	calcium-ion regulated exocytosis	8.364e-04	0.000e+00	4.500e+00	3.160e-05
GO:0099504	GO:0014047	glutamate secretion	4.774e-04	0.000e+00	6.072e+00	8.464e-07
GO:0035725	GO:0006814	sodium ion transport	4.774e-04	0.000e+00	2.580e+00	2.633e-03
GO:0035725	GO:0035725	sodium ion transmembrane transport	3.341e-04	0.000e+00	3.173e+00	6.721e-04
GO:0035725	GO:0006813	potassium ion transport	3.008e-03	0.000e+00	2.433e+00	3.687e-03
GO:0035725	GO:0071805	potassium ion transmembrane transport	5.779e-03	0.000e+00	2.865e+00	1.366e-03
GO:0015837	GO:0015837	amine transport	2.626e-06	0.000e+00	4.965e+00	1.084e-05
GO:0015837	GO:0006865	amino acid transport	4.937e-04	0.000e+00	2.451e+00	3.543e-03
GO:0015837	GO:0015849	organic acid transport	5.818e-03	0.000e+00	2.319e+00	4.797e-03
GO:0019233	GO:0019233	sensory perception of pain	4.917e-06	0.000e+00	5.274e+00	5.320e-06
GO:0019233	GO:0007606	sensory perception of chemical stimulus	5.080e-04	0.000e+00	3.190e+00	6.460e-04
GO:0019233	GO:0099565	chemical synaptic transmission, postsynaptic	6.938e-03	0.000e+00	6.571e+00	2.687e-07
GO:0019233	GO:0019226	transmission of nerve impulse	3.023e-05	0.000e+00	5.432e+00	3.701e-06
GO:0019233	GO:0050953	sensory perception of light stimulus	1.503e-04	0.000e+00	3.653e+00	2.221e-04
GO:0019233	GO:0007601	visual perception	3.341e-04	0.000e+00	3.668e+00	2.148e-04
GO:0019233	GO:0007605	sensory perception of sound	1.852e-03	0.000e+00	4.184e+00	6.541e-05
GO:0019233	GO:0050954	sensory perception of mechanical stimulus	1.454e-03	0.000e+00	4.173e+00	6.712e-05
GO:0019233	GO:0035812	renal sodium excretion	1.215e-03	0.000e+00	6.256e+00	5.542e-07
GO:0019233	GO:0060047	heart contraction	2.224e-03	0.000e+00	5.116e+00	7.662e-06
GO:0019233	GO:0003015	heart process	1.454e-03	0.000e+00	5.010e+00	9.778e-06
GO:0019233	GO:0003018	vascular process in circulatory system	5.476e-03	0.000e+00	3.846e+00	1.425e-04
GO:0019233	GO:0060179	male mating behavior	1.503e-04	0.000e+00	5.339e+00	4.582e-06
GO:0019233	GO:0007617	mating behavior	4.774e-04	0.000e+00	5.010e+00	9.774e-06
GO:0019233	GO:0019098	reproductive behavior	2.224e-03	0.000e+00	4.827e+00	1.489e-05
GO:0019233	GO:0007618	mating	1.601e-03	0.000e+00	5.936e+00	1.159e-06
GO:0019233	GO:0008049	male courtship behavior	8.584e-04	0.000e+00	5.504e+00	3.130e-06
GO:0019233	GO:0007619	courtship behavior	1.953e-03	0.000e+00	5.392e+00	4.051e-06
GO:0019233	GO:0008344	adult locomotory behavior	6.018e-04	0.000e+00	4.757e+00	1.752e-05
GO:0019233	GO:0030534	adult behavior	5.403e-04	0.000e+00	4.433e+00	3.694e-05
GO:0019233	GO:0007613	memory	3.224e-03	0.000e+00	4.657e+00	2.202e-05
GO:0019233	GO:0007631	feeding behavior	3.008e-03	0.000e+00	4.607e+00	2.470e-05
GO:0019233	GO:0030431	sleep	3.008e-03	0.000e+00	4.593e+00	2.554e-05
GO:0019233	GO:0033555	multicellular organismal response to stress	5.230e-03	0.000e+00	4.995e+00	1.012e-05
GO:0019233	GO:0042745	circadian sleep/wake cycle	4.975e-03	0.000e+00	6.894e+00	1.276e-07
GO:0019233	GO:0048512	circadian behavior	3.133e-03	0.000e+00	5.034e+00	9.240e-06
